Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Allen, Scott",1,1,,1,,,,,,,,,,,,,,,,,,,
43,"Contessa, Adam",1,,2,3,,,,,,,,,,1.0,,,,,,,,,
12,"Cook, James",4,4,,4,4,,,,,,,,,,,,,,,,,,
16,"Croft, Matthew",6,2,1,7,,,,2.0,,,,,,2.0,,,,,,,,,
14,"Darcy, Luke",14,10,3,17,2,1.0,4.0,1.0,,,,,,3.0,,,,,,,,,
21,"Dent, Matthew",10,7,8,18,1,,,4.0,,,,,,,,,,,,,,,
28,"Dimattina, Paul",16,6,6,22,,1.0,,,,,,,1.0,3.0,2.0,,,,,,,,
32,"Ellis, Craig",15,4,,15,,,,,,,,,4.0,2.0,,,,,,,,,
3,"Grant, Chris",17,8,10,27,4,2.0,,4.0,,,,,1.0,1.0,3.0,,,,,,,,
9,"Hudson, Paul",9,4,7,16,1,3.0,,,,,,,1.0,1.0,,,,,,,,,
6,"Johnson, Brad",17,5,8,25,,,,2.0,,,,,1.0,2.0,,,,,,,,,
35,"Kretiuk, Steven",3,2,6,9,,,1.0,1.0,,,,,2.0,1.0,,,,,,,,,
27,"Lane, Tyson",11,5,,11,1,3.0,,,,,,,1.0,2.0,,,,,,,,,
39,"Liberatore, Tony",11,1,8,19,,,,5.0,,,,,3.0,2.0,,,,,,,,,
1,"Minton-Connell, Simon",3,2,3,6,,1.0,,,,,,,,,,,,,,,,,
36,"Romero, Jose",11,1,1,12,1,,,3.0,,,,,1.0,2.0,,,,,,,,,
5,"Smith, Rohan",16,4,8,24,2,1.0,,1.0,,,,,,2.0,1.0,,,,,,,,
8,"Southern, Daniel",4,2,2,6,,,,1.0,,,,,1.0,,,,,,,,,,
7,"West, Scott",13,,10,23,,,,3.0,,,,,2.0,1.0,,,,,,,,,
24,"Wira, Brad",10,2,5,15,,,,,,,,,2.0,,,,,,,,,,
15,"Wynd, Scott",7,5,8,15,,,18.0,,,,,,3.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,75,96,295,16,14.0,23.0,27.0,,,,,23.0,26.0,6.0,,,,,,,,
Opposition,Opposition,172,63,83,255,11,8.0,17.0,21.0,,,,,26.0,23.0,,,,,,,,,
