West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Braun, Michael",10,4,10,20,1,,,3.0,,5.0,,1.0,,,,5.0,15.0,,1.0,1.0,,1.0,78.0
17,"Chick, Daniel",10,5,8,18,,,,3.0,2.0,3.0,2.0,,,,,4.0,12.0,,1.0,4.0,3.0,,84.0
9,"Cousins, Ben",15,6,3,18,,,,1.0,,2.0,3.0,1.0,1.0,,,6.0,12.0,1.0,1.0,1.0,,2.0,75.0
20,"Cox, Dean",13,13,10,23,2,1.0,20.0,2.0,2.0,2.0,2.0,,,,,7.0,17.0,3.0,3.0,,1.0,,87.0
32,"Embley, Andrew",18,10,4,22,3,1.0,,,,3.0,2.0,2.0,2.0,,,4.0,18.0,,1.0,1.0,,,78.0
7,"Fletcher, Chad",18,5,16,34,,,,4.0,2.0,5.0,5.0,3.0,1.0,,2.0,14.0,20.0,,,1.0,5.0,1.0,84.0
23,"Glass, Darren",4,2,7,11,,,1.0,1.0,4.0,,,1.0,1.0,1.0,,10.0,,2.0,,6.0,,,82.0
22,"Graham, Jaymie",7,5,7,14,1,,,,,2.0,,4.0,,2.0,,3.0,10.0,,1.0,,,,73.0
39,"Hunter, Adam",13,5,9,22,2,2.0,,2.0,3.0,1.0,1.0,1.0,,,,3.0,16.0,2.0,3.0,,1.0,,89.0
18,"Jones, Rowan",12,7,15,27,1,,1.0,8.0,1.0,5.0,3.0,4.0,2.0,,,8.0,18.0,,,,1.0,,88.0
3,"Judd, Chris",11,3,8,19,1,1.0,,7.0,3.0,3.0,2.0,1.0,,1.0,,8.0,10.0,1.0,,1.0,,1.0,88.0
4,"Kerr, Daniel",8,5,17,25,,1.0,,4.0,,1.0,4.0,,1.0,,3.0,10.0,16.0,,1.0,1.0,7.0,1.0,84.0
21,"Lynch, Quinten",16,8,7,23,2,4.0,,,,6.0,,1.0,,1.0,,5.0,17.0,1.0,4.0,1.0,3.0,3.0,97.0
31,"Nicoski, Mark",17,10,9,26,1,,,,,4.0,2.0,3.0,1.0,2.0,1.0,5.0,20.0,,,3.0,2.0,,95.0
24,"Rosa, Matt",7,5,4,11,,,,2.0,1.0,2.0,1.0,1.0,,1.0,,3.0,8.0,,,1.0,,2.0,50.0
28,"Sampi, Ashley",7,4,4,11,3,1.0,,1.0,,2.0,,,,,,3.0,7.0,,2.0,1.0,,,70.0
14,"Seaby, Mark",4,4,10,14,1,,9.0,1.0,,,3.0,1.0,1.0,,,9.0,5.0,2.0,1.0,,,,79.0
37,"Selwood, Adam",7,4,6,13,,,,2.0,1.0,1.0,1.0,3.0,,1.0,,3.0,11.0,,,,,,79.0
41,"Staker, Brent",8,6,2,10,,1.0,,3.0,,3.0,,3.0,2.0,,,6.0,5.0,2.0,,2.0,,1.0,95.0
5,"Stenglein, Tyson",10,8,8,18,,,,,9.0,1.0,,,,,,4.0,13.0,1.0,,4.0,3.0,,100.0
8,"Waters, Beau",5,2,1,6,1,,,1.0,1.0,,,2.0,,1.0,,1.0,5.0,,1.0,1.0,,,64.0
44,"Wirrpanda, David",18,7,5,23,1,,,1.0,3.0,,1.0,,,,,5.0,18.0,,1.0,4.0,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,238,128,170,408,20,16.0,31.0,46.0,32.0,51.0,32.0,32.0,12.0,10.0,6.0,126.0,273.0,15.0,21.0,33.0,26.0,12.0,
Opposition,Opposition,175,93,128,303,14,6.0,21.0,41.0,30.0,45.0,28.0,43.0,10.0,12.0,,100.0,199.0,5.0,15.0,34.0,28.0,9.0,
