Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",26y 152d,113 (40-1-72 35.84%),78 (0.69),58 (33-0-25 56.90%),65 (1.12)
33,"Barlow, Kris",28y 6d,46 (25-0-21 54.35%),30 (0.65),←,
22,"Bowyer, Glen",21y 205d,34 (22-0-12 64.71%),14 (0.41),←,
17,"Chick, Daniel",25y 161d,121 (60-2-59 50.41%),122 (1.01),←,
25,"Clarke, Tim",19y 110d,13 (9-0-4 69.23%),5 (0.38),←,
35,"Cox, Adrian",20y 316d,7 (3-0-4 42.86%),3 (0.43),←,
9,"Crawford, Shane",26y 315d,171 (86-2-83 50.88%),139 (0.81),←,
24,"Croad, Trent",21y 134d,76 (40-1-35 53.29%),73 (0.96),←,
19,"Dixon, Ben",24y 37d,87 (48-1-38 55.75%),129 (1.48),←,
34,"Graham, Mark",28y 130d,155 (72-2-81 47.10%),51 (0.33),←,
3,"Hay, Jonathan",21y 342d,76 (37-1-38 49.34%),9 (0.12),←,
14,"Hazell, Tim",20y 38d,3 (2-0-1 66.67%),2 (0.67),←,
8,"Johnson, Brett",19y 266d,15 (9-0-6 60.00%),4 (0.27),←,
37,"Lekkas, Angelo",25y 22d,102 (46-1-55 45.59%),37 (0.36),←,
15,"Lord, Aaron",26y,119 (61-2-56 52.10%),141 (1.18),87 (38-1-48 44.25%),122 (1.40)
1,"Nicholls, Bill",20y 200d,5 (2-0-3 40.00%),5 (1.00),←,
12,"OFarrell, Brett",23y 199d,20 (11-0-9 55.00%),15 (0.75),12 (5-0-7 41.67%),6 (0.50)
20,"Rawlings, Jade",23y 285d,63 (32-0-31 50.79%),21 (0.33),←,
11,"Smith, Joel",24y 79d,108 (57-1-50 53.24%),69 (0.64),50 (28-1-21 57.00%),18 (0.36)
4,"Tallis, Rayden",26y 42d,109 (52-0-57 47.71%),14 (0.13),←,
23,"Thompson, Nathan",23y 157d,58 (33-1-24 57.76%),82 (1.41),←,
21,"Vandenberg, Richard",24y 188d,32 (15-1-16 48.44%),6 (0.19),←,
Totals,Totals,23y 253d,1533 (762-16-755 49.71%),1049 (0.68),,
C,"Schwab, Peter",40y 302d,40 (24-0-16 60.00%),,←,
