Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Ballantyne, Hayden",4,3,4,8,,,,,,2.0,,4.0,,1.0,,4.0,5.0,1.0,,1.0,,,78.0
48,"Broughton, Greg",10,4,10,20,,,,5.0,1.0,,1.0,3.0,1.0,1.0,,5.0,15.0,1.0,,4.0,,,91.0
30,"Clarke, Zac",1,1,2,3,,,5.0,3.0,2.0,,,,,,,1.0,2.0,,,2.0,,,73.0
40,"de Boer, Matt",4,2,6,10,,,,2.0,1.0,1.0,2.0,,,,,3.0,7.0,,,2.0,,,77.0
25,"Dodd, Steven",9,5,3,12,1,,,1.0,3.0,,,,1.0,,,2.0,10.0,,1.0,3.0,,,71.0
41,"Duffield, Paul",15,4,10,25,,,,3.0,4.0,5.0,4.0,1.0,,,,6.0,17.0,,,2.0,3.0,1.0,97.0
21,"Foster, Andrew",8,3,6,14,2,,,2.0,1.0,5.0,4.0,,3.0,,,10.0,4.0,,1.0,2.0,,1.0,66.0
14,"Grover, Antoni",4,3,5,9,,1.0,,,2.0,,1.0,1.0,,1.0,,5.0,4.0,1.0,1.0,2.0,,,84.0
4,"Hasleby, Paul",10,10,23,33,1,,,3.0,1.0,3.0,5.0,3.0,,1.0,1.0,14.0,19.0,1.0,2.0,,2.0,1.0,79.0
11,"Headland, Des",12,7,,12,3,1.0,,2.0,,6.0,,3.0,1.0,1.0,,4.0,9.0,1.0,4.0,1.0,,,70.0
32,"Hill, Stephen",5,1,7,12,,,,3.0,,1.0,2.0,3.0,1.0,1.0,,6.0,7.0,,,1.0,,,84.0
5,"Ibbotson, Garrick",14,9,9,23,,,1.0,1.0,4.0,3.0,1.0,3.0,1.0,,,8.0,15.0,1.0,,1.0,,1.0,97.0
18,"McPharlin, Luke",8,6,5,13,,,,,4.0,,,1.0,1.0,,,5.0,8.0,3.0,,4.0,4.0,,98.0
16,"Mundy, David",5,5,14,19,,1.0,,2.0,1.0,2.0,2.0,,,,,7.0,13.0,,1.0,1.0,,1.0,89.0
29,"Pavlich, Matthew",1,,3,4,1,,,1.0,,,1.0,1.0,,1.0,,2.0,2.0,,,,,,26.0
7,"Peake, Brett",11,3,8,19,2,,,1.0,2.0,4.0,1.0,1.0,1.0,1.0,,4.0,15.0,,2.0,1.0,9.0,2.0,75.0
31,"Sandilands, Aaron",13,8,12,25,1,1.0,44.0,,1.0,1.0,5.0,2.0,3.0,1.0,,13.0,12.0,3.0,3.0,1.0,,,99.0
3,"Schammer, Byron",9,3,5,14,1,,,4.0,2.0,2.0,2.0,,2.0,,,4.0,11.0,,1.0,,1.0,1.0,90.0
6,"Solomon, Dean",9,5,3,12,,,,4.0,1.0,3.0,1.0,2.0,1.0,1.0,,2.0,10.0,,,2.0,,,81.0
8,"Suban, Nick",6,1,5,11,,,,1.0,1.0,4.0,,4.0,,1.0,,1.0,9.0,,,2.0,3.0,1.0,83.0
20,"Tarrant, Chris",4,3,8,12,,,,1.0,1.0,,,1.0,,,,7.0,5.0,1.0,,7.0,,,100.0
22,"Thornton, Scott",6,5,11,17,1,,,1.0,3.0,2.0,,1.0,,,,4.0,13.0,,,4.0,1.0,1.0,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,168,91,159,327,13,7.0,50.0,40.0,35.0,44.0,32.0,34.0,16.0,11.0,1.0,117.0,212.0,13.0,16.0,43.0,23.0,10.0,
Opposition,Opposition,216,102,187,403,26,13.0,17.0,59.0,30.0,66.0,38.0,39.0,11.0,16.0,5.0,128.0,271.0,13.0,22.0,54.0,28.0,20.0,
