Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
18,"Cameron, Leon",25y 221d,136 (72-2-62 53.68%),56 (0.41),←,
12,"Cook, James",24y 94d,46 (29-0-17 63.04%),82 (1.78),21 (13-0-8 61.90%),47 (2.24)
16,"Croft, Matthew",25y 44d,66 (37-2-27 57.58%),35 (0.53),←,
11,"Curley, Todd",25y 87d,34 (14-1-19 42.65%),26 (0.76),31 (12-1-18 40.32%),25 (0.81)
14,"Darcy, Luke",22y 273d,50 (24-1-25 49.00%),38 (0.76),←,
21,"Dent, Matthew",26y 84d,70 (20-0-50 28.57%),16 (0.23),23 (16-0-7 69.57%),7 (0.30)
28,"Dimattina, Paul",23y 140d,32 (20-0-12 62.50%),12 (0.38),←,
32,"Ellis, Craig",22y 311d,48 (25-0-23 52.08%),2 (0.04),←,
4,"Garlick, Simon",23y 1d,47 (27-0-20 57.45%),29 (0.62),3 (3-0-0 100.00%),2 (0.67)
3,"Grant, Chris",25y 119d,170 (88-3-79 52.65%),316 (1.86),←,
9,"Hudson, Paul",27y 265d,157 (94-0-63 59.87%),298 (1.90),23 (14-0-9 60.87%),34 (1.48)
6,"Johnson, Brad",21y 267d,79 (37-2-40 48.10%),47 (0.59),←,
2,"Kolyniuk, Steven",27y 280d,140 (71-1-68 51.07%),149 (1.06),←,
35,"Kretiuk, Steven",25y 281d,79 (44-1-34 56.33%),9 (0.11),←,
39,"Liberatore, Tony",32y 59d,200 (106-3-91 53.75%),89 (0.44),←,
23,"Martin, Michael",21y 45d,20 (10-1-9 52.50%),7 (0.35),←,
36,"Romero, Jose",26y 253d,153 (80-1-72 52.61%),133 (0.87),64 (31-1-32 49.22%),35 (0.55)
5,"Smith, Rohan",24y 315d,102 (53-2-47 52.94%),71 (0.70),←,
8,"Southern, Daniel",23y 100d,67 (34-1-32 51.49%),15 (0.22),←,
7,"West, Scott",23y 148d,105 (53-1-51 50.95%),44 (0.42),←,
24,"Wira, Brad",26y 26d,41 (17-1-23 42.68%),2 (0.05),40 (17-1-22 43.75%),2 (0.05)
15,"Wynd, Scott",28y 76d,172 (85-3-84 50.29%),27 (0.16),←,
Totals,Totals,25y 42d,2014 (1040-26-948 51.64%),1503 (0.75),,
C,"Wallace, Terry",39y 119d,37 (21-0-16 56.76%),,←,
