Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Bower, Nathan",20y 19d,3 (2-0-1 66.67%),2 (0.67),←,
14,"Breman, Todd",26y 243d,33 (13-0-20 39.39%),21 (0.64),10 (3-0-7 30.00%),6 (0.60)
9,"Campbell, Wayne",19y 278d,25 (9-0-16 36.00%),18 (0.72),←,
18,"Edwards, Stuart",19y 342d,13 (4-0-9 30.77%),15 (1.15),←,
13,"Francis, Matthew",21y 303d,13 (3-0-10 23.08%),10 (0.77),←,
25,"Gale, Brendon",23y 345d,54 (18-0-36 33.33%),39 (0.72),←,
34,"Hogg, Jeff",25y 256d,116 (36-0-80 31.03%),227 (1.96),←,
42,"Honybun, David",30y 85d,54 (19-0-35 35.19%),39 (0.72),49 (16-0-33 32.65%),37 (0.76)
16,"Jackson, Stevan",22y 110d,50 (25-0-25 50.00%),88 (1.76),12 (3-0-9 25.00%),20 (1.67)
2,"Keays, Terry",22y 55d,42 (16-0-26 38.10%),40 (0.95),22 (7-0-15 31.82%),29 (1.32)
33,"Knights, Matthew",21y 266d,80 (25-0-55 31.25%),56 (0.70),←,
4,"Lambert, Craig",23y 266d,95 (28-0-67 29.47%),44 (0.46),←,
5,"Lennon, Bruce",21y 209d,9 (3-0-6 33.33%),2 (0.22),←,
27,"Maxfield, Stuart",20y 79d,20 (5-0-15 25.00%),5 (0.25),←,
28,"McQueen, Mark",22y 170d,16 (5-0-11 31.25%),2 (0.13),←,
6,"Naish, Chris",20y 274d,38 (12-0-26 31.58%),63 (1.66),←,
21,"Powell, Tim",24y 74d,59 (18-0-41 30.51%),39 (0.66),←,
41,"Turner, Scott",22y 27d,32 (10-0-22 31.25%),10 (0.31),←,
3,"Weightman, Dale",32y 268d,258 (116-2-140 45.35%),336 (1.30),←,
20,"Young, Barry",22y 1d,43 (16-0-27 37.21%),23 (0.53),←,
Totals,Totals,23y 74d,1053 (383-2-668 36.37%),1079 (1.02),,
C,"Jeans, Allan",58y 280d,567 (356-2-209 62.96%),,13 (4-0-9 30.77%),
