Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Brand, Kaiden",7,4,3,10,,,,4.0,1.0,,1.0,2.0,1.0,,,3.0,7.0,1.0,,8.0,,,87.0
22,"Breust, Luke",10,2,4,14,3,,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,,7.0,9.0,,1.0,2.0,,,83.0
5,"Burton, Ryan",6,1,6,12,,,,2.0,1.0,3.0,2.0,3.0,1.0,1.0,,6.0,7.0,,,,,,83.0
8,"Duryea, Taylor",14,8,8,22,,,,1.0,5.0,1.0,,4.0,,1.0,,4.0,17.0,1.0,,2.0,,,87.0
12,"Frawley, James",5,1,6,11,,,,1.0,2.0,,,2.0,2.0,,,6.0,5.0,,,5.0,,,86.0
19,"Gunston, Jack",15,4,7,22,,2.0,,1.0,3.0,6.0,,1.0,,,,7.0,14.0,,2.0,2.0,,2.0,88.0
15,"Hardwick, Blake",11,3,5,16,,1.0,,3.0,2.0,4.0,,,2.0,,,3.0,13.0,,,5.0,,,85.0
31,"Henderson, Ricky",15,9,5,20,,1.0,,2.0,3.0,3.0,,2.0,,,,6.0,12.0,,,,1.0,,79.0
17,"Howe, Daniel",11,6,10,21,,1.0,,1.0,2.0,2.0,2.0,4.0,,2.0,,7.0,15.0,,1.0,3.0,,1.0,83.0
4,"Impey, Jarman",11,6,7,18,,,,2.0,,5.0,1.0,4.0,,1.0,,7.0,12.0,,,2.0,5.0,,77.0
29,"Langford, Will",1,1,8,9,,,,2.0,1.0,1.0,1.0,3.0,,1.0,,6.0,3.0,,,2.0,,1.0,64.0
7,"McEvoy, Ben",7,5,4,11,,1.0,39.0,,,,1.0,1.0,2.0,1.0,,8.0,3.0,4.0,,1.0,,,89.0
3,"Mitchell, Tom",21,2,21,42,1,,,8.0,3.0,6.0,11.0,3.0,2.0,1.0,3.0,14.0,27.0,,1.0,,5.0,,85.0
35,"Morrison, Harry",8,6,4,12,,1.0,,2.0,1.0,1.0,,1.0,2.0,1.0,,4.0,9.0,,1.0,1.0,,,70.0
23,"OBrien, Tim",6,4,1,7,,,2.0,2.0,,2.0,,1.0,1.0,,,2.0,5.0,,1.0,1.0,,,74.0
10,"OMeara, Jaeger",13,5,10,23,1,,,3.0,1.0,1.0,7.0,2.0,1.0,,,16.0,8.0,,,4.0,,,77.0
28,"Puopolo, Paul",9,1,8,17,3,,,2.0,1.0,2.0,2.0,5.0,4.0,1.0,,7.0,10.0,,,,,1.0,81.0
33,"Rioli, Cyril",8,,4,12,1,1.0,,4.0,,4.0,1.0,4.0,,1.0,,6.0,6.0,,,1.0,,3.0,80.0
2,"Roughead, Jarryd",8,7,3,11,4,,1.0,1.0,,4.0,,5.0,1.0,2.0,,6.0,5.0,3.0,3.0,1.0,,,89.0
26,"Shiels, Liam",8,4,7,15,,,,5.0,1.0,,3.0,3.0,,2.0,,6.0,9.0,,,2.0,,,71.0
16,"Smith, Isaac",15,8,8,23,,1.0,,2.0,2.0,5.0,6.0,3.0,,,,7.0,16.0,,,4.0,2.0,2.0,89.0
24,"Stratton, Ben",10,4,5,15,,,,4.0,4.0,,,2.0,2.0,,,7.0,9.0,,,10.0,,,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,91,144,363,13,11.0,42.0,53.0,34.0,51.0,39.0,57.0,24.0,16.0,3.0,145.0,221.0,9.0,10.0,56.0,13.0,10.0,
Opposition,Opposition,215,102,176,391,15,12.0,30.0,50.0,35.0,55.0,31.0,46.0,16.0,24.0,3.0,136.0,256.0,8.0,14.0,53.0,5.0,8.0,
