Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Biddiscombe, Craig",18,5,6,24,1,,,2.0,3.0,7.0,2.0,2.0,,,,6.0,18.0,,,3.0,,,
30,"Bourke, David",7,4,7,14,,,,2.0,1.0,1.0,,3.0,2.0,,,6.0,8.0,1.0,,1.0,1.0,,
11,"Bowden, Joel",16,9,14,30,2,1.0,1.0,3.0,7.0,3.0,2.0,5.0,,,,10.0,17.0,1.0,1.0,3.0,10.0,,
17,"Broderick, Paul",7,5,12,19,1,,,1.0,,1.0,4.0,2.0,,1.0,,8.0,10.0,,,1.0,3.0,,
6,"Chaffey, Mark",18,1,9,27,,,,1.0,1.0,3.0,,1.0,1.0,,,14.0,13.0,1.0,,4.0,,,
10,"Daffy, Nick",5,,7,12,,1.0,,3.0,,2.0,1.0,2.0,,4.0,,3.0,8.0,,,1.0,,,
7,"Dragicevic, Marc",8,8,3,11,2,,,1.0,,1.0,,1.0,1.0,,,2.0,11.0,,2.0,,1.0,,
14,"Fiora, Aaron",7,4,3,10,1,2.0,,,,1.0,,3.0,,1.0,,3.0,6.0,,2.0,,1.0,,
25,"Gale, Brendon",6,4,6,12,,,11.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,,9.0,3.0,3.0,,1.0,,,
2,"Gaspar, Darren",9,5,4,13,,,,,5.0,2.0,,2.0,1.0,,1.0,5.0,9.0,2.0,,1.0,,,
20,"Harrison, Ben",10,5,3,13,,,,,,2.0,,1.0,,,,3.0,10.0,1.0,,1.0,1.0,,
1,"Hilton, Rory",17,5,7,24,1,,,2.0,4.0,1.0,,,1.0,2.0,3.0,7.0,17.0,1.0,1.0,,4.0,,
16,"Holland, Ben",9,7,12,21,3,1.0,2.0,1.0,1.0,6.0,2.0,3.0,,1.0,,12.0,8.0,5.0,2.0,2.0,,,
39,"Kellaway, Andrew",16,8,4,20,1,,,1.0,3.0,2.0,,2.0,,1.0,,4.0,15.0,1.0,,,3.0,,
3,"Kellaway, Duncan",11,4,9,20,,,,5.0,1.0,3.0,2.0,2.0,2.0,,,10.0,10.0,,,,,,
21,"King, Clinton",12,4,6,18,1,,,,1.0,1.0,2.0,4.0,,,,2.0,16.0,,,1.0,1.0,,
33,"Knights, Matthew",11,7,10,21,,,,5.0,,8.0,2.0,4.0,1.0,2.0,2.0,11.0,10.0,1.0,,3.0,1.0,,
5,"Ottens, Brad",8,5,3,11,3,1.0,17.0,,,2.0,3.0,1.0,1.0,1.0,,7.0,3.0,3.0,2.0,,,,
26,"Poyas, Ezra",5,2,,5,,,,,1.0,3.0,,1.0,,,,,5.0,,,,1.0,,
4,"Rogers, Matthew",8,3,1,9,5,,,2.0,,1.0,,1.0,,,,4.0,4.0,2.0,3.0,,,,
32,"Tivendale, Greg",7,4,7,14,2,,,3.0,,2.0,3.0,1.0,,1.0,,6.0,10.0,,1.0,,,,
29,"Torney, Jason",8,4,7,15,,,,,2.0,3.0,4.0,1.0,,,,5.0,10.0,,,,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,103,140,363,23,9.0,31.0,33.0,31.0,57.0,31.0,43.0,12.0,15.0,6.0,137.0,221.0,22.0,14.0,22.0,28.0,,
Opposition,Opposition,156,64,108,264,11,11.0,26.0,31.0,31.0,47.0,34.0,28.0,15.0,12.0,,115.0,153.0,15.0,8.0,22.0,12.0,,
