Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",23y 246d,122 (64-0-58 52.46%),113 (0.93),←,
12,"Cordy, Zaine",22y 274d,66 (34-0-32 51.52%),10 (0.15),←,
9,"Crozier, Hayden",25y 216d,103 (47-0-56 45.63%),45 (0.44),34 (16-0-18 47.06%),1 (0.03)
31,"Dale, Bailey",23y 6d,45 (21-0-24 46.67%),42 (0.93),←,
35,"Daniel, Caleb",23y 21d,90 (47-0-43 52.22%),27 (0.30),←,
29,"Dickson, Tory",31y 305d,110 (55-0-55 50.00%),176 (1.60),←,
5,"Dunkley, Josh",22y 200d,61 (33-0-28 54.10%),33 (0.54),←,
15,"Duryea, Taylor",28y 95d,128 (88-1-39 69.14%),22 (0.17),10 (6-0-4 60.00%),1 (0.10)
44,"English, Tim",21y 352d,25 (12-0-13 48.00%),6 (0.24),←,
7,"Hunter, Lachie",24y 227d,123 (62-0-61 50.41%),56 (0.46),←,
39,"Johannisen, Jason",26y 262d,121 (57-0-64 47.11%),39 (0.32),←,
21,"Liberatore, Tom",27y 73d,131 (56-0-75 42.75%),45 (0.34),←,
27,"Lipinski, Patrick",21y 11d,27 (12-0-15 44.44%),18 (0.67),←,
22,"Lloyd, Sam",29y 147d,75 (39-0-36 52.00%),101 (1.35),18 (9-0-9 50.00%),32 (1.78)
11,"Macrae, Jack",24y 359d,136 (68-0-68 50.00%),32 (0.24),←,
38,"Morris, Dale",36y 211d,253 (137-2-114 54.55%),3 (0.01),←,
33,"Naughton, Aaron",19y 240d,36 (17-0-19 47.22%),25 (0.69),←,
20,"Richards, Ed",20y 25d,36 (16-0-20 44.44%),14 (0.39),←,
6,"Smith, Bailey",18y 233d,18 (9-0-9 50.00%),9 (0.50),←,
8,"Trengove, Jackson",28y 268d,182 (77-1-104 42.58%),35 (0.19),29 (11-0-18 37.93%),5 (0.17)
14,"West, Rhylee",19y 16d,1 (1-0-0 100.00%),1 (1.00),←,
10,"Wood, Easton",29y 327d,155 (80-0-75 51.61%),18 (0.12),←,
Totals,Totals,24y 353d,2044 (1032-4-1008 50.49%),870 (0.43),,
C,"Beveridge, Luke",48y 339d,111 (61-0-50 54.95%),,←,
