North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",24y 53d,89 (40-1-48 45.51%),89 (1.00),←,
14,"Buckley, Ben",25y 19d,62 (25-0-37 40.32%),15 (0.24),←,
18,"Carey, Wayne",21y 52d,54 (26-0-28 48.15%),94 (1.74),←,
27,"Crocker, Darren",25y 114d,97 (43-1-53 44.85%),59 (0.61),←,
28,"Dwyer, Anthony",22y 199d,13 (4-0-9 30.77%),13 (1.00),←,
6,"Fairley, Ian",27y 304d,140 (66-2-72 47.86%),143 (1.02),←,
29,"German, Peter",27y 167d,155 (75-3-77 49.35%),184 (1.19),←,
35,"Longmire, John",21y 200d,84 (37-1-46 44.64%),268 (3.19),←,
20,"Mann, Peter",21y 315d,9 (2-0-7 22.22%),5 (0.56),←,
4,"Martyn, Mick",23y 322d,90 (40-1-49 45.00%),9 (0.10),←,
38,"McCarthy, Adam",20y 155d,2 (1-0-1 50.00%),,←,
16,"McCarthy, John",25y 110d,86 (36-1-49 42.44%),94 (1.09),←,
25,"McDonald, Donald",30y 69d,152 (73-3-76 49.01%),162 (1.07),←,
19,"McRae, Dean",23y 249d,80 (34-1-45 43.13%),25 (0.31),←,
2,"Schwass, Wayne",23y 234d,73 (32-0-41 43.84%),37 (0.51),←,
24,"Sholl, Craig",24y 201d,59 (29-0-30 49.15%),11 (0.19),←,
15,"Smith, Ross",27y 166d,146 (66-2-78 45.89%),32 (0.22),←,
1,"Spargo, Paul",25y 283d,76 (36-2-38 48.68%),105 (1.38),←,
7,"Steele, Darren",26y 96d,114 (46-1-67 40.79%),30 (0.26),←,
10,"Stevens, Anthony",21y 16d,38 (17-0-21 44.74%),14 (0.37),←,
Totals,Totals,24y 166d,1619 (728-19-872 44.97%),1389 (0.86),,
C,"Schimmelbusch, Wayne",39y 181d,60 (29-0-31 48.33%),,←,
