Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",7,3,3,10,,1.0,,3.0,1.0,2.0,1.0,3.0,,1.0,,4.0,6.0,1.0,1.0,,,,79.0
15,"Anderson, Noah",12,3,7,19,,,,5.0,,4.0,5.0,2.0,,,,8.0,11.0,,1.0,1.0,3.0,,86.0
31,"Andrew, Mac",14,9,2,16,,,,1.0,7.0,1.0,2.0,4.0,1.0,1.0,,5.0,10.0,2.0,,5.0,,,77.0
2,"Atkins, Rory",15,7,5,20,,,,2.0,4.0,1.0,,,,,,4.0,10.0,,,2.0,2.0,,81.0
10,"Ballard, Charlie",14,9,3,17,,,,,1.0,2.0,,3.0,,,,11.0,5.0,6.0,,5.0,,,100.0
16 ↑,"Berry, Tom",1,1,1,2,,,,2.0,,1.0,,2.0,1.0,2.0,,1.0,2.0,,,,,,30.0
30,"Casboult, Levi",6,4,2,8,1,,3.0,1.0,,1.0,,2.0,,1.0,,2.0,5.0,,1.0,2.0,,,75.0
25,"Collins, Sam",8,7,5,13,,,,1.0,3.0,,1.0,1.0,,,,4.0,8.0,1.0,,7.0,,,100.0
5,"Davies, Alex",6,3,4,10,,1.0,,3.0,,2.0,2.0,2.0,1.0,1.0,,6.0,6.0,1.0,,2.0,,1.0,74.0
12 ↓,"Day, Sam",1,1,1,2,,,,1.0,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,54.0
4,"Ellis, Brandon",9,4,5,14,,1.0,,2.0,,3.0,5.0,2.0,,1.0,,5.0,10.0,,,,,,85.0
8,"Fiorini, Brayden",12,5,9,21,,,,4.0,3.0,3.0,3.0,6.0,1.0,2.0,,4.0,15.0,,,2.0,,,92.0
7,"Holman, Nick",4,3,10,14,1,,,8.0,,1.0,1.0,,,,,7.0,6.0,,1.0,1.0,,,78.0
19,"Humphrey, Bailey",19,4,7,26,1,1.0,,,4.0,7.0,5.0,3.0,,,,11.0,14.0,1.0,,,,1.0,70.0
34,"King, Ben",7,4,,7,3,2.0,,1.0,,2.0,,,3.0,,,4.0,3.0,1.0,3.0,,,,85.0
23,"Lemmens, Sean",9,5,1,10,,,,3.0,5.0,1.0,1.0,2.0,,1.0,,3.0,6.0,1.0,,,,,74.0
13,"Lukosius, Jack",8,4,,8,2,,,1.0,2.0,1.0,,2.0,,,,2.0,3.0,2.0,1.0,2.0,,,83.0
44,"Macpherson, Darcy",14,5,6,20,,,,4.0,7.0,,1.0,4.0,3.0,1.0,,8.0,11.0,,,,1.0,,78.0
27,"Powell, Wil",17,4,2,19,,,,,4.0,3.0,1.0,4.0,3.0,1.0,,2.0,13.0,,,2.0,,,77.0
41,"Rosas, Malcolm",4,2,1,5,1,1.0,,2.0,,,,,,,,2.0,3.0,,,,,,69.0
18,"Rowell, Matt",8,2,10,18,,1.0,,12.0,2.0,1.0,3.0,5.0,,3.0,,8.0,11.0,,,2.0,,,87.0
24,"Swallow, David",11,5,10,21,,,,1.0,,1.0,3.0,7.0,1.0,3.0,,10.0,11.0,,,2.0,,1.0,80.0
28,"Witts, Jarrod",4,1,3,7,,,51.0,4.0,1.0,2.0,4.0,2.0,2.0,1.0,,7.0,1.0,1.0,,2.0,,1.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,95,97,307,9,10.0,54.0,61.0,44.0,39.0,38.0,57.0,16.0,20.0,,119.0,171.0,17.0,8.0,38.0,6.0,4.0,
Opposition,Opposition,253,127,118,371,16,11.0,36.0,54.0,29.0,60.0,40.0,54.0,20.0,15.0,6.0,140.0,228.0,11.0,13.0,49.0,3.0,11.0,
