Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",28y 261d,123 (80-1-42 65.45%),199 (1.62),←,
21,"Barlow, Michael",28y 106d,115 (75-1-39 65.65%),76 (0.66),←,
3,"Dawson, Zac",30y 40d,148 (94-4-50 64.86%),7 (0.05),71 (48-1-22 68.31%),3 (0.04)
7,"Fyfe, Nat",24y 197d,114 (72-1-41 63.60%),98 (0.86),←,
32,"Hill, Stephen",25y 337d,153 (89-0-64 58.17%),100 (0.65),←,
5,"Ibbotson, Garrick",28y 18d,153 (81-1-71 53.27%),22 (0.14),←,
37,"Johnson, Michael",31y 165d,206 (115-1-90 56.07%),63 (0.31),←,
26,"Langdon, Ed",20y 61d,3 (1-0-2 33.33%),,←,
23,"Mayne, Chris",27y 152d,152 (91-1-60 60.20%),179 (1.18),←,
16,"Mundy, David",30y 257d,235 (132-1-102 56.38%),92 (0.39),←,
27,"Neale, Lachie",22y 314d,72 (45-0-27 62.50%),36 (0.50),←,
29,"Pavlich, Matthew",34y 93d,337 (167-0-170 49.55%),672 (1.99),←,
25,"Pearce, Alex",20y 298d,14 (9-0-5 64.29%),3 (0.21),←,
46,"Pearce, Clancee",25y 162d,98 (57-1-40 58.67%),36 (0.37),←,
6,"Pearce, Danyle",29y 361d,228 (111-2-115 49.12%),119 (0.52),74 (52-1-21 70.95%),43 (0.58)
31,"Sandilands, Aaron",33y 118d,240 (135-0-105 56.25%),92 (0.38),←,
11,"Sheridan, Tom",22y 157d,40 (27-0-13 67.50%),14 (0.35),←,
34,"Spurr, Lee",28y 250d,84 (62-1-21 74.40%),5 (0.06),←,
8,"Suban, Nick",25y 329d,131 (75-1-55 57.63%),53 (0.40),←,
33,"Sutcliffe, Cam",23y 315d,70 (50-1-19 72.14%),14 (0.20),←,
10,"Walters, Michael",25y 86d,74 (49-1-24 66.89%),145 (1.96),←,
14,"Weller, Lachie",20y 39d,5 (2-0-3 40.00%),1 (0.20),←,
Totals,Totals,26y 270d,2795 (1619-18-1158 57.92%),2026 (0.72),,
C,"Lyon, Ross",49y 146d,220 (143-5-72 66.14%),,99 (67-1-31 68.18%),
