Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",8,2,11,19,,,,1.0,1.0,3.0,2.0,3.0,,,,5.0,13.0,,,,,,79.0
10,"Ballard, Charlie",13,7,6,19,,,,3.0,4.0,1.0,,2.0,,,,7.0,12.0,,,6.0,,,87.0
3,"Bowes, Jack",12,7,9,21,,,,7.0,2.0,5.0,4.0,4.0,1.0,1.0,,8.0,14.0,1.0,1.0,1.0,,1.0,81.0
7,"Brodie, Will",9,2,14,23,,,,7.0,2.0,1.0,4.0,3.0,,1.0,,11.0,13.0,,,,,1.0,73.0
29,"Burgess, Chris",1,1,1,2,,,,4.0,,,,,,,,1.0,1.0,1.0,,4.0,,,81.0
25,"Collins, Sam",10,5,1,11,,,,2.0,2.0,,,3.0,2.0,,,5.0,6.0,2.0,,7.0,,,97.0
8,"Fiorini, Brayden",17,5,13,30,1,,,7.0,4.0,2.0,3.0,3.0,,,,9.0,19.0,,,2.0,,,76.0
1,"Hanley, Pearce",22,6,7,29,,,,4.0,11.0,2.0,2.0,3.0,,1.0,,5.0,22.0,,,1.0,4.0,,83.0
5,"Harbrow, Jarrod",9,3,7,16,,,,1.0,3.0,2.0,,5.0,,1.0,,5.0,11.0,,,5.0,,,86.0
39,"Holman, Nick",7,2,11,18,,2.0,,4.0,,3.0,3.0,2.0,1.0,1.0,,11.0,7.0,,1.0,,,1.0,85.0
20,"Hombsch, Jack",3,5,5,8,,,,1.0,4.0,,,2.0,1.0,1.0,,4.0,5.0,1.0,,5.0,,,78.0
33,"Horlin-Smith, George",9,2,11,20,,,,3.0,,2.0,1.0,3.0,1.0,,,6.0,14.0,,,,,,75.0
38,"Joyce, Jesse",7,2,5,12,,,,2.0,2.0,1.0,,2.0,1.0,,,7.0,5.0,,,5.0,,,81.0
41,"Lukosius, Jack",10,6,,10,1,,,3.0,,1.0,,2.0,,,,4.0,7.0,1.0,,,,,71.0
44,"Macpherson, Darcy",8,3,7,15,,,,5.0,2.0,1.0,1.0,3.0,1.0,,,5.0,10.0,,,1.0,,,85.0
4,"Martin, Jack",12,4,5,17,,,,8.0,,2.0,4.0,4.0,2.0,2.0,,9.0,8.0,,,,,,84.0
11,"Miller, Touk",10,5,18,28,,,,9.0,,4.0,5.0,6.0,,2.0,,11.0,17.0,,,2.0,,,80.0
31,"Murdoch, Jordan",15,5,8,23,,,,3.0,3.0,,,2.0,1.0,,,10.0,13.0,1.0,,,,,89.0
6,"Sexton, Alex",9,5,4,13,1,3.0,,1.0,,6.0,,2.0,,1.0,,5.0,8.0,,1.0,,,,82.0
24,"Swallow, David",8,5,15,23,,,,3.0,,3.0,3.0,3.0,1.0,2.0,,8.0,16.0,,,,,1.0,77.0
28,"Witts, Jarrod",9,5,8,17,,,46.0,5.0,,2.0,6.0,3.0,2.0,1.0,,11.0,7.0,1.0,,5.0,2.0,1.0,87.0
30,"Wright, Peter",12,7,3,15,3,3.0,10.0,,1.0,,,3.0,3.0,1.0,,4.0,10.0,,4.0,6.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,220,94,169,389,6,10.0,56.0,83.0,41.0,41.0,38.0,63.0,17.0,15.0,,151.0,238.0,8.0,7.0,50.0,6.0,5.0,
Opposition,Opposition,248,106,207,455,18,11.0,39.0,69.0,35.0,59.0,39.0,51.0,15.0,17.0,6.0,169.0,284.0,15.0,11.0,51.0,6.0,11.0,
