Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",23y 107d,67 (35-0-32 52.24%),25 (0.37),←,
29,"Beaumont, Simon",22y 182d,23 (13-0-10 56.52%),10 (0.43),←,
21,"Bradley, Craig",34y 233d,277 (168-2-107 61.01%),198 (0.71),←,
20,"Brown, Fraser",27y 299d,138 (79-1-58 57.61%),85 (0.62),←,
16,"Camporeale, Scott",22y 306d,71 (44-0-27 61.97%),52 (0.73),←,
34,"De Iulio, Ron",26y 59d,81 (46-0-35 56.79%),57 (0.70),←,
45,"Franchina, Anthony",20y 245d,10 (3-0-7 30.00%),2 (0.20),←,
36,"Hamill, Aaron",20y 297d,35 (13-0-22 37.14%),28 (0.80),←,
27,"Hulme, Darren",20y 338d,20 (6-0-14 30.00%),6 (0.30),←,
43,"Koutoufides, Anthony",25y 146d,119 (70-1-48 59.24%),93 (0.78),←,
17,"Lock, Damien",19y 255d,12 (3-0-9 25.00%),,←,
22,"Manton, Glenn",25y 12d,88 (51-0-37 57.95%),26 (0.30),67 (40-0-27 59.70%),22 (0.33)
18,"Murphy, Justin",22y 50d,57 (32-0-25 56.14%),62 (1.09),45 (23-0-22 51.11%),53 (1.18)
15,"Nelson, Ben",21y 141d,4 (2-0-2 50.00%),,←,
19,"Pearce, Brad",26y 301d,62 (37-0-25 59.68%),125 (2.02),60 (37-0-23 61.67%),124 (2.07)
11,"Porter, Mark",21y 245d,16 (5-0-11 31.25%),4 (0.25),←,
7,"Ratten, Brett",26y 337d,154 (89-0-65 57.79%),37 (0.24),←,
23,"Rice, Dean",30y 88d,165 (73-1-91 44.55%),74 (0.45),49 (28-0-21 57.14%),31 (0.63)
14,"Sexton, Michael",27y 100d,160 (96-1-63 60.31%),16 (0.10),←,
1,"Silvagni, Stephen",31y 13d,239 (152-1-86 63.81%),158 (0.66),←,
30,"White, Adam",22y 155d,15 (7-0-8 46.67%),7 (0.47),←,
8,"Whitnall, Lance",18y 294d,30 (12-0-18 40.00%),35 (1.17),←,
Totals,Totals,24y 174d,1843 (1036-7-800 56.21%),1100 (0.60),,
C,"Parkin, David",55y 274d,457 (269-2-186 59.08%),,294 (182-2-110 62.24%),
