Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Ashcroft, Marcus",10,5,3,13,1,1.0,,2.0,,,,,1.0,,,,,,,,,,
26,"Barker, John",9,4,,9,,,,1.0,,,,,,2.0,,,,,,,,,
25,"Bews, Andrew",8,6,1,9,,,,,,,,,,2.0,,,,,,,,,
1,"Champion, Richard",16,3,4,20,,,,6.0,,,,,1.0,1.0,,,,,,,,,
5,"Chapman, Nathan",,,4,4,,,,3.0,,,,,,2.0,,,,,,,,,
16,"Clarke, Matthew",9,9,4,13,2,1.0,11.0,,,,,,,1.0,,,,,,,,,
14,"Dickfos, Danny",3,2,6,9,,,,3.0,,,,,,,,,,,,,,,
6,"Fletcher, Adrian",14,2,6,20,,,,,,,,,,1.0,,,,,,,,,
32,"Hart, Shaun",12,5,7,19,,,,3.0,,,,,,1.0,,,,,,,,,
2,"Johnson, Chris",3,1,4,7,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
27,"Keating, Clark",7,3,8,15,1,,12.0,3.0,,,,,3.0,,,,,,,,,,
41,"Kennedy, Matthew",13,5,,13,,,,1.0,,,,,1.0,,,,,,,,,,
18,"Lambert, Craig",14,4,13,27,,1.0,,4.0,,,,,3.0,,,,,,,,,,
44,"Lappin, Nigel",9,2,2,11,,,,,,,,,2.0,1.0,,,,,,,,,
23,"Leppitsch, Justin",7,3,,7,3,1.0,,2.0,,,,,,1.0,,,,,,,,,
11,"Lynch, Alastair",7,5,,7,2,3.0,,,,,,,1.0,,,,,,,,,,
42,"Lynch, Tristan",15,4,9,24,,,,2.0,,,,,1.0,,,,,,,,,,
4,"McRae, Craig",4,1,,4,,1.0,,1.0,,,,,,,,,,,,,,,
28,"Robbins, Ben",9,6,6,15,,1.0,,7.0,,,,,2.0,1.0,,,,,,,,,
22,"Scott, Chris",2,,,2,,,,,,,,,,,,,,,,,,,
3,"Voss, Michael",9,2,8,17,,1.0,,1.0,,,,,,5.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,180,72,85,265,9,17.0,23.0,40.0,,,,,16.0,19.0,,,,,,,,,
Opposition,Opposition,218,87,135,353,15,12.0,7.0,20.0,,,,,19.0,16.0,6.0,,,,,,,,
