Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
21,"Akermanis, Jason",30y 36d,249 (152-4-93 61.85%),308 (1.24),1 (1-0-0 100.00%),1 (1.00)
5,"Boyd, Matthew",24y 217d,69 (30-0-39 43.48%),18 (0.26),←,
17,"Cooney, Adam",21y 183d,66 (30-0-36 45.45%),64 (0.97),←,
4,"Cross, Daniel",24y 2d,71 (31-1-39 44.37%),13 (0.18),←,
14,"Darcy, Luke",31y 263d,205 (91-4-110 45.37%),166 (0.81),←,
10,"Eagleton, Nathan",28y 142d,194 (87-3-104 45.62%),168 (0.87),138 (61-1-76 44.57%),123 (0.89)
13,"Giansiracusa, Daniel",25y 21d,104 (40-2-62 39.42%),98 (0.94),←,
9,"Gilbee, Lindsay",25y 267d,98 (43-1-54 44.39%),53 (0.54),←,
16,"Griffen, Ryan",20y 248d,42 (23-0-19 54.76%),14 (0.33),←,
25,"Hargrave, Ryan",25y 249d,95 (39-2-54 42.11%),24 (0.25),←,
19,"Higgins, Shaun",19y 28d,6 (5-0-1 83.33%),3 (0.50),←,
6,"Johnson, Brad",30y 257d,279 (129-5-145 47.13%),411 (1.47),←,
32,"McDougall, Andrew",23y 276d,39 (23-0-16 58.97%),48 (1.23),1 (1-0-0 100.00%),
23,"McMahon, Jordan",23y 309d,97 (38-2-57 40.21%),36 (0.37),←,
27,"Minson, Will",21y 355d,36 (20-0-16 55.56%),13 (0.36),←,
43,"Montgomery, Brett",33y 304d,204 (129-3-72 63.97%),119 (0.58),78 (51-1-26 66.03%),68 (0.87)
38,"Morris, Dale",24y 93d,42 (25-0-17 59.52%),1 (0.02),←,
2,"Murphy, Robert",24y 296d,111 (42-2-67 38.74%),76 (0.68),←,
15,"Power, Sam",23y 273d,71 (27-1-43 38.73%),12 (0.17),←,
1,"Ray, Farren",21y 9d,43 (20-0-23 46.51%),17 (0.40),←,
7,"West, Scott",32y 138d,301 (141-4-156 47.51%),103 (0.34),←,
37,"Wight, Cameron",21y 361d,13 (5-0-8 38.46%),1 (0.08),←,
Totals,Totals,25y 147d,2435 (1170-34-1231 48.05%),1766 (0.73),,
C,"Eade, Rodney",48y 362d,199 (107-2-90 54.27%),,47 (26-0-21 55.32%),
