Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",12,4,2,14,,,,3.0,1.0,3.0,1.0,2.0,,,,4.0,8.0,1.0,,3.0,2.0,,
12,"Blakey, John",8,7,7,15,,1.0,1.0,1.0,2.0,3.0,1.0,2.0,,,,5.0,10.0,1.0,1.0,2.0,4.0,,
22,"Burton, Matthew",8,4,8,16,,,25.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,2.0,8.0,9.0,,,1.0,,,
18,"Carey, Wayne",2,1,1,3,,,,2.0,1.0,,,2.0,,2.0,,2.0,1.0,1.0,1.0,,,,
23,"Clayton, Shane",10,6,1,11,1,,,,1.0,4.0,1.0,,,1.0,,2.0,9.0,,1.0,,1.0,,
45,"Cochrane, Stuart",3,3,7,10,,,,2.0,1.0,,2.0,,,2.0,,4.0,6.0,,,1.0,,,
2,"Colbert, Leigh",8,3,3,11,,,,4.0,1.0,2.0,2.0,,2.0,,,4.0,8.0,,,2.0,2.0,,
6,"Grant, Shannon",13,5,8,21,,,,4.0,1.0,3.0,5.0,1.0,2.0,2.0,,11.0,9.0,1.0,1.0,2.0,,,
29,"Harvey, Brent",21,9,5,26,2,1.0,,4.0,7.0,4.0,1.0,,,3.0,3.0,6.0,20.0,1.0,1.0,3.0,11.0,,
21,"Jones, Corey",4,4,1,5,,,1.0,1.0,,2.0,1.0,,,,,3.0,2.0,2.0,1.0,2.0,,,
34,"King, David",17,5,3,20,2,,,5.0,7.0,5.0,2.0,2.0,,2.0,,5.0,12.0,1.0,1.0,3.0,3.0,,
4,"Martyn, Mick",11,5,2,13,,,,2.0,1.0,3.0,1.0,1.0,,,,2.0,9.0,,,2.0,3.0,,
5,"McCartney, Jason",7,2,4,11,,,,,3.0,2.0,,3.0,,2.0,,7.0,5.0,,,5.0,1.0,,
31,"McKernan, Corey",11,7,1,12,6,2.0,5.0,1.0,1.0,3.0,,1.0,1.0,,,5.0,6.0,3.0,4.0,,1.0,,
8,"McLaren, Joe",5,2,3,8,1,1.0,,,,2.0,,1.0,,,,3.0,5.0,,2.0,1.0,2.0,,
28,"Pickett, Byron",11,5,6,17,2,,,9.0,1.0,3.0,2.0,2.0,,,,10.0,7.0,1.0,1.0,4.0,4.0,,
3,"Rawlings, Brady",2,1,,2,1,,,,,,,,,,,,2.0,,,,,,
26,"Rocca, Saverio",10,5,3,13,3,2.0,1.0,2.0,,3.0,,1.0,2.0,1.0,,9.0,2.0,4.0,3.0,3.0,,,
7,"Simpson, Adam",10,2,2,12,1,,1.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,,6.0,6.0,,,2.0,,,
9,"Sinclair, Jess",1,,,1,,,,2.0,,,,,,1.0,,,2.0,,,1.0,,,
10,"Stevens, Anthony",21,8,9,30,,,,6.0,3.0,7.0,7.0,4.0,,2.0,1.0,12.0,17.0,1.0,,2.0,,,
36,"Watt, Shannon",9,5,4,13,,,,,1.0,1.0,1.0,,1.0,1.0,,5.0,7.0,1.0,,2.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,93,80,284,19,11.0,34.0,51.0,35.0,58.0,33.0,25.0,12.0,21.0,6.0,113.0,162.0,18.0,17.0,41.0,35.0,,
Opposition,Opposition,172,71,93,265,11,13.0,22.0,23.0,33.0,49.0,41.0,20.0,21.0,12.0,,120.0,142.0,12.0,13.0,17.0,13.0,,
