North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",8,4,18,26,,,,4.0,,6.0,1.0,3.0,,,,10.0,17.0,,,2.0,,1.0,81.0
4,"Anthony, Liam",13,2,15,28,,,,4.0,,5.0,2.0,3.0,2.0,,,12.0,17.0,,,2.0,,,73.0
18,"Atley, Shaun",6,2,9,15,1,1.0,,4.0,3.0,3.0,3.0,2.0,1.0,1.0,,6.0,9.0,,,,,,71.0
10,"Cunnington, Ben",7,3,11,18,,,,6.0,,2.0,3.0,3.0,1.0,1.0,,9.0,10.0,1.0,,4.0,,1.0,58.0
27,"Edwards, Aaron",9,4,1,10,2,,,1.0,,4.0,,1.0,,1.0,,4.0,6.0,1.0,1.0,2.0,,,99.0
11,"Firrito, Michael",9,1,12,21,,,1.0,1.0,4.0,3.0,,1.0,1.0,,,3.0,16.0,,,5.0,,,98.0
32 ↑,"Garlett, Cruize",3,,9,12,,,,1.0,,1.0,1.0,2.0,,1.0,,4.0,9.0,,,1.0,,,20.0
22,"Goldstein, Todd",4,,7,11,,,32.0,5.0,,2.0,6.0,4.0,,2.0,,7.0,3.0,,,6.0,,,93.0
17,"Grima, Nathan",10,7,11,21,,,,,4.0,,,2.0,1.0,1.0,,8.0,13.0,1.0,,7.0,,,99.0
6,"Hansen, Lachlan",6,4,2,8,1,1.0,,3.0,,3.0,,1.0,,1.0,,5.0,3.0,1.0,1.0,1.0,,,92.0
29,"Harvey, Brent",12,2,11,23,2,,,3.0,1.0,4.0,2.0,1.0,,1.0,,10.0,13.0,,,1.0,2.0,,89.0
42,"McMahon, Scott",8,2,11,19,,,,2.0,4.0,,1.0,1.0,2.0,,,8.0,8.0,,,4.0,1.0,,96.0
20,"Petrie, Drew",2,2,7,9,1,,4.0,6.0,,,1.0,2.0,,,,4.0,6.0,,1.0,4.0,1.0,,89.0
3,"Rawlings, Brady",2,,6,8,,,,9.0,,,1.0,1.0,,,,2.0,6.0,,,1.0,,,89.0
21,"Richardson, Cameron",8,1,9,17,,,,4.0,1.0,5.0,1.0,6.0,1.0,3.0,,6.0,13.0,1.0,,1.0,2.0,,77.0
9,"Swallow, Andrew",15,3,16,31,2,1.0,,5.0,2.0,6.0,12.0,2.0,2.0,1.0,,17.0,13.0,,,1.0,,,81.0
25 ↓,"Tarrant, Robbie",4,,4,8,,,2.0,1.0,4.0,,,4.0,,3.0,,2.0,5.0,,,2.0,,,72.0
12,"Thomas, Lindsay",13,2,6,19,,6.0,,1.0,,3.0,2.0,5.0,2.0,4.0,,10.0,8.0,1.0,2.0,1.0,,1.0,90.0
16,"Thompson, Scott",4,4,11,15,,,,9.0,4.0,,2.0,3.0,1.0,2.0,,8.0,7.0,2.0,,10.0,,,99.0
8,"Wells, Daniel",12,2,14,26,2,1.0,,1.0,3.0,4.0,1.0,3.0,,,,8.0,17.0,,,3.0,1.0,2.0,81.0
19,"Wright, Sam",7,3,10,17,1,,,2.0,,3.0,2.0,2.0,,1.0,,9.0,10.0,,1.0,1.0,,1.0,80.0
7,"Ziebell, Jack",5,2,7,12,2,,,2.0,,1.0,,6.0,1.0,1.0,,6.0,6.0,,1.0,,1.0,1.0,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,167,50,207,374,14,14.0,39.0,74.0,30.0,55.0,41.0,58.0,15.0,24.0,,158.0,215.0,8.0,7.0,59.0,8.0,7.0,
Opposition,Opposition,195,69,156,351,18,19.0,42.0,79.0,37.0,57.0,42.0,35.0,23.0,16.0,6.0,154.0,192.0,10.0,14.0,63.0,12.0,10.0,
