Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
49,"Betheras, Rupert",12,5,13,25,,,,3.0,1.0,7.0,5.0,3.0,1.0,2.0,,7.0,17.0,,,2.0,,,
26,"Brown, Gavin",6,3,4,10,1,,,,,1.0,,,,,,3.0,8.0,,2.0,5.0,,,
5,"Buckley, Nathan",31,7,8,39,2,1.0,,4.0,,9.0,8.0,4.0,1.0,,3.0,16.0,23.0,,,1.0,1.0,,
17,"Burns, Scott",20,8,5,25,,,,3.0,9.0,2.0,2.0,2.0,1.0,1.0,,11.0,14.0,2.0,,1.0,,,
28,"Crosisca, Gavin",13,7,4,17,,1.0,,,2.0,3.0,,2.0,1.0,,,2.0,15.0,,2.0,,,,
9,"Freeborn, Glenn",10,6,6,16,4,1.0,,3.0,,1.0,,2.0,2.0,,,8.0,8.0,1.0,4.0,1.0,,,
11,"Fuller, Brad",7,5,7,14,,1.0,,,1.0,2.0,4.0,,,1.0,,6.0,7.0,,,3.0,,,
43,"Godden, Luke",8,4,6,14,,,,3.0,2.0,,,2.0,3.0,1.0,,6.0,9.0,,,3.0,,,
38,"Jacotine, Craig",7,1,2,9,,1.0,,1.0,,3.0,,2.0,1.0,1.0,,1.0,9.0,,,,,,
40,"King, Clinton",8,2,10,18,,,,2.0,2.0,1.0,6.0,2.0,2.0,,,13.0,5.0,1.0,,3.0,,,
33,"Lane, Tyson",11,5,3,14,1,,,3.0,,6.0,,,,1.0,,4.0,10.0,1.0,,3.0,,,
24,"Lockyer, Tarkyn",8,4,6,14,,,,1.0,3.0,2.0,2.0,3.0,1.0,,,8.0,7.0,1.0,,,,,
48,"Michael, Mal",5,7,9,14,,,1.0,1.0,3.0,,2.0,2.0,1.0,2.0,,5.0,9.0,,,3.0,1.0,,
1,"Monkhorst, Damian",3,3,10,13,,,15.0,,,1.0,6.0,2.0,1.0,1.0,,9.0,4.0,1.0,,2.0,,,
35,"Prestigiacomo, Simon",12,2,2,14,,,,,2.0,2.0,,,2.0,,,7.0,6.0,1.0,,2.0,,,
46,"Raso, Frankie",8,2,3,11,,,,,2.0,,1.0,2.0,,,,2.0,9.0,,,1.0,,,
3,"Richardson, Mark",5,3,2,7,,,8.0,,1.0,,1.0,1.0,,,,4.0,3.0,2.0,,1.0,,,
23,"Rocca, Anthony",5,2,2,7,1,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,4.0,3.0,,,,,,
36,"Rocca, Saverio",3,1,1,4,2,,,,,1.0,1.0,1.0,1.0,3.0,,1.0,3.0,,1.0,,,,
20,"Tarrant, Chris",8,7,9,17,2,2.0,,2.0,,3.0,,,,2.0,,10.0,7.0,4.0,3.0,2.0,,,
21,"Tuckey, Brent",1,,1,2,,,,,,,,,,,,1.0,1.0,,,,,,
16,"Wasley, James",14,3,4,18,,,,1.0,3.0,4.0,,3.0,1.0,3.0,,5.0,11.0,,1.0,3.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,87,117,322,13,9.0,26.0,27.0,32.0,49.0,39.0,34.0,20.0,18.0,3.0,133.0,188.0,14.0,13.0,36.0,2.0,,
Opposition,Opposition,182,58,107,289,12,16.0,35.0,14.0,33.0,53.0,42.0,28.0,18.0,20.0,3.0,137.0,149.0,12.0,5.0,25.0,10.0,,
