Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
18,"Cameron, Leon",27y 9d,172 (93-3-76 54.94%),68 (0.40),←,
16,"Croft, Matthew",26y 197d,110 (65-3-42 60.45%),46 (0.42),←,
11,"Curley, Todd",26y 240d,79 (42-2-35 54.43%),33 (0.42),76 (40-2-34 53.95%),32 (0.42)
14,"Darcy, Luke",24y 61d,95 (52-2-41 55.79%),68 (0.72),←,
21,"Dent, Matthew",27y 237d,104 (42-1-61 40.87%),18 (0.17),57 (38-1-18 67.54%),9 (0.16)
28,"Dimattina, Paul",24y 293d,66 (40-1-25 61.36%),25 (0.38),←,
32,"Ellis, Craig",24y 99d,74 (40-1-33 54.73%),4 (0.05),←,
4,"Garlick, Simon",24y 154d,91 (54-1-36 59.89%),56 (0.62),47 (30-1-16 64.89%),29 (0.62)
3,"Grant, Chris",26y 272d,213 (115-4-94 54.93%),393 (1.85),←,
9,"Hudson, Paul",29y 53d,199 (120-1-78 60.55%),403 (2.03),65 (40-1-24 62.31%),139 (2.14)
6,"Johnson, Brad",23y 55d,124 (65-3-56 53.63%),102 (0.82),←,
2,"Kolyniuk, Steven",29y 68d,165 (86-1-78 52.42%),186 (1.13),←,
35,"Kretiuk, Steven",27y 69d,115 (69-2-44 60.87%),9 (0.08),←,
39,"Liberatore, Tony",33y 212d,227 (123-3-101 54.85%),91 (0.40),←,
10,"Montgomery, Brett",26y 102d,60 (40-1-19 67.50%),54 (0.90),←,
29,"Powell, Stephen",23y 4d,30 (19-1-10 65.00%),21 (0.70),←,
30,"Robbins, Matthew",22y 126d,20 (13-1-6 67.50%),2 (0.10),13 (9-1-3 73.08%),2 (0.15)
36,"Romero, Jose",28y 41d,182 (96-1-85 53.02%),149 (0.82),93 (47-1-45 51.08%),51 (0.55)
5,"Smith, Rohan",26y 103d,147 (81-3-63 56.12%),126 (0.86),←,
8,"Southern, Daniel",24y 253d,96 (52-1-43 54.69%),24 (0.25),←,
7,"West, Scott",24y 301d,147 (78-2-67 53.74%),57 (0.39),←,
15,"Wynd, Scott",29y 229d,215 (112-4-99 53.02%),29 (0.13),←,
Totals,Totals,26y 128d,2731 (1497-42-1192 54.82%),1964 (0.72),,
C,"Wallace, Terry",40y 272d,82 (49-1-32 60.37%),,←,
