North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Abraham, Winston",23y 354d,62 (36-0-26 58.06%),94 (1.52),24 (18-0-6 75.00%),39 (1.63)
33,"Allison, Brett",30y 115d,207 (114-1-92 55.31%),264 (1.28),←,
11,"Archer, Glenn",25y 178d,138 (88-0-50 63.77%),88 (0.64),←,
26,"Bell, Peter",22y 201d,74 (49-0-25 66.22%),65 (0.88),72 (49-0-23 68.06%),63 (0.88)
12,"Blakey, John",32y 56d,273 (141-0-132 51.65%),84 (0.31),138 (89-0-49 64.49%),46 (0.33)
16,"Capuano, Mathew",23y 16d,48 (36-0-12 75.00%),15 (0.31),←,
18,"Carey, Wayne",27y 114d,186 (114-0-72 61.29%),490 (2.63),←,
17,"Freeborn, Glenn",25y 224d,54 (38-0-16 70.37%),27 (0.50),←,
6,"Grant, Shannon",21y 152d,82 (50-1-31 61.59%),84 (1.02),24 (18-0-6 75.00%),46 (1.92)
29,"Harvey, Brent",20y 127d,40 (28-0-12 70.00%),42 (1.05),←,
34,"King, David",26y 195d,110 (72-0-38 65.45%),35 (0.32),←,
4,"Martyn, Mick",30y 18d,220 (128-1-91 58.41%),14 (0.06),←,
5,"McCartney, Jason",24y 188d,96 (49-0-47 51.04%),49 (0.51),21 (15-0-6 71.43%),1 (0.05)
31,"McKernan, Corey",24y 273d,113 (78-0-35 69.03%),121 (1.07),←,
28,"Pickett, Byron",21y 38d,25 (18-0-7 72.00%),,←,
13,"Pike, Martin",25y 308d,102 (42-0-60 41.18%),52 (0.51),42 (30-0-12 71.43%),12 (0.29)
22,"Roberts, Mark",33y 82d,200 (105-0-95 52.50%),168 (0.84),123 (79-0-44 64.23%),149 (1.21)
3,"Rock, Anthony",27y 354d,177 (108-0-69 61.02%),138 (0.78),←,
8,"Scott, Robert",29y 201d,227 (139-1-87 61.45%),214 (0.94),95 (64-0-31 67.37%),50 (0.53)
24,"Sholl, Craig",30y 262d,199 (118-0-81 59.30%),120 (0.60),←,
37,"Simpson, Adam",22y 214d,64 (47-0-17 73.44%),29 (0.45),←,
10,"Stevens, Anthony",27y 78d,180 (110-0-70 61.11%),85 (0.47),←,
Totals,Totals,26y 71d,2877 (1708-4-1165 59.37%),2278 (0.79),,
C,"Pagan, Denis",50y 359d,144 (94-0-50 65.28%),,←,
