Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brayshaw, Angus",22,8,12,34,1,,,2.0,2.0,10.0,7.0,3.0,1.0,,,12.0,24.0,1.0,1.0,1.0,,,69.0
31,"Fritsch, Bayley",16,4,5,21,,,,1.0,9.0,1.0,1.0,1.0,1.0,,,8.0,10.0,,,,,1.0,86.0
17,"Frost, Sam",10,3,3,13,,,,,4.0,3.0,1.0,4.0,1.0,1.0,,5.0,7.0,1.0,,5.0,,,84.0
11,"Gawn, Max",12,6,5,17,1,,43.0,1.0,1.0,4.0,6.0,4.0,2.0,4.0,,9.0,8.0,3.0,1.0,2.0,,,83.0
4,"Harmes, James",12,,9,21,3,2.0,,6.0,,9.0,5.0,5.0,1.0,3.0,,11.0,12.0,,,,,,86.0
14,"Hibberd, Michael",11,2,5,16,,,,1.0,3.0,2.0,,6.0,2.0,2.0,,5.0,10.0,1.0,,3.0,,,87.0
29,"Hunt, Jayden",12,4,4,16,3,1.0,,2.0,,1.0,2.0,2.0,2.0,1.0,,8.0,7.0,1.0,2.0,,,1.0,80.0
39,"Jetta, Neville",5,2,6,11,,,,3.0,4.0,2.0,,3.0,3.0,2.0,,7.0,4.0,,,7.0,,1.0,80.0
2,"Jones, Nathan",8,1,12,20,,,,1.0,,5.0,2.0,,,,,7.0,13.0,,,,,,80.0
16,"Kolodjashnij, Kade",6,5,6,12,1,,,2.0,,2.0,,1.0,,1.0,,3.0,9.0,,1.0,3.0,,1.0,71.0
41,"Lockhart, Jay",9,5,5,14,2,,,2.0,,4.0,1.0,5.0,1.0,2.0,,6.0,8.0,1.0,1.0,1.0,,,68.0
28,"McDonald, Oscar",3,,2,5,,,,4.0,1.0,,,1.0,1.0,1.0,,1.0,4.0,,,2.0,,,97.0
25,"McDonald, Tom",3,1,3,6,,,,2.0,,1.0,,1.0,,1.0,,2.0,4.0,,,1.0,,,73.0
18,"Melksham, Jake",7,2,3,10,2,,,4.0,,2.0,1.0,1.0,3.0,,,6.0,4.0,,,,,1.0,83.0
30,"Neal-Bullen, Alex",4,,4,8,1,,,4.0,,,,2.0,1.0,,,2.0,5.0,,,1.0,,1.0,78.0
13,"Oliver, Clayton",10,2,19,29,,,,4.0,1.0,4.0,8.0,5.0,1.0,3.0,,17.0,14.0,,,1.0,,,83.0
5,"Petracca, Christian",8,5,8,16,1,,,3.0,,1.0,,2.0,,,,6.0,9.0,1.0,2.0,,,2.0,91.0
3,"Salem, Christian",15,2,5,20,,,,2.0,6.0,,,1.0,1.0,1.0,,9.0,7.0,,,2.0,1.0,,90.0
7,"Viney, Jack",11,3,10,21,,,,6.0,,6.0,7.0,3.0,1.0,2.0,,12.0,9.0,,1.0,,,1.0,75.0
40,"Wagner, Corey",5,3,7,12,1,,,4.0,,2.0,,3.0,,3.0,,4.0,8.0,,,2.0,,1.0,81.0
42,"Wagner, Josh",7,,9,16,,,,3.0,1.0,2.0,1.0,1.0,,,,10.0,7.0,,,3.0,,,87.0
26,"Weideman, Sam",7,3,7,14,2,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,10.0,4.0,1.0,1.0,1.0,,1.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,61,149,352,18,4.0,45.0,59.0,33.0,63.0,43.0,55.0,23.0,28.0,,160.0,187.0,10.0,10.0,35.0,1.0,11.0,
Opposition,Opposition,222,84,147,369,20,10.0,34.0,69.0,45.0,53.0,43.0,52.0,28.0,23.0,6.0,162.0,210.0,9.0,16.0,43.0,17.0,14.0,
