Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
47,"Ambrose, Patrick",5,4,10,15,1,,,5.0,,,,,,,,7.0,8.0,,,,,,90.0
12,"Baguley, Mark",13,9,11,24,,,,6.0,6.0,4.0,1.0,2.0,3.0,1.0,,9.0,16.0,1.0,,6.0,,,90.0
3,"Chapman, Paul",11,1,4,15,1,,,5.0,,4.0,3.0,1.0,,,,5.0,10.0,,,,,,86.0
32,"Colyer, Travis",13,6,11,24,,,,2.0,2.0,4.0,2.0,3.0,1.0,,,10.0,14.0,1.0,1.0,1.0,2.0,,88.0
6,"Daniher, Joe",6,4,4,10,2,1.0,3.0,1.0,,,1.0,3.0,1.0,2.0,,6.0,4.0,1.0,2.0,1.0,,,92.0
15,"Dempsey, Courtenay",9,2,5,14,,,,2.0,3.0,3.0,,1.0,1.0,1.0,,4.0,12.0,,,,1.0,1.0,78.0
9,"Goddard, Brendon",6,4,12,18,,1.0,,3.0,1.0,1.0,1.0,4.0,,2.0,,6.0,13.0,,,2.0,,2.0,87.0
21,"Heppell, Dyson",20,3,19,39,,,1.0,3.0,,4.0,4.0,3.0,3.0,1.0,3.0,15.0,24.0,,,3.0,1.0,,86.0
1,"Hibberd, Michael",14,6,18,32,,,,,3.0,2.0,,3.0,1.0,,1.0,9.0,20.0,1.0,,5.0,,,75.0
39,"Hocking, Heath",9,4,12,21,,,,5.0,2.0,3.0,3.0,2.0,2.0,,,11.0,12.0,1.0,,6.0,,1.0,92.0
26,"Hooker, Cale",12,9,9,21,,,,2.0,5.0,2.0,,3.0,2.0,1.0,,9.0,12.0,1.0,,2.0,,,98.0
40,"Howlett, Ben",12,4,6,18,,1.0,,8.0,,8.0,4.0,4.0,3.0,1.0,,8.0,10.0,,,1.0,,,72.0
18,"Hurley, Michael",15,5,9,24,,,,1.0,4.0,3.0,,4.0,2.0,1.0,,5.0,16.0,,,7.0,2.0,,98.0
17 ↓,"Melksham, Jake",,1,5,5,,,,,,,,1.0,,,,,5.0,,,2.0,,1.0,48.0
27 ↑,"Merrett, Zach",7,1,5,12,,,,2.0,1.0,2.0,,1.0,,,,5.0,7.0,,,,,,40.0
23,"Myers, David",19,2,10,29,1,1.0,,3.0,2.0,7.0,3.0,3.0,,1.0,,9.0,20.0,,,,,2.0,80.0
30,"Ryder, Paddy",3,2,4,7,,,19.0,2.0,,1.0,2.0,2.0,,2.0,,2.0,5.0,,,1.0,,,88.0
5,"Stanton, Brent",15,5,9,24,1,1.0,,1.0,2.0,3.0,3.0,,2.0,,,9.0,15.0,,,2.0,,1.0,82.0
25,"Steinberg, Ariel",7,2,4,11,,,,2.0,3.0,,,3.0,,,,3.0,7.0,,,4.0,,,87.0
4,"Watson, Jobe",11,5,19,30,1,1.0,1.0,1.0,1.0,5.0,5.0,1.0,,,,9.0,22.0,,,2.0,1.0,,79.0
8,"Winderlich, Jason",10,7,9,19,3,2.0,,1.0,2.0,1.0,,1.0,,,,7.0,11.0,1.0,4.0,3.0,,,84.0
11,"Zaharakis, David",14,4,17,31,1,,,2.0,3.0,3.0,2.0,2.0,,,,8.0,22.0,,,2.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,231,90,212,443,11,11.0,24.0,57.0,40.0,60.0,34.0,47.0,21.0,13.0,4.0,156.0,285.0,7.0,7.0,50.0,7.0,8.0,
Opposition,Opposition,212,110,123,335,11,8.0,45.0,60.0,44.0,54.0,35.0,45.0,13.0,21.0,2.0,128.0,213.0,10.0,11.0,62.0,9.0,9.0,
