North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",24y 22d,49 (24-1-24 50.00%),40 (0.82),←,
4,"Anthony, Liam",24y 232d,35 (14-1-20 41.43%),18 (0.51),←,
18,"Atley, Shaun",19y 228d,21 (10-0-11 47.62%),3 (0.14),←,
3,"Bastinac, Ryan",20y 311d,39 (21-0-18 53.85%),16 (0.41),←,
10,"Cunnington, Ben",20y 303d,39 (19-0-20 48.72%),9 (0.23),←,
15,"Delaney, Luke",22y 309d,11 (7-0-4 63.64%),,←,
27,"Edwards, Aaron",28y 57d,78 (42-1-35 54.49%),121 (1.55),74 (38-1-35 52.03%),119 (1.61)
11,"Firrito, Michael",28y 153d,175 (85-2-88 49.14%),27 (0.15),←,
24,"Greenwood, Levi",23y 69d,42 (21-1-20 51.19%),8 (0.19),←,
23,"Harper, Kieran",19y 318d,19 (11-0-8 57.89%),17 (0.89),←,
29,"Harvey, Brent",33y 350d,328 (176-3-149 54.12%),383 (1.17),←,
34,"Macmillan, Jamie",20y 218d,18 (11-0-7 61.11%),8 (0.44),←,
1,"McIntosh, Hamish",27y 237d,105 (46-2-57 44.76%),59 (0.56),←,
41,"Mullett, Aaron",20y 65d,6 (4-0-2 66.67%),2 (0.33),←,
20,"Petrie, Drew",29y 196d,204 (96-3-105 47.79%),211 (1.03),←,
9,"Swallow, Andrew",24y 331d,111 (50-1-60 45.50%),57 (0.51),←,
25,"Tarrant, Robbie",23y 3d,11 (3-0-8 27.27%),1 (0.09),←,
12,"Thomas, Lindsay",24y 60d,96 (43-2-51 45.83%),121 (1.26),←,
16,"Thompson, Scott",25y 355d,77 (31-2-44 41.56%),3 (0.04),←,
8,"Wells, Daniel",27y 85d,175 (88-2-85 50.86%),105 (0.60),←,
19,"Wright, Sam",21y 288d,37 (17-0-20 45.95%),35 (0.95),←,
7,"Ziebell, Jack",21y 60d,48 (22-0-26 45.83%),14 (0.29),←,
Totals,Totals,24y 77d,1724 (841-21-862 48.78%),1258 (0.73),,
C,"Scott, Brad",35y 361d,49 (24-0-25 48.98%),,←,
