St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",29y 37d,167 (85-2-80 51.50%),34 (0.20),←,
14,"Ball, Luke",25y 34d,135 (85-0-50 62.96%),58 (0.43),←,
27,"Blake, Jason",28y 105d,149 (80-2-67 54.36%),33 (0.22),←,
26,"Dal Santo, Nick",25y 126d,157 (91-2-64 58.60%),81 (0.52),←,
43,"Dawson, Zac",23y 126d,27 (17-0-10 62.96%),2 (0.07),13 (13-0-0 100.00%),2 (0.15)
25,"Fisher, Sam",26y 353d,109 (70-1-38 64.68%),9 (0.08),←,
15,"Gardiner, Michael",29y 358d,150 (82-2-66 55.33%),96 (0.64),21 (16-0-5 76.19%),9 (0.43)
42,"Geary, Jarryn",21y 5d,23 (18-0-5 78.26%),7 (0.30),←,
19,"Gilbert, Sam",22y 313d,51 (34-1-16 67.65%),11 (0.22),←,
18,"Goddard, Brendon",24y 39d,126 (80-0-46 63.49%),53 (0.42),←,
1,"Gram, Jason",25y 62d,89 (55-1-33 62.36%),47 (0.53),87 (54-1-32 62.64%),47 (0.54)
7,"Hayes, Lenny",29y 165d,204 (98-3-103 48.77%),70 (0.34),←,
8,"Hudghton, Max",32y 299d,230 (107-3-120 47.17%),14 (0.06),←,
38,"Jones, Clinton",25y 146d,39 (29-1-9 75.64%),13 (0.33),←,
23,"Koschitzke, Justin",26y 281d,131 (72-1-58 55.34%),156 (1.19),←,
5,"McEvoy, Ben",19y 352d,5 (5-0-0 100.00%),,←,
32,"McQualter, Andrew",23y 19d,48 (31-0-17 64.58%),18 (0.38),←,
44,"Milne, Stephen",29y 112d,176 (91-2-83 52.27%),352 (2.00),←,
11,"Montagna, Leigh",25y 238d,111 (70-1-40 63.51%),67 (0.60),←,
22,"Ray, Farren",23y 97d,88 (48-1-39 55.11%),34 (0.39),13 (13-0-0 100.00%),2 (0.15)
12,"Riewoldt, Nick",26y 254d,171 (93-2-76 54.97%),362 (2.12),←,
13,"Schneider, Adam",25y 47d,130 (83-1-46 64.23%),145 (1.12),32 (23-0-9 71.88%),46 (1.44)
Totals,Totals,25y 312d,2516 (1424-26-1066 56.60%),1662 (0.66),,
C,"Lyon, Ross",42y 232d,60 (38-1-21 64.17%),,←,
