Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Bannister, Jordan",23y 243d,41 (16-1-24 40.24%),5 (0.12),27 (8-0-19 29.63%),5 (0.19)
40,"Bentick, Adam",21y 18d,27 (7-0-20 25.93%),6 (0.22),←,
19,"Betts, Eddie",19y 217d,31 (6-1-24 20.97%),29 (0.94),←,
13,"Blackwell, Luke",19y 234d,4 (0-0-4 0.00%),1 (0.25),←,
44,"Carrazzo, Andrew",22y 198d,32 (8-1-23 26.56%),7 (0.22),←,
26,"De Luca, Adrian",24y 47d,42 (14-1-27 34.52%),20 (0.48),←,
25,"Fevola, Brendan",25y 162d,114 (41-1-72 36.40%),294 (2.58),←,
11,"French, Barnaby",30y 218d,124 (50-2-72 41.13%),35 (0.28),62 (16-1-45 26.61%),15 (0.24)
33,"Houlihan, Ryan",24y 161d,127 (42-1-84 33.46%),82 (0.65),←,
5,"Kennedy, Josh",18y 310d,6 (1-0-5 16.67%),2 (0.33),←,
12,"Lappin, Matthew",30y 134d,227 (94-2-131 41.85%),225 (0.99),172 (66-1-105 38.66%),199 (1.16)
10,"McLaren, Dylan",24y 54d,58 (33-0-25 56.90%),10 (0.17),12 (2-0-10 16.67%),4 (0.33)
3,"Murphy, Marc",18y 347d,13 (2-0-11 15.38%),8 (0.62),←,
17,"OhAilpin, Setanta",23y 105d,3 (0-0-3 0.00%),1 (0.33),←,
2,"Russell, Jordan",19y 237d,6 (0-0-6 0.00%),,←,
29,"Scotland, Heath",25y 345d,107 (39-0-68 36.45%),35 (0.33),54 (16-0-38 29.63%),23 (0.43)
6,"Simpson, Kade",22y 57d,34 (9-0-25 26.47%),15 (0.44),←,
24,"Stevens, Nick",26y 179d,182 (89-3-90 49.73%),108 (0.59),55 (15-1-39 28.18%),30 (0.55)
32,"Thornton, Bret",22y 228d,82 (20-0-62 24.39%),1 (0.01),←,
1,"Walker, Andrew",20y 44d,46 (11-1-34 25.00%),11 (0.24),←,
8,"Whitnall, Lance",26y 312d,192 (84-1-107 44.01%),321 (1.67),←,
34,"Wiggins, Simon",23y 293d,71 (19-1-51 27.46%),18 (0.25),←,
Totals,Totals,23y 139d,1569 (585-16-968 37.28%),1234 (0.79),,
C,"Pagan, Denis",58y 280d,319 (170-1-148 53.45%),,79 (20-1-58 25.95%),
