West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Allen, Oscar",13,6,2,15,,1.0,,,3.0,1.0,,2.0,,2.0,,3.0,14.0,,,9.0,,,93.0
33,"Bazzo, Rhett",4,4,9,13,,,,,,,1.0,2.0,,,,6.0,7.0,1.0,,5.0,,,84.0
18,"Chesser, Campbell",7,3,12,19,,,,1.0,1.0,,2.0,4.0,1.0,1.0,,5.0,14.0,,,,,,79.0
28,"Cole, Tom",11,6,9,20,,,,2.0,3.0,1.0,,4.0,1.0,,,5.0,15.0,,,3.0,,,75.0
15,"Cripps, Jamie",7,4,3,10,1,1.0,,4.0,,3.0,1.0,1.0,,,,3.0,7.0,,1.0,,1.0,,89.0
27,"Darling, Jack",6,5,2,8,2,,,3.0,,1.0,,1.0,1.0,,,4.0,5.0,2.0,3.0,,,,95.0
14,"Duggan, Liam",18,8,9,27,,1.0,,1.0,5.0,3.0,2.0,4.0,1.0,1.0,,5.0,18.0,,,1.0,,1.0,84.0
3,"Gaff, Andrew",11,10,19,30,1,,,1.0,2.0,6.0,3.0,3.0,1.0,1.0,,9.0,22.0,,1.0,2.0,1.0,2.0,81.0
8,"Hewett, Elijah",7,2,10,17,,1.0,,3.0,2.0,2.0,2.0,4.0,,,,7.0,10.0,,,2.0,,,68.0
19,"Hough, Brady",14,6,7,21,,,,1.0,2.0,2.0,,4.0,1.0,1.0,,3.0,16.0,,,4.0,,,86.0
5,"Hunt, Jayden",13,7,10,23,,1.0,,2.0,5.0,2.0,,2.0,,2.0,,5.0,19.0,,,1.0,2.0,,92.0
25,"Hurn, Shannon",21,7,3,24,,,,3.0,5.0,,1.0,2.0,,1.0,,2.0,12.0,1.0,,2.0,,,79.0
11,"Kelly, Tim",9,3,11,20,,,,3.0,1.0,2.0,2.0,3.0,,1.0,,7.0,14.0,1.0,,1.0,,,80.0
44,"Long, Noah",5,4,5,10,1,1.0,,2.0,,2.0,1.0,2.0,1.0,2.0,,5.0,6.0,,1.0,1.0,,3.0,75.0
41,"Maric, Ryan",7,3,5,12,1,,,3.0,,4.0,1.0,2.0,2.0,1.0,,6.0,6.0,1.0,,1.0,,,86.0
24 ↑,"ONeill, Xavier",9,2,4,13,,,,3.0,1.0,3.0,,1.0,,1.0,,,12.0,,,1.0,,1.0,47.0
10,"Petrevski-Seton, Sam",9,4,6,15,1,,,3.0,,1.0,,2.0,1.0,1.0,,8.0,7.0,,,,,,84.0
21,"Petruccelle, Jack",3,5,7,10,1,1.0,,1.0,,1.0,,1.0,,,,4.0,6.0,1.0,2.0,1.0,,,77.0
4,"Sheed, Dom",11,9,7,18,1,,,,4.0,1.0,1.0,2.0,,1.0,,4.0,15.0,,1.0,1.0,,,83.0
13 ↓,"Shuey, Luke",1,,6,7,,,,2.0,,1.0,,6.0,,4.0,,3.0,5.0,,,,,,31.0
32,"Williams, Bailey",9,2,8,17,1,,27.0,2.0,,3.0,6.0,5.0,4.0,3.0,,10.0,7.0,,1.0,2.0,,,79.0
34,"Williams, Jack",2,1,4,6,,,7.0,3.0,,1.0,1.0,3.0,,,,2.0,4.0,,,1.0,,,69.0
23,"Witherden, Alex",21,7,9,30,,,,1.0,9.0,3.0,1.0,4.0,,1.0,,10.0,16.0,,,4.0,1.0,1.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,108,167,385,10,9.0,34.0,44.0,43.0,43.0,25.0,64.0,14.0,24.0,,116.0,257.0,7.0,10.0,42.0,5.0,8.0,
Opposition,Opposition,215,87,155,370,21,14.0,35.0,62.0,32.0,64.0,57.0,58.0,24.0,14.0,6.0,143.0,221.0,16.0,13.0,41.0,11.0,13.0,
