Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",31y 240d,206 (99-0-107 48.06%),65 (0.32),←,
6,"Byrne, James",22y 343d,14 (7-0-7 50.00%),2 (0.14),←,
4,"Clarke, Matthew",27y 195d,139 (63-2-74 46.04%),21 (0.15),9 (1-0-8 11.11%),2 (0.22)
1,"Crowell, Andrew",23y 229d,14 (6-0-8 42.86%),10 (0.71),←,
9,"Edwards, Tyson",24y 238d,104 (50-0-54 48.08%),60 (0.58),←,
38,"Gallagher, David",20y 239d,22 (10-0-12 45.45%),2 (0.09),←,
36,"Goodwin, Simon",24y 96d,73 (38-0-35 52.05%),29 (0.40),←,
2,"Hewitt, Evan",22y 268d,34 (20-0-14 58.82%),23 (0.68),1 (0-0-1 0.00%),1 (1.00)
40,"Ladhams, Chris",20y 162d,1 (0-0-1 0.00%),,←,
31,"Marsh, Ben",24y 266d,23 (12-0-11 52.17%),9 (0.39),←,
16,"McGregor, Ken",20y 62d,24 (8-0-16 33.33%),14 (0.58),←,
23,"McLeod, Andrew",24y 240d,124 (60-0-64 48.39%),127 (1.02),←,
22,"Perrie, Ian",21y 357d,13 (7-0-6 53.85%),13 (1.00),←,
32,"Ricciuto, Mark",25y 297d,172 (79-1-92 46.22%),113 (0.66),←,
10,"Robran, Matthew",30y 13d,123 (65-0-58 52.85%),106 (0.86),116 (61-0-55 52.59%),101 (0.87)
5,"Shir, Matthew",19y 201d,1 (0-0-1 0.00%),,←,
12,"Shirley, Robert",20y 296d,3 (0-0-3 0.00%),,←,
14,"Skipworth, Hayden",18y 35d,1 (0-0-1 0.00%),,←,
7,"Smart, Nigel",31y 315d,206 (98-1-107 47.82%),100 (0.49),←,
20,"Stenglein, Tyson",20y 259d,20 (9-0-11 45.00%),4 (0.20),←,
19,"Stevens, Mark",25y 158d,65 (36-0-29 55.38%),39 (0.60),44 (20-0-24 45.45%),19 (0.43)
17,"Welsh, Scott",22y 115d,59 (35-0-24 59.32%),79 (1.34),23 (9-0-14 39.13%),49 (2.13)
Totals,Totals,23y 310d,1441 (702-4-735 48.72%),816 (0.57),,
C,"Ayres, Gary",40y 185d,139 (74-1-64 53.60%),,23 (9-0-14 39.13%),
