St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",23y 227d,61 (29-0-32 47.54%),26 (0.43),←,
16,"Butler, Dan",25y 317d,91 (56-0-35 61.54%),105 (1.15),46 (25-0-21 54.35%),52 (1.13)
13,"Byrnes, Ryan",20y 348d,21 (12-0-9 57.14%),6 (0.29),←,
5,"Crouch, Brad",28y 92d,120 (61-0-59 50.83%),42 (0.35),25 (13-0-12 52.00%),8 (0.32)
4,"Gresham, Jade",24y 235d,100 (45-1-54 45.50%),107 (1.07),←,
47,"Hayes, Jack",26y 41d,4 (3-0-1 75.00%),5 (1.25),←,
22,"Higgins, Jack",23y 28d,66 (42-1-23 64.39%),66 (1.00),23 (12-0-11 52.17%),37 (1.61)
8,"Hill, Bradley",28y 281d,195 (119-0-76 61.03%),88 (0.45),46 (25-0-21 54.35%),9 (0.20)
20,"Howard, Dougal",26y 22d,89 (46-0-43 51.69%),15 (0.17),44 (23-0-21 52.27%),1 (0.02)
12,"King, Max",21y 283d,43 (22-0-21 51.16%),76 (1.77),←,
31,"Lienert, Jarrod",27y 254d,27 (17-0-10 62.96%),1 (0.04),4 (4-0-0 100.00%),
21,"Long, Ben",24y 238d,63 (26-1-36 42.06%),26 (0.41),←,
19,"Marshall, Rowan",26y 143d,70 (32-0-38 45.71%),38 (0.54),←,
36,"McKenzie, Daniel",25y 334d,66 (29-0-37 43.94%),8 (0.12),←,
28,"Membrey, Tim",27y 325d,136 (63-2-71 47.06%),234 (1.72),135 (62-2-71 46.67%),234 (1.73)
33,"Paton, Ben",23y 179d,40 (20-0-20 50.00%),4 (0.10),←,
6,"Ross, Sebastian",28y 344d,165 (65-2-98 40.00%),30 (0.18),←,
35,"Sinclair, Jack",27y 63d,124 (53-1-70 43.15%),44 (0.35),←,
9,"Steele, Jack",26y 124d,124 (54-1-69 43.95%),50 (0.40),107 (46-1-60 43.46%),41 (0.38)
7,"Wanganeen-Milera, Nasiah",19y 53d,5 (4-0-1 80.00%),,←,
44,"Wilkie, Callum",26y 37d,68 (34-0-34 50.00%),1 (0.01),←,
17,"Windhager, Marcus",18y 335d,2 (2-0-0 100.00%),,←,
32,"Wood, Mason",28y 215d,79 (40-0-39 50.63%),85 (1.08),14 (10-0-4 71.43%),9 (0.64)
Totals,Totals,25y 85d,1759 (874-9-876 49.69%),1057 (0.60),,
C,"Lade, Brendon",45y 280d,1 (1-0-0 100.00%),,←,
