Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",26y 194d,123 (65-0-58 52.85%),49 (0.40),78 (57-0-21 73.08%),25 (0.32)
31,"Andrews, Harris",27y 131d,192 (91-0-101 47.40%),11 (0.06),←,
43,"Answerth, Noah",24y 258d,60 (41-0-19 68.33%),2 (0.03),←,
7,"Berry, Jarrod",26y 75d,139 (77-0-62 55.40%),59 (0.42),←,
23,"Cameron, Charlie",29y 290d,208 (132-1-75 63.70%),368 (1.77),135 (85-0-50 62.96%),281 (2.08)
3,"Daniher, Joe",30y 47d,183 (89-1-93 48.91%),349 (1.91),75 (49-0-26 65.33%),158 (2.11)
5,"Dunkley, Josh",27y 102d,146 (85-0-61 58.22%),67 (0.46),30 (20-0-10 66.67%),2 (0.07)
28,"Fletcher, Jaspa",20y 56d,20 (13-0-7 65.00%),10 (0.50),←,
27,"Gardiner, Darcy",28y 211d,163 (75-0-88 46.01%),6 (0.04),←,
30,"Hipwood, Eric",26y 220d,159 (84-0-75 52.83%),238 (1.50),←,
35,"Lester, Ryan",31y 238d,186 (83-0-103 44.62%),47 (0.25),←,
1,"Lohmann, Kai",20y 350d,14 (9-0-5 64.29%),5 (0.36),←,
17,"Lyons, Jarryd",31y 273d,194 (113-0-81 58.25%),86 (0.44),102 (69-0-33 67.65%),37 (0.36)
11,"McCarthy, Lincoln",30y 181d,149 (103-0-46 69.13%),166 (1.11),120 (80-0-40 66.67%),141 (1.17)
6,"McCluggage, Hugh",26y 48d,161 (90-0-71 55.90%),101 (0.63),←,
46,"McInerney, Oscar",29y 285d,132 (82-0-50 62.12%),54 (0.41),←,
9,"Neale, Lachie",30y 332d,251 (142-0-109 56.57%),116 (0.46),116 (77-0-39 66.38%),49 (0.42)
40,"Payne, Jack",24y 188d,55 (34-0-21 61.82%),2 (0.04),←,
16,"Rayner, Cam",24y 182d,119 (71-0-48 59.66%),107 (0.90),←,
37,"Starcevich, Brandon",24y 271d,103 (69-0-34 66.99%),6 (0.06),←,
29,"Tunstill, James",20y 277d,8 (3-0-5 37.50%),1 (0.13),←,
44,"Wilmot, Darcy",20y 111d,35 (23-0-12 65.71%),6 (0.17),←,
15,"Zorko, Dayne",35y 71d,256 (118-0-138 46.09%),230 (0.90),←,
Totals,Totals,26y 334d,3056 (1692-2-1362 55.37%),2086 (0.68),,
C,"Fagan, Chris",62y 302d,168 (94-0-74 55.95%),,←,
