Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
22,"Blakey, Nick",22y 161d,73 (37-0-36 50.68%),32 (0.44),←,
4,"Clarke, Ryan",25y 51d,76 (31-0-45 40.79%),15 (0.20),36 (14-0-22 38.89%),7 (0.19)
13,"Florent, Oliver",24y 16d,113 (60-0-53 53.10%),37 (0.33),←,
42,"Fox, Robbie",29y 113d,62 (29-0-33 46.77%),8 (0.13),←,
23,"Franklin, Lance",35y 189d,336 (212-1-123 63.24%),1040 (3.10),154 (103-0-51 66.88%),460 (2.99)
21,"Gulden, Errol",20y 20d,38 (26-0-12 68.42%),30 (0.79),←,
9,"Hayward, Will",23y 285d,109 (59-0-50 54.13%),127 (1.17),←,
5,"Heeney, Isaac",26y 94d,149 (95-0-54 63.76%),190 (1.28),←,
31,"Hickey, Tom",31y 154d,134 (57-2-75 43.28%),44 (0.33),32 (22-0-10 68.75%),12 (0.38)
44,"Lloyd, Jake",28y 321d,195 (120-0-75 61.54%),31 (0.16),←,
39,"McCartin, Paddy",26y 110d,54 (24-1-29 45.37%),34 (0.63),19 (14-0-5 73.68%),
30,"McCartin, Tom",22y 220d,90 (50-0-40 55.56%),28 (0.31),←,
6,"McDonald, Logan",20y 125d,20 (14-0-6 70.00%),21 (1.05),←,
27,"McInerney, Justin",21y 354d,48 (28-0-20 58.33%),17 (0.35),←,
14,"Mills, Callum",25y 127d,130 (74-0-56 56.92%),17 (0.13),←,
11,"Papley, Tom",26y 25d,136 (79-0-57 58.09%),212 (1.56),←,
26,"Parker, Luke",29y 286d,255 (158-1-96 62.16%),188 (0.74),←,
24,"Rampe, Dane",32y 66d,210 (135-1-74 64.52%),6 (0.03),←,
20,"Reid, Sam",30y 223d,176 (112-2-62 64.20%),180 (1.02),←,
25,"Ronke, Ben",24y 232d,44 (23-0-21 52.27%),39 (0.89),←,
8,"Rowbottom, James",21y 322d,64 (33-0-31 51.56%),18 (0.28),←,
3,"Stephens, Dylan",21y 211d,25 (14-0-11 56.00%),6 (0.24),←,
1,"Warner, Chad",21y 80d,34 (21-0-13 61.76%),24 (0.71),←,
Totals,Totals,25y 260d,2571 (1491-8-1072 57.99%),2344 (0.91),,
C,"Longmire, John",51y 219d,278 (173-2-103 62.59%),,←,
