Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
11,"Anderson, Greg",24y 334d,69 (47-0-22 68.12%),44 (0.64),←,
8,"Bewick, Darren",23y 235d,58 (39-0-19 67.24%),93 (1.60),←,
37,"Considine, Ed",22y 206d,41 (29-0-12 70.73%),12 (0.29),←,
23,"Cransberg, Peter",23y 258d,28 (21-0-7 75.00%),23 (0.82),←,
6,"Daniher, Anthony",28y 82d,188 (99-0-89 52.66%),75 (0.40),73 (50-0-23 68.49%),13 (0.18)
15,"Ezard, Alan",27y 363d,148 (101-0-47 68.24%),188 (1.27),←,
34,"Filandia, Peter",20y 334d,1 (1-0-0 100.00%),1 (1.00),←,
28,"Flood, David",22y 50d,17 (9-0-8 52.94%),13 (0.76),←,
16,"Hamilton, Paul",23y 298d,97 (56-1-40 58.25%),6 (0.06),←,
9,"Kickett, Derek",28y 189d,34 (21-0-13 61.76%),36 (1.06),22 (16-0-6 72.73%),24 (1.09)
13,"Long, Michael",21y 194d,52 (38-0-14 73.08%),36 (0.69),←,
27,"Madden, Simon",33y 104d,351 (211-2-138 60.40%),529 (1.51),←,
41,"Manning, Andrew",24y 141d,53 (19-0-34 35.85%),42 (0.79),22 (14-0-8 63.64%),19 (0.86)
35,"McMullin, Ian",26y 224d,29 (21-0-8 72.41%),30 (1.03),8 (8-0-0 100.00%),6 (0.75)
12,"OBrien, Craig",21y 41d,12 (8-0-4 66.67%),10 (0.83),←,
10,"ODonnell, Gary",25y 336d,74 (50-0-24 67.57%),20 (0.27),←,
18,"Ridley, Todd",22y 61d,3 (3-0-0 100.00%),4 (1.33),←,
3,"Salmon, Paul",26y 83d,128 (79-1-48 62.11%),307 (2.40),←,
19,"Somerville, Peter",22y 279d,14 (10-0-4 71.43%),16 (1.14),←,
4,"Wanganeen, Gavin",17y 299d,3 (3-0-0 100.00%),2 (0.67),←,
Totals,Totals,24y 151d,1400 (865-4-531 61.79%),1487 (1.06),,
C,"Sheedy, Kevin",43y 110d,241 (163-1-77 67.84%),,←,
