Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brayshaw, Angus",20,3,8,28,,,,6.0,2.0,9.0,4.0,2.0,2.0,1.0,,13.0,16.0,,,1.0,,1.0,77.0
37,"Chandler, Kade",,,,,,,,,,,,,,,,,,,,,,,
31,"Fritsch, Bayley",11,6,3,14,3,,,,,2.0,,2.0,,,,5.0,9.0,,4.0,1.0,,1.0,81.0
11,"Gawn, Max",11,2,3,14,,1.0,28.0,3.0,,7.0,4.0,2.0,4.0,1.0,,12.0,4.0,2.0,2.0,6.0,,1.0,88.0
14,"Hibberd, Michael",11,4,5,16,,,,,6.0,,,1.0,,1.0,,6.0,8.0,,,6.0,,,85.0
29,"Hunt, Jayden",8,2,4,12,,1.0,,2.0,1.0,1.0,,1.0,,1.0,,3.0,9.0,1.0,,1.0,,,86.0
6,"Jackson, Luke",6,1,7,13,,,7.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,,11.0,3.0,1.0,,,1.0,,72.0
23,"Jordon, James",8,2,12,20,1,,,3.0,1.0,2.0,2.0,2.0,,,,6.0,13.0,,,1.0,,,77.0
15,"Langdon, Ed",10,4,13,23,1,,,,2.0,2.0,3.0,1.0,,,,10.0,13.0,,1.0,,,,100.0
8,"Lever, Jake",9,6,2,11,,,,2.0,3.0,,,4.0,2.0,1.0,,4.0,8.0,,,7.0,,,91.0
1,"May, Steven",10,3,3,13,,,,,6.0,1.0,,1.0,,1.0,,1.0,4.0,,,12.0,,,90.0
18,"Melksham, Jake",9,6,2,11,1,3.0,,,,4.0,,,,,,3.0,8.0,1.0,3.0,1.0,,1.0,81.0
30,"Neal-Bullen, Alex",2,,5,7,,,,5.0,,3.0,1.0,3.0,,1.0,,2.0,6.0,,,1.0,,,78.0
13,"Oliver, Clayton",12,3,9,21,,1.0,,6.0,,1.0,6.0,2.0,2.0,1.0,,13.0,8.0,,,1.0,,1.0,83.0
5,"Petracca, Christian",12,3,18,30,,,,8.0,1.0,7.0,6.0,3.0,,1.0,2.0,16.0,15.0,1.0,1.0,1.0,,1.0,87.0
35,"Petty, Harry",4,2,5,9,,,,2.0,1.0,,1.0,2.0,,2.0,,5.0,4.0,,,6.0,,,98.0
36,"Pickett, Kysaiah",11,2,1,12,3,2.0,,4.0,,2.0,,,1.0,,,8.0,4.0,1.0,2.0,1.0,,,81.0
24,"Rivers, Trent",8,2,8,16,,,,2.0,4.0,3.0,2.0,1.0,,,,7.0,11.0,1.0,,2.0,,,65.0
3,"Salem, Christian",7,2,10,17,,,,,3.0,1.0,2.0,2.0,,1.0,,9.0,9.0,1.0,,,,,83.0
9,"Spargo, Charlie",9,5,2,11,2,,,2.0,,2.0,1.0,2.0,,,,3.0,7.0,,,,,,71.0
32,"Sparrow, Tom",10,1,7,17,,,,5.0,1.0,6.0,4.0,4.0,1.0,1.0,,9.0,8.0,,,,,,64.0
7,"Viney, Jack",15,4,18,33,,1.0,,6.0,2.0,5.0,4.0,1.0,2.0,,3.0,16.0,15.0,1.0,,1.0,,,82.0
26,"Weideman, Sam",1,1,,1,1,,1.0,2.0,,,,,,,,1.0,,1.0,1.0,1.0,,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,64,145,349,12,13.0,36.0,61.0,34.0,60.0,42.0,38.0,16.0,14.0,5.0,163.0,182.0,11.0,14.0,50.0,1.0,6.0,
Opposition,Opposition,212,92,179,391,5,9.0,39.0,65.0,47.0,40.0,41.0,59.0,14.0,16.0,1.0,137.0,238.0,9.0,8.0,60.0,3.0,3.0,
