Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",5,2.0,3.0,8,,,1.0,,,,,,1.0,1.0,,,,,,,,,
31,"Alvin, Tom",7,4.0,6.0,13,,1.0,,1.0,,,,,1.0,,,,,,,,,,
21,"Bradley, Craig",17,3.0,13.0,30,2.0,,,2.0,,,,,1.0,1.0,,,,,,,,,
20,"Brown, Fraser",9,4.0,7.0,16,7.0,,,3.0,,,,,,2.0,,,,,,,,,
39,"Christou, Ang",11,4.0,6.0,17,1.0,,,,,,,,,,,,,,,,,,
35,"Dean, Peter",12,5.0,8.0,20,,,,1.0,,,,,1.0,1.0,,,,,,,,,
12,"Gleeson, Adrian",10,4.0,11.0,21,4.0,,,2.0,,,,,,1.0,,,,,,,,,
13,"Hanna, Mil",11,1.0,9.0,20,,,,,,,,,2.0,,,,,,,,,,
33,"Hogg, Matthew",8,5.0,11.0,19,1.0,,,3.0,,,,,,,,,,,,,,,
4,"Kernahan, Stephen",10,7.0,5.0,15,3.0,4.0,1.0,,,,,,1.0,1.0,,,,,,,,,
43,"Koutoufides, Anthony",17,2.0,10.0,27,1.0,2.0,,3.0,,,,,1.0,1.0,2.0,,,,,,,,
15,"Lynn, Tony",3,1.0,,3,,1.0,,1.0,,,,,,,,,,,,,,,
44,"Madden, Justin",9,4.0,4.0,13,1.0,,16.0,1.0,,,,,1.0,3.0,1.0,,,,,,,,
5,"McKay, Andrew",6,3.0,9.0,15,1.0,,,2.0,,,,,,1.0,,,,,,,,,
10,"Mitchell, Barry",20,4.0,25.0,45,2.0,,,6.0,,,,,2.0,,3.0,,,,,,,,
7,"Ratten, Brett",10,2.0,9.0,19,1.0,,,6.0,,,,,,,,,,,,,,,
14,"Sexton, Michael",11,3.0,6.0,17,,,,1.0,,,,,1.0,,,,,,,,,,
1,"Silvagni, Stephen",8,2.0,6.0,14,,,,4.0,,,,,1.0,1.0,,,,,,,,,
11,"Spalding, Earl",6,4.0,7.0,13,,1.0,,,,,,,1.0,2.0,,,,,,,,,
32,"Whitehead, Adrian",2,,5.0,7,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
2,"Williams, Greg",5,,15.0,20,1.0,1.0,,,,,,,1.0,2.0,,,,,,,,,
Totals,Totals,197,64.0,175.0,372,25.0,11.0,18.0,37.0,,,,,16.0,18.0,6.0,,,,,,,,
Opposition,Opposition,144,40.0,66.0,210,6.0,12.0,5.0,19.0,,,,,18.0,16.0,,,,,,,,,
