Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Bolton, Jude",6,2,8,14,,,,2.0,1.0,3.0,1.0,1.0,,,,9.0,5.0,1.0,,4.0,,,
8,"Cresswell, Daryn",18,5,18,36,1,,1.0,,2.0,4.0,9.0,1.0,2.0,1.0,,14.0,20.0,1.0,,,,,
28,"Crouch, Jared",6,,3,9,,,,4.0,1.0,2.0,2.0,2.0,,2.0,,3.0,5.0,,,2.0,,,
6,"Dunkley, Andrew",7,3,2,9,,,1.0,2.0,5.0,,,1.0,3.0,,,5.0,4.0,1.0,,4.0,,,
26,"Feast, Simon",3,2,1,4,,1.0,3.0,1.0,,1.0,3.0,,1.0,,,2.0,2.0,,1.0,2.0,,,
12,"Fosdike, Nic",2,,,2,,,,1.0,,1.0,,,,,,,2.0,,,,,,
30,"James, Heath",2,2,5,7,,,,1.0,,1.0,,2.0,,1.0,,5.0,2.0,1.0,,1.0,,,
14,"Kelly, Paul",13,5,10,23,2,1.0,,4.0,1.0,2.0,5.0,2.0,1.0,2.0,,12.0,12.0,1.0,1.0,,,,
31,"Kirk, Brett",17,3,2,19,3,,,2.0,1.0,3.0,3.0,3.0,3.0,2.0,,14.0,3.0,2.0,,2.0,,,
3,"Lewis, Dale",13,5,2,15,1,2.0,1.0,3.0,1.0,6.0,3.0,2.0,3.0,,,13.0,6.0,1.0,1.0,,,,
4,"Lockett, Tony",4,4,1,5,1,2.0,,3.0,,,,,,,,4.0,1.0,3.0,4.0,2.0,,,
36,"Mathews, Ben",6,2,2,8,2,,,1.0,1.0,2.0,2.0,,,,,3.0,6.0,,,,,,
11,"Maxfield, Stuart",8,2,1,9,1,,,1.0,1.0,3.0,1.0,,3.0,1.0,,4.0,5.0,,,,,,
23,"Nicks, Matthew",8,2,6,14,,,,,4.0,2.0,2.0,1.0,2.0,,,9.0,7.0,,,2.0,,,
16,"OConnor, Ryan",6,3,2,8,,,3.0,3.0,2.0,3.0,2.0,,,1.0,,3.0,5.0,,,1.0,1.0,,
19,"OLoughlin, Michael",10,4,5,15,2,1.0,,,,4.0,,2.0,2.0,1.0,,7.0,7.0,2.0,2.0,1.0,1.0,,
22,"Saddington, Jason",12,4,6,18,2,,,,2.0,3.0,1.0,1.0,,1.0,,5.0,13.0,1.0,2.0,,,,
2,"Schwass, Wayne",18,4,12,30,,,,1.0,1.0,7.0,3.0,1.0,2.0,2.0,1.0,11.0,18.0,,,4.0,2.0,,
7,"Seymour, Brad",9,6,1,10,,,,2.0,,3.0,,1.0,1.0,3.0,,3.0,8.0,1.0,1.0,2.0,,,
1,"Stafford, Greg",14,8,12,26,,1.0,15.0,1.0,2.0,9.0,10.0,4.0,3.0,2.0,,17.0,9.0,3.0,,2.0,,,
20,"Stevens, John",9,5,2,11,,,,1.0,3.0,1.0,,2.0,,1.0,,2.0,9.0,,,,1.0,,
33,"Warfe, Rowan",8,2,8,16,,,,1.0,2.0,3.0,,,1.0,,,6.0,7.0,,,2.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,73,109,308,15,11.0,24.0,34.0,30.0,63.0,47.0,26.0,27.0,20.0,1.0,151.0,156.0,18.0,12.0,31.0,6.0,,
Opposition,Opposition,184,59,85,269,17,9.0,32.0,29.0,44.0,50.0,37.0,23.0,20.0,27.0,5.0,135.0,131.0,20.0,11.0,21.0,8.0,,
