Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",9,3,3,12,1,,,1.0,,4.0,,2.0,,1.0,,1.0,11.0,,1.0,,,,77.0
15,"Anderson, Noah",20,2,5,25,,1.0,,4.0,1.0,8.0,5.0,1.0,3.0,,,8.0,18.0,,,1.0,,1.0,89.0
2 ↑,"Atkins, Rory",5,2,3,8,,,,,2.0,1.0,,,,,,1.0,5.0,,,,,,31.0
10,"Ballard, Charlie",8,7,2,10,,,,2.0,4.0,,,1.0,2.0,,,5.0,6.0,2.0,,10.0,,,100.0
16,"Berry, Tom",3,,5,8,1,,,,,2.0,1.0,3.0,1.0,,,5.0,3.0,,,,,,71.0
35,"Budarick, Connor",12,6,6,18,,,,,5.0,4.0,,6.0,1.0,2.0,,5.0,14.0,,,1.0,,,79.0
30,"Casboult, Levi",3,,5,8,,1.0,19.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,,8.0,2.0,,,3.0,,,82.0
25,"Collins, Sam",9,10,7,16,,,,4.0,3.0,2.0,,1.0,1.0,,,5.0,12.0,1.0,,8.0,,,100.0
4,"Ellis, Brandon",5,1,3,8,,1.0,,,,,,,1.0,,,4.0,4.0,,1.0,1.0,,1.0,84.0
8,"Fiorini, Brayden",11,6,10,21,,,,2.0,2.0,2.0,,1.0,,,,6.0,15.0,,,1.0,1.0,,85.0
3,"Flanders, Sam",11,3,15,26,1,,,2.0,2.0,1.0,5.0,2.0,1.0,,,12.0,13.0,,,,,,82.0
7,"Holman, Nick",5,4,6,11,2,,,3.0,,,,5.0,1.0,3.0,,3.0,8.0,,1.0,,,,83.0
34,"King, Ben",5,4,2,7,2,1.0,,1.0,,1.0,,1.0,1.0,,,5.0,2.0,2.0,3.0,2.0,,,87.0
22 ↓,"Long, Ben",3,1,1,4,,2.0,,2.0,,,1.0,3.0,,2.0,,2.0,2.0,,1.0,1.0,,,59.0
13,"Lukosius, Jack",13,8,5,18,1,,,1.0,3.0,2.0,,,1.0,,,6.0,10.0,,1.0,3.0,,,81.0
11,"Miller, Touk",15,1,15,30,,,,10.0,2.0,7.0,4.0,9.0,3.0,4.0,,15.0,16.0,,,,,2.0,82.0
49,"Moyle, Ned",9,2,5,14,1,,25.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,,11.0,3.0,1.0,,3.0,,,68.0
27,"Powell, Wil",15,6,5,20,,,,4.0,6.0,2.0,2.0,2.0,2.0,1.0,,6.0,11.0,,,1.0,,,84.0
18,"Rowell, Matt",9,4,16,25,,,,8.0,1.0,5.0,6.0,4.0,4.0,1.0,,15.0,10.0,,,,,,77.0
6,"Sexton, Alex",10,3,4,14,,,,1.0,2.0,4.0,1.0,3.0,1.0,1.0,,2.0,12.0,,,1.0,1.0,1.0,75.0
24,"Swallow, David",6,,5,11,1,,,4.0,,2.0,1.0,2.0,,1.0,,4.0,5.0,,,,,,70.0
32,"Uwland, Bodhi",8,2,7,15,,,,2.0,1.0,,,1.0,1.0,,,5.0,9.0,,,2.0,,,80.0
17,"Walter, Jed",3,1,1,4,,,,2.0,,2.0,,3.0,1.0,2.0,,4.0,,1.0,,2.0,,1.0,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,76,136,333,10,7.0,44.0,58.0,37.0,52.0,31.0,55.0,28.0,20.0,,138.0,191.0,7.0,8.0,40.0,2.0,6.0,
Opposition,Opposition,222,110,160,382,18,7.0,37.0,65.0,42.0,56.0,42.0,68.0,20.0,28.0,6.0,143.0,243.0,16.0,14.0,40.0,10.0,10.0,
