Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",30y 275d,168 (96-0-72 57.14%),5 (0.03),104 (67-0-37 64.42%),
14,"Bergman, Miles",23y 232d,95 (59-0-36 62.11%),22 (0.23),←,
10,"Boak, Travis",36y 310d,378 (201-1-176 53.31%),211 (0.56),←,
7,"Burgoyne, Jase",21y 327d,48 (24-0-24 50.00%),9 (0.19),←,
3,"Burton, Ryan",28y 127d,160 (94-1-65 59.06%),25 (0.16),113 (69-0-44 61.06%),20 (0.18)
9,"Butters, Zak",24y 272d,128 (78-0-50 60.94%),67 (0.52),←,
33,"Byrne-Jones, Darcy",29y 260d,210 (124-0-86 59.05%),64 (0.30),←,
28,"Drew, Willem",26y 249d,119 (72-0-47 60.50%),21 (0.18),←,
6,"Farrell, Kane",26y 82d,103 (64-0-39 62.14%),48 (0.47),←,
11,"Finlayson, Jeremy",29y 118d,127 (72-3-52 57.87%),166 (1.31),61 (36-0-25 59.02%),76 (1.25)
19,"Georgiades, Mitch",23y 252d,81 (49-0-32 60.49%),134 (1.65),←,
39,"Jackson, Hugh",22y 35d,2 (1-0-1 50.00%),1 (0.50),←,
44,"Mead, Jackson",23y 250d,56 (31-0-25 55.36%),11 (0.20),←,
31,"Moraes, Christian",18y 211d,10 (5-0-5 50.00%),1 (0.10),←,
2,"Powell-Pepper, Sam",27y 150d,154 (93-0-61 60.39%),120 (0.78),←,
27,"Ratugolea, Esava",26y 318d,107 (68-1-38 64.02%),42 (0.39),32 (19-0-13 59.38%),4 (0.13)
35,"Richards, Joe",25y 196d,20 (7-1-12 37.50%),14 (0.70),11 (4-0-7 36.36%),8 (0.73)
15,"Rioli, Willie",30y 3d,101 (64-0-37 63.37%),141 (1.40),50 (33-0-17 66.00%),81 (1.62)
1,"Rozee, Connor",25y 136d,141 (86-0-55 60.99%),121 (0.86),←,
8,"Sinn, Josh",22y 151d,20 (12-0-8 60.00%),1 (0.05),←,
38,"Visentini, Dante",22y 114d,10 (5-0-5 50.00%),1 (0.10),←,
16,"Wines, Ollie",30y 243d,265 (156-0-109 58.87%),103 (0.39),←,
25,"Zerk-Thatcher, Brandon",26y 286d,79 (42-1-36 53.80%),,28 (18-0-10 64.29%),
Totals,Totals,26y 89d,2582 (1503-8-1071 58.21%),1328 (0.51),,
C,"Hinkley, Ken",58y 250d,286 (170-0-116 59.44%),,←,
