Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
36,"Blanck, James",21y 259d,7 (4-0-3 57.14%),,←,
22,"Breust, Luke",31y 268d,258 (163-2-93 63.57%),479 (1.86),←,
30,"Butler, Sam",19y 177d,9 (2-0-7 22.22%),6 (0.67),←,
12,"Day, Will",21y 62d,31 (9-0-22 29.03%),4 (0.13),←,
24,"Grainger-Barras, Denver",20y 111d,19 (10-1-8 55.26%),,←,
19,"Gunston, Jack",30y 294d,223 (136-1-86 61.21%),424 (1.90),209 (131-1-77 62.92%),404 (1.93)
15,"Hardwick, Blake",25y 182d,122 (56-2-64 46.72%),6 (0.05),←,
4,"Impey, Jarman",27y 28d,149 (73-0-76 48.99%),58 (0.39),74 (33-0-41 44.59%),24 (0.32)
39,"Jeka, Emerson",20y 322d,6 (1-1-4 25.00%),2 (0.33),←,
23,"Koschitzke, Jacob",22y 26d,35 (11-2-22 34.29%),44 (1.26),←,
31,"Macdonald, Connor",19y 205d,18 (7-0-11 38.89%),9 (0.50),←,
32,"Maginness, Finn",21y 164d,17 (7-0-10 41.18%),3 (0.18),←,
7,"McEvoy, Ben",33y 26d,250 (136-5-109 55.40%),103 (0.41),159 (85-3-71 54.40%),76 (0.48)
3,"Mitchell, Tom",29y 67d,169 (87-3-79 52.37%),76 (0.45),104 (45-3-56 44.71%),38 (0.37)
13,"Moore, Dylan",23y 2d,50 (17-1-32 35.00%),55 (1.10),←,
1,"Morrison, Harry",23y 267d,76 (33-1-42 44.08%),20 (0.26),←,
11,"Nash, Conor",24y 9d,48 (22-1-25 46.88%),15 (0.31),←,
44,"Newcombe, Jai",21y 4d,27 (11-2-14 44.44%),9 (0.33),←,
10,"OMeara, Jaeger",28y 164d,141 (63-2-76 45.39%),70 (0.50),97 (45-2-50 47.42%),43 (0.44)
14,"Scrimshaw, Jack",23y 336d,65 (23-1-41 36.15%),7 (0.11),61 (23-1-37 38.52%),7 (0.11)
29,"Serong, Jai",19y 171d,1 (1-0-0 100.00%),,←,
6,"Sicily, James",27y 212d,113 (58-1-54 51.77%),58 (0.51),←,
25,"Ward, Josh",18y 354d,12 (7-0-5 58.33%),2 (0.17),←,
Totals,Totals,24y 34d,1846 (937-26-883 50.76%),1450 (0.79),,
C,"Mitchell, Sam",39y 298d,20 (8-0-12 40.00%),,←,
