Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Aliir, Aliir",24y 234d,34 (18-0-16 52.94%),1 (0.03),←,
22,"Blakey, Nick",19y 59d,5 (1-0-4 20.00%),5 (1.00),←,
4,"Clarke, Ryan",21y 314d,44 (17-0-27 38.64%),8 (0.18),4 (0-0-4 0.00%),
7,"Cunningham, Harry",25y 142d,110 (71-0-39 64.55%),48 (0.44),←,
34,"Dawson, Jordan",22y 18d,10 (3-0-7 30.00%),8 (0.80),←,
13,"Florent, Oliver",20y 279d,38 (19-0-19 50.00%),15 (0.39),←,
5,"Heeney, Isaac",22y 357d,86 (57-0-29 66.28%),89 (1.03),←,
29,"Hewett, George",23y 119d,77 (49-0-28 63.64%),30 (0.39),←,
10,"Jones, Zak",24y 43d,79 (45-0-34 56.96%),21 (0.27),←,
12,"Kennedy, Josh",30y 311d,233 (147-2-84 63.52%),143 (0.61),220 (142-2-76 65.00%),139 (0.63)
44,"Lloyd, Jake",25y 219d,121 (81-0-40 66.94%),26 (0.21),←,
30,"McCartin, Tom",19y 118d,19 (10-0-9 52.63%),9 (0.47),←,
43,"Melican, Lewis",22y 174d,23 (15-0-8 65.22%),1 (0.04),←,
14,"Mills, Callum",22y 25d,61 (37-0-24 60.66%),3 (0.05),←,
11,"Papley, Tom",22y 288d,66 (43-0-23 65.15%),88 (1.33),←,
26,"Parker, Luke",26y 184d,179 (117-1-61 65.64%),146 (0.82),←,
24,"Rampe, Dane",28y 329d,144 (96-1-47 67.01%),6 (0.04),←,
20,"Reid, Sam",27y 121d,127 (85-2-40 67.72%),132 (1.04),←,
25,"Ronke, Ben",21y 130d,23 (12-0-11 52.17%),26 (1.13),←,
8,"Rowbottom, James",18y 220d,2 (0-0-2 0.00%),,←,
18,"Sinclair, Callum",29y 216d,93 (61-1-31 66.13%),57 (0.61),64 (39-0-25 60.94%),39 (0.61)
6,"Thurlow, Jackson",25y 30d,50 (29-1-20 59.00%),11 (0.22),4 (1-0-3 25.00%),
Totals,Totals,23y 311d,1624 (1013-8-603 62.38%),873 (0.54),,
C,"Longmire, John",48y 117d,202 (132-2-68 65.84%),,←,
