Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",24y 132d,92 (41-2-49 45.65%),27 (0.29),←,
18,"Banfield, Todd",19y 272d,1 (1-0-0 100.00%),1 (1.00),←,
20,"Black, Simon",30y 358d,257 (153-4-100 60.31%),153 (0.60),←,
17,"Brennan, Jared",25y 242d,102 (51-3-48 51.47%),67 (0.66),←,
16,"Brown, Jonathan",28y 149d,185 (117-3-65 64.05%),428 (2.31),←,
33,"Buchanan, Amon",27y 168d,117 (67-2-48 58.12%),57 (0.49),1 (1-0-0 100.00%),
1,"Clark, Mitch",22y 159d,47 (23-2-22 51.06%),25 (0.53),←,
39,"Drummond, Josh",26y 342d,66 (32-2-32 50.00%),27 (0.41),←,
5,"Fevola, Brendan",29y 66d,188 (70-2-116 37.77%),578 (3.07),1 (1-0-0 100.00%),3 (3.00)
4,"Johnstone, Travis",29y 253d,195 (96-1-98 49.49%),134 (0.69),35 (18-0-17 51.43%),23 (0.66)
23,"Leuenberger, Matthew",21y 293d,23 (12-1-10 54.35%),3 (0.13),←,
36,"Maguire, Matt",25y 301d,100 (55-1-44 55.50%),19 (0.19),1 (1-0-0 100.00%),
9,"McGrath, Ashley",26y 311d,138 (77-2-59 56.52%),106 (0.77),←,
21,"Merrett, Daniel",25y 105d,88 (40-3-45 47.16%),17 (0.19),←,
24,"Patfull, Joel",25y 110d,79 (37-3-39 48.73%),19 (0.24),←,
6,"Power, Luke",30y 78d,242 (142-3-97 59.30%),201 (0.83),←,
29,"Raines, Andrew",24y 19d,57 (19-1-37 34.21%),1 (0.02),1 (1-0-0 100.00%),
30,"Redden, Jack",19y 108d,11 (7-1-3 68.18%),6 (0.55),←,
10,"Rich, Daniel",19y 293d,25 (15-1-9 62.00%),14 (0.56),←,
35,"Rischitelli, Michael",24y 78d,90 (43-3-44 49.44%),40 (0.44),←,
11,"Sherman, Justin",23y 60d,98 (43-3-52 45.41%),74 (0.76),←,
14,"Staker, Brent",25y 308d,111 (65-1-45 59.01%),85 (0.77),1 (1-0-0 100.00%),1 (1.00)
Totals,Totals,25y 108d,2312 (1206-44-1062 52.16%),2082 (0.90),,
C,"Voss, Michael",34y 263d,25 (15-1-9 62.00%),,←,
