Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"AhMat, Robert",2,,2,4,1,1.0,,,,,,,,,,,,,,,,,
21,"Barry, Leo",3,,1,4,,,,2.0,,1.0,,2.0,2.0,3.0,,,,,,,,,
30,"Bayes, Mark",1,1,,1,,,,,,,,,,,,,,,,,,,
41,"Cook, Troy",4,,1,5,,,,1.0,,3.0,1.0,,,1.0,,,,,,,,,
8,"Cresswell, Daryn",19,4,16,35,,2.0,1.0,,,2.0,9.0,1.0,1.0,1.0,,,,,,,,,
6,"Dunkley, Andrew",2,4,4,6,,,,1.0,3.0,,,,,1.0,,,,,,,,,
10,"Filandia, Peter",3,1,4,7,,,,,,1.0,,2.0,1.0,,,,,,,,,,
14,"Kelly, Paul",17,5,13,30,1,,,3.0,2.0,7.0,3.0,2.0,3.0,2.0,,,,,,,,,
4,"Lockett, Tony",9,4,2,11,7,1.0,1.0,,,,,,,2.0,,,,,,,,,
34,"Luff, Troy",13,9,8,21,,,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,
11,"Maxfield, Stuart",10,1,2,12,1,,,1.0,1.0,5.0,,,2.0,2.0,,,,,,,,,
13,"McPherson, Daniel",4,3,3,7,,,1.0,1.0,2.0,1.0,,1.0,,1.0,,,,,,,,,
17,"Mooney, Jason",13,5,1,14,,1.0,,2.0,,5.0,,,,,,,,,,,,,
23,"Nicks, Matthew",7,2,6,13,,,,,3.0,2.0,,1.0,,1.0,,,,,,,,,
5,"OBrien, Craig",11,5,5,16,,,,2.0,6.0,1.0,1.0,,3.0,,,,,,,,,,
19,"OLoughlin, Michael",15,7,4,19,1,,,1.0,,3.0,,2.0,1.0,2.0,,,,,,,,,
24,"Orchard, Mark",5,3,1,6,,,,1.0,1.0,,,1.0,2.0,1.0,,,,,,,,,
1,"Roos, Paul",8,2,8,16,,,,,2.0,1.0,,,2.0,,,,,,,,,,
2,"Schwass, Wayne",27,7,5,32,5,2.0,1.0,4.0,3.0,6.0,3.0,2.0,2.0,1.0,2.0,,,,,,,,
15,"Stafford, Greg",7,7,4,11,1,,44.0,,3.0,2.0,3.0,2.0,,1.0,3.0,,,,,,,,
20,"Stevens, John",9,4,4,13,1,,,1.0,,5.0,,1.0,,3.0,,,,,,,,,
33,"Warfe, Rowan",9,2,4,13,,,,1.0,2.0,3.0,,1.0,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,76,98,296,18,10.0,49.0,22.0,30.0,49.0,22.0,18.0,20.0,23.0,5.0,,,,,,,,
Opposition,Opposition,189,69,113,302,14,15.0,33.0,22.0,30.0,53.0,22.0,36.0,23.0,20.0,1.0,,,,,,,,
