Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Andrews, Harris",3,4,4,7,,,,2.0,3.0,,1.0,1.0,,1.0,,4.0,3.0,2.0,,16.0,,,94.0
43,"Barrett, Jake",7,3,4,11,,1.0,,5.0,,1.0,1.0,1.0,,1.0,,2.0,8.0,,1.0,2.0,,1.0,74.0
4,"Bastinac, Ryan",8,4,6,14,3,,,5.0,,2.0,,,,,,5.0,9.0,,1.0,,,,73.0
9,"Beams, Dayne",14,2,14,28,,1.0,,6.0,4.0,4.0,5.0,2.0,2.0,,3.0,10.0,13.0,,,,,1.0,82.0
7,"Bell, Tom",5,1,5,10,1,,,1.0,,,,4.0,,1.0,,7.0,4.0,,,1.0,,1.0,83.0
8,"Bewick, Rohan",9,4,11,20,1,1.0,,2.0,2.0,,2.0,4.0,1.0,1.0,,10.0,11.0,,1.0,,1.0,,81.0
33,"Close, Michael",4,,2,6,1,,2.0,5.0,1.0,,,1.0,1.0,1.0,,2.0,1.0,,,4.0,,1.0,73.0
26,"Cutler, Tom",19,2,5,24,,,,,10.0,2.0,,1.0,1.0,,,6.0,11.0,,,1.0,2.0,,85.0
27,"Gardiner, Darcy",6,3,6,12,,,,4.0,4.0,1.0,1.0,2.0,,2.0,,6.0,6.0,,,7.0,,,88.0
2,"Harwood, Ryan",2,1,6,8,,,,1.0,3.0,,,2.0,,1.0,,1.0,6.0,,,5.0,,,81.0
30,"Hipwood, Eric",8,5,4,12,2,,,1.0,,3.0,,,1.0,,,8.0,4.0,3.0,2.0,1.0,,1.0,85.0
1,"Keays, Ben",7,5,7,14,,1.0,,3.0,1.0,1.0,1.0,3.0,,1.0,,5.0,8.0,,,1.0,,,76.0
35,"Lester, Ryan",9,3,2,11,1,,,4.0,2.0,3.0,1.0,1.0,1.0,,,3.0,9.0,,,1.0,,1.0,74.0
12,"Martin, Stefan",10,4,13,23,,,33.0,1.0,2.0,1.0,7.0,5.0,2.0,2.0,,14.0,8.0,1.0,,,,,90.0
32,"Mayes, Sam",13,2,8,21,,,,2.0,6.0,2.0,1.0,2.0,2.0,1.0,,12.0,7.0,,,4.0,1.0,,88.0
25,"McStay, Daniel",4,3,6,10,,,,3.0,2.0,,,3.0,1.0,1.0,,7.0,3.0,1.0,,1.0,,,79.0
10,"Rich, Daniel",8,2,4,12,1,1.0,,3.0,3.0,3.0,3.0,4.0,,3.0,,5.0,8.0,,1.0,6.0,,1.0,76.0
18,"Robertson, Nick",8,2,3,11,,,,3.0,5.0,,,5.0,2.0,1.0,,5.0,6.0,,,,,,86.0
5,"Robinson, Mitch",6,1,8,14,2,,,3.0,1.0,3.0,1.0,3.0,,1.0,,7.0,8.0,1.0,1.0,3.0,,,88.0
38,"Rockliff, Tom",22,5,15,37,,,,4.0,5.0,6.0,9.0,4.0,3.0,1.0,,23.0,16.0,,,,,,75.0
28,"Taylor, Lewis",7,3,7,14,1,1.0,,6.0,,2.0,,1.0,,,,5.0,9.0,,,2.0,,2.0,82.0
15,"Zorko, Dayne",13,2,10,23,2,,,10.0,2.0,8.0,,5.0,2.0,1.0,,12.0,12.0,,,1.0,,1.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,61,150,342,15,8.0,35.0,74.0,56.0,42.0,33.0,54.0,19.0,20.0,3.0,159.0,170.0,8.0,7.0,56.0,4.0,10.0,
Opposition,Opposition,198,78,169,367,14,12.0,40.0,78.0,24.0,74.0,41.0,51.0,20.0,19.0,3.0,155.0,221.0,11.0,17.0,64.0,18.0,13.0,
