Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Buntine, Matt",5,3,2,7,,,,1.0,1.0,1.0,,2.0,,1.0,,3.0,5.0,,,5.0,,,82.0
18,"Cameron, Jeremy",4,,1,5,3,,,1.0,,,,1.0,,1.0,,3.0,1.0,,,1.0,,,82.0
3,"Coniglio, Stephen",12,3,18,30,,1.0,,9.0,2.0,3.0,5.0,3.0,1.0,,,11.0,19.0,,,,,2.0,80.0
1,"Davis, Phil",3,3,2,5,,,,,,,,2.0,,1.0,,,5.0,,,5.0,,,79.0
4,"Greene, Toby",13,4,9,22,3,,,3.0,,9.0,3.0,3.0,2.0,2.0,,7.0,15.0,1.0,2.0,2.0,,1.0,85.0
19,"Haynes, Nick",9,5,6,15,,,,1.0,1.0,2.0,2.0,2.0,,1.0,,9.0,6.0,1.0,,3.0,,,70.0
17,"Johnson, Steve",16,4,9,25,5,,,4.0,1.0,6.0,4.0,5.0,3.0,1.0,1.0,10.0,11.0,,2.0,,,1.0,88.0
22,"Kelly, Josh",17,4,9,26,,2.0,,3.0,1.0,2.0,2.0,2.0,,,,8.0,18.0,,1.0,1.0,,3.0,83.0
40,"Kennedy, Adam",9,4,7,16,,,,1.0,2.0,2.0,2.0,2.0,3.0,1.0,,4.0,12.0,,,3.0,,1.0,84.0
37,"Lobb, Rory",9,10,7,16,4,2.0,7.0,2.0,1.0,,,2.0,1.0,2.0,3.0,10.0,6.0,8.0,4.0,1.0,,,88.0
41,"Mumford, Shane",3,4,9,12,,,33.0,2.0,3.0,,4.0,3.0,,2.0,,10.0,2.0,3.0,,4.0,,,89.0
7,"Palmer, Rhys",12,7,3,15,3,1.0,,3.0,,1.0,,,1.0,,,5.0,10.0,2.0,4.0,1.0,,1.0,78.0
24,"Patfull, Joel",4,5,5,9,,,,2.0,2.0,1.0,,2.0,,2.0,,2.0,6.0,,,4.0,,,87.0
12,"Patton, Jonathon",4,4,3,7,,,,1.0,,1.0,,2.0,,,,5.0,2.0,2.0,,3.0,,1.0,79.0
9,"Scully, Tom",10,5,13,23,3,1.0,,1.0,,3.0,3.0,2.0,1.0,1.0,,7.0,16.0,,1.0,,,1.0,86.0
23,"Shaw, Heath",29,11,3,32,,,,2.0,9.0,,1.0,1.0,1.0,,,7.0,23.0,,,1.0,2.0,,90.0
5,"Shiel, Dylan",19,3,15,34,,1.0,,5.0,1.0,7.0,8.0,6.0,1.0,,,13.0,19.0,,,1.0,,2.0,72.0
11,"Steele, Jack",9,6,12,21,,,,7.0,,6.0,4.0,1.0,1.0,,,8.0,13.0,,,,,1.0,77.0
8,"Ward, Callan",9,5,20,29,1,2.0,3.0,4.0,,1.0,5.0,2.0,1.0,,2.0,12.0,17.0,3.0,1.0,2.0,2.0,,87.0
6,"Whitfield, Lachie",16,9,12,28,2,,,4.0,,5.0,1.0,,,,,5.0,23.0,,1.0,,,1.0,83.0
29,"Williams, Zac",8,4,12,20,,1.0,,5.0,2.0,3.0,3.0,3.0,2.0,1.0,,11.0,10.0,,,1.0,,,70.0
16,"Wilson, Nathan",13,4,3,16,,,,2.0,8.0,3.0,,4.0,2.0,2.0,,3.0,12.0,,,,,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,233,107,180,413,24,14.0,43.0,63.0,34.0,56.0,47.0,50.0,20.0,18.0,6.0,153.0,251.0,20.0,16.0,38.0,4.0,16.0,
Opposition,Opposition,161,61,153,314,12,11.0,52.0,41.0,26.0,50.0,29.0,38.0,18.0,20.0,,114.0,197.0,6.0,11.0,57.0,4.0,9.0,
