Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Banfield, Todd",8,5,5,13,2,1.0,,5.0,1.0,3.0,,1.0,1.0,1.0,,10.0,4.0,2.0,1.0,1.0,,1.0,70.0
43,"Bewick, Rohan",10,6,7,17,1,,,1.0,,4.0,1.0,3.0,1.0,,,8.0,9.0,3.0,,,,,81.0
20,"Black, Simon",8,2,14,22,,,,2.0,1.0,2.0,4.0,2.0,2.0,2.0,,14.0,10.0,,,1.0,,,83.0
16,"Brown, Jonathan",8,5,4,12,2,2.0,,,,4.0,,2.0,4.0,1.0,,9.0,4.0,2.0,2.0,1.0,,1.0,100.0
1 ↓,"Clark, Mitch",6,3,1,7,2,1.0,1.0,,,,,2.0,1.0,1.0,,3.0,4.0,1.0,3.0,1.0,,,35.0
22,"Collier, Tom",6,4,4,10,,1.0,,3.0,,1.0,,2.0,,1.0,,1.0,8.0,,1.0,3.0,,3.0,90.0
39,"Drummond, Josh",6,5,5,11,,,,,,2.0,,,,,,2.0,7.0,,,,1.0,1.0,81.0
41,"Golby, Mitch",4,3,5,9,,,,2.0,4.0,,,,,,,1.0,8.0,,,,,,89.0
42,"Green, Josh",7,1,5,12,,2.0,,2.0,,1.0,1.0,2.0,,,,6.0,5.0,,,,1.0,,81.0
11,"Hanley, Pearce",9,5,6,15,1,,,,2.0,2.0,,1.0,,,,3.0,12.0,,,2.0,,,89.0
26,"Harwood, Ryan",9,2,10,19,1,,,2.0,3.0,4.0,1.0,2.0,1.0,,,7.0,14.0,1.0,,1.0,1.0,,68.0
28 ↑,"Karnezis, Patrick",5,4,1,6,2,,,1.0,,,,,,,,,6.0,,1.0,1.0,,,44.0
23,"Leuenberger, Matthew",14,7,9,23,,,34.0,2.0,4.0,8.0,5.0,5.0,3.0,2.0,,11.0,13.0,1.0,,5.0,,1.0,83.0
36,"Maguire, Matt",4,1,5,9,,,,1.0,3.0,,,3.0,5.0,2.0,,8.0,2.0,,,8.0,,,97.0
9,"McGrath, Ashley",8,4,1,9,,,,2.0,3.0,1.0,1.0,7.0,1.0,3.0,,2.0,10.0,,,6.0,1.0,,92.0
24,"Patfull, Joel",1,2,6,7,,,,1.0,1.0,,,,,,,4.0,3.0,,,10.0,,,100.0
31,"Polkinghorne, James",10,3,4,14,1,,1.0,5.0,1.0,3.0,2.0,4.0,3.0,2.0,,7.0,8.0,,,1.0,,,83.0
6,"Power, Luke",6,3,11,17,,,,1.0,,1.0,2.0,1.0,1.0,,,7.0,9.0,,1.0,3.0,2.0,2.0,91.0
30,"Redden, Jack",14,6,11,25,2,,,7.0,1.0,3.0,6.0,3.0,2.0,2.0,,13.0,13.0,3.0,,1.0,,,82.0
10,"Rich, Daniel",11,2,7,18,,,,3.0,1.0,5.0,2.0,7.0,,4.0,,5.0,13.0,,,3.0,,,86.0
38,"Rockliff, Tom",16,10,11,27,,,,1.0,4.0,4.0,4.0,1.0,2.0,1.0,,10.0,15.0,,,,,,83.0
3,"Sheldon, Sam",7,2,6,13,,,,2.0,2.0,3.0,1.0,3.0,2.0,2.0,,5.0,9.0,,,2.0,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,85,138,315,14,10.0,36.0,43.0,31.0,51.0,30.0,51.0,29.0,24.0,,136.0,186.0,13.0,9.0,50.0,6.0,9.0,
Opposition,Opposition,199,91,132,331,18,17.0,24.0,54.0,31.0,60.0,32.0,47.0,25.0,29.0,6.0,120.0,210.0,6.0,14.0,42.0,25.0,15.0,
