Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",10,4,9,19,1,1.0,,4.0,1.0,3.0,2.0,2.0,1.0,1.0,,4.0,14.0,,1.0,,1.0,1.0,90.0
3,"Bartel, Jimmy",9,5,8,17,,,2.0,3.0,1.0,1.0,1.0,,,,,3.0,14.0,1.0,,,,,92.0
24,"Blake, Mark",1,1,3,4,,,13.0,,,1.0,,4.0,,4.0,,1.0,3.0,,,2.0,,,50.0
17,"Byrnes, Shannon",7,2,13,20,1,1.0,,4.0,,3.0,2.0,3.0,,1.0,,6.0,12.0,,,,1.0,2.0,76.0
35,"Chapman, Paul",15,7,10,25,1,,,2.0,5.0,2.0,1.0,2.0,2.0,,,6.0,19.0,,,1.0,,,85.0
11,"Corey, Joel",8,5,10,18,,,,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,3.0,15.0,,,3.0,,,80.0
44,"Enright, Corey",7,5,12,19,,,,1.0,4.0,1.0,,5.0,,2.0,,4.0,15.0,,,1.0,,,85.0
34,"Hogan, Simon",4,5,11,15,,,,1.0,,1.0,,3.0,,1.0,,3.0,12.0,,,,,,72.0
8,"Hunt, Josh",10,8,11,21,,,,4.0,1.0,1.0,2.0,3.0,,1.0,,5.0,16.0,,,7.0,,,85.0
9,"Kelly, James",14,6,12,26,,,,5.0,3.0,2.0,,2.0,,1.0,,6.0,19.0,,,1.0,,,86.0
45,"Ling, Cameron",9,3,13,22,,,,8.0,1.0,1.0,2.0,1.0,,1.0,,3.0,19.0,,,,,,82.0
13,"Lonergan, Tom",5,9,12,17,,1.0,3.0,,2.0,,,2.0,3.0,1.0,,4.0,14.0,,1.0,7.0,1.0,,86.0
4,"Mackie, Andrew",15,8,9,24,,,,1.0,2.0,6.0,3.0,1.0,1.0,,,6.0,19.0,,,1.0,,1.0,87.0
21,"Mooney, Cameron",9,5,,9,2,1.0,,3.0,,4.0,,,1.0,,,4.0,4.0,3.0,2.0,,,,84.0
6,"Ottens, Brad",3,3,7,10,1,,19.0,3.0,,,3.0,2.0,2.0,2.0,,5.0,6.0,,,3.0,,,59.0
31,"Podsiadly, James",8,6,6,14,,1.0,,1.0,,1.0,1.0,1.0,4.0,,,7.0,8.0,2.0,,3.0,,,91.0
30,"Scarlett, Matthew",16,9,8,24,,,,1.0,7.0,,,2.0,,1.0,,3.0,20.0,1.0,,7.0,1.0,,97.0
14,"Selwood, Joel",20,6,15,35,,1.0,,2.0,2.0,5.0,8.0,1.0,4.0,1.0,3.0,12.0,21.0,,,3.0,,1.0,82.0
27,"Stokes, Mathew",8,4,10,18,2,,,1.0,,5.0,2.0,2.0,,,,6.0,12.0,,1.0,,,1.0,80.0
7,"Taylor, Harry",15,16,15,30,,,,2.0,4.0,,,2.0,1.0,,,10.0,20.0,5.0,,4.0,1.0,,95.0
5,"Varcoe, Travis",5,2,5,10,1,,,6.0,,4.0,,2.0,,2.0,,2.0,9.0,,,,,1.0,77.0
40,"Wojcinski, David",11,5,11,22,,,,5.0,2.0,,,3.0,,1.0,,3.0,20.0,,,5.0,,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,124,210,419,9,9.0,37.0,59.0,39.0,42.0,28.0,44.0,20.0,21.0,3.0,106.0,311.0,12.0,5.0,48.0,5.0,7.0,
Opposition,Opposition,219,118,172,391,11,8.0,22.0,42.0,31.0,50.0,35.0,46.0,21.0,20.0,3.0,126.0,265.0,14.0,11.0,47.0,12.0,5.0,
