St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Ackland, Cain",5,5,7,12,1,,11.0,1.0,1.0,1.0,1.0,4.0,1.0,,,5.0,7.0,,1.0,,,,63.0
10,"Baker, Steven",9,4,5,14,,,,2.0,1.0,,1.0,4.0,,3.0,,3.0,12.0,,,2.0,,,82.0
14,"Ball, Luke",13,6,15,28,,1.0,1.0,10.0,2.0,3.0,3.0,3.0,,,,10.0,18.0,,,1.0,3.0,,86.0
27,"Blake, Jason",5,3,7,12,,,7.0,1.0,1.0,2.0,3.0,3.0,,2.0,,4.0,7.0,,,1.0,,,52.0
26,"Dal Santo, Nick",3,2,5,8,1,,,8.0,,,,2.0,1.0,1.0,,4.0,6.0,,,2.0,,,88.0
22,"Fiora, Aaron",7,5,6,13,1,1.0,1.0,,,2.0,,1.0,1.0,,,5.0,8.0,1.0,2.0,2.0,1.0,,78.0
6,"Fisher, Leigh",6,3,7,13,,,,,2.0,,,,1.0,,,8.0,4.0,,,5.0,,,83.0
25,"Fisher, Sam",18,8,7,25,,,,,4.0,4.0,,,,,,3.0,21.0,,,4.0,3.0,,100.0
9,"Gehrig, Fraser",15,12,2,17,10,1.0,,,,4.0,,1.0,2.0,,3.0,4.0,13.0,2.0,9.0,1.0,2.0,2.0,100.0
18,"Goddard, Brendon",16,8,6,22,2,1.0,1.0,1.0,2.0,4.0,2.0,2.0,,,,5.0,17.0,1.0,2.0,4.0,,,76.0
15,"Gram, Jason",16,9,13,29,4,1.0,,1.0,5.0,9.0,1.0,3.0,1.0,,2.0,6.0,22.0,,1.0,,7.0,2.0,100.0
35,"Harvey, Robert",12,5,11,23,1,,,3.0,,1.0,2.0,2.0,,,,7.0,16.0,,2.0,2.0,,1.0,70.0
8,"Hudghton, Max",4,5,2,6,,,,,1.0,1.0,,1.0,,1.0,,,6.0,,,6.0,1.0,,73.0
31,"Maguire, Matt",9,8,6,15,,,,3.0,5.0,4.0,,4.0,1.0,3.0,,9.0,7.0,2.0,,7.0,2.0,,100.0
32,"McQualter, Andrew",1,5,11,12,,,,,,,2.0,2.0,,,,5.0,8.0,,1.0,3.0,,,78.0
44,"Milne, Stephen",9,4,3,12,1,1.0,,,,3.0,,3.0,,2.0,,2.0,10.0,,2.0,3.0,1.0,2.0,98.0
11,"Montagna, Leigh",23,6,11,34,3,1.0,,4.0,5.0,9.0,6.0,6.0,,2.0,1.0,9.0,24.0,1.0,,2.0,17.0,2.0,96.0
1,"Peckett, Justin",11,5,4,15,,,,,1.0,2.0,,1.0,,1.0,,2.0,13.0,,,1.0,2.0,,60.0
17,"Powell, Stephen",14,2,10,24,,,,3.0,,7.0,4.0,2.0,3.0,,,11.0,12.0,,,,,,67.0
12,"Riewoldt, Nick",14,11,1,15,2,3.0,1.0,,,4.0,,1.0,,1.0,,2.0,14.0,1.0,6.0,2.0,,6.0,100.0
4,"Thompson, Andrew",5,2,11,16,,,,2.0,1.0,1.0,2.0,2.0,,1.0,,7.0,9.0,,1.0,3.0,,,56.0
13,"Voss, Brett",11,11,8,19,1,1.0,1.0,1.0,1.0,4.0,,,1.0,,,7.0,11.0,3.0,1.0,4.0,,2.0,93.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,226,129,158,384,27,12.0,23.0,40.0,32.0,65.0,27.0,47.0,12.0,17.0,6.0,118.0,265.0,11.0,28.0,55.0,39.0,17.0,
Opposition,Opposition,189,101,114,303,10,11.0,35.0,50.0,41.0,42.0,33.0,50.0,19.0,11.0,,101.0,200.0,6.0,14.0,34.0,27.0,6.0,
