Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",24y 294d,48 (26-0-22 54.17%),69 (1.44),←,
21,"Barlow, Michael",24y 139d,28 (14-0-14 50.00%),20 (0.71),←,
6,"Broughton, Greg",25y 219d,59 (25-0-34 42.37%),10 (0.17),←,
30,"Clarke, Zac",22y 38d,27 (9-0-18 33.33%),13 (0.48),←,
15,"Crowley, Ryan",28y 61d,121 (59-0-62 48.76%),91 (0.75),←,
3,"Dawson, Zac",26y 73d,83 (50-3-30 62.05%),4 (0.05),6 (4-0-2 66.67%),
40,"de Boer, Matt",22y 56d,59 (28-0-31 47.46%),19 (0.32),←,
41,"Duffield, Paul",27y 90d,96 (42-0-54 43.75%),22 (0.23),←,
12,"Griffin, Jonathon",26y 112d,50 (25-0-25 50.00%),11 (0.22),9 (4-0-5 44.44%),4 (0.44)
32,"Hill, Stephen",22y 4d,73 (33-0-40 45.21%),45 (0.62),←,
5,"Ibbotson, Garrick",24y 51d,85 (33-0-52 38.82%),19 (0.22),←,
37,"Johnson, Michael",27y 198d,131 (64-0-67 48.85%),52 (0.40),←,
23,"Mayne, Chris",23y 185d,64 (31-0-33 48.44%),71 (1.11),←,
18,"McPharlin, Luke",30y 156d,194 (95-0-99 48.97%),114 (0.59),182 (87-0-95 47.80%),111 (0.61)
9,"McPhee, Adam",29y 212d,208 (88-1-119 42.55%),110 (0.53),66 (29-0-37 43.94%),27 (0.41)
16,"Mundy, David",26y 290d,146 (70-0-76 47.95%),57 (0.39),←,
13,"Mzungu, Tendai",26y 67d,20 (8-0-12 40.00%),16 (0.80),←,
27,"Neale, Lachie",18y 347d,3 (2-0-1 66.67%),2 (0.67),←,
29,"Pavlich, Matthew",30y 126d,262 (116-0-146 44.27%),496 (1.89),←,
46,"Pearce, Clancee",21y 195d,32 (12-0-20 37.50%),18 (0.56),←,
24,"Roberton, Dylan",20y 319d,28 (16-0-12 57.14%),5 (0.18),←,
34,"Spurr, Lee",24y 283d,1 (1-0-0 100.00%),,←,
Totals,Totals,25y 60d,1818 (847-4-967 46.59%),1264 (0.70),,
C,"Lyon, Ross",45y 179d,127 (80-4-43 64.57%),,6 (4-0-2 66.67%),
