Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvin, Tom",11,2,9,20,,,,,,,,,3.0,,,,,,,,,,
17,"Arceri, Mark",17,3,7,24,1,1.0,,2.0,,,,,3.0,1.0,,,,,,,,,
16,"Bond, Chris",6,1,10,16,,,,2.0,,,,,,1.0,,,,,,,,,
21,"Bradley, Craig",12,1,10,22,,,,,,,,,,3.0,,,,,,,,,
20,"Brown, Fraser",18,3,10,28,1,,,2.0,,,,,1.0,1.0,,,,,,,,,
35,"Dean, Peter",10,8,7,17,,,,2.0,,,,,,1.0,,,,,,,,,
12,"Gleeson, Adrian",8,2,1,9,,,,,,,,,,1.0,,,,,,,,,
13,"Hanna, Mil",12,4,9,21,1,,,2.0,,,,,2.0,1.0,,,,,,,,,
11,"Hawker, Glenn",12,3,6,18,1,,,2.0,,,,,,1.0,,,,,,,,,
10,"James, Michael",6,5,11,17,,,,,,,,,,1.0,,,,,,,,,
28,"Kernahan, David",6,2,3,9,,,,,,,,,1.0,1.0,,,,,,,,,
4,"Kernahan, Stephen",10,9,2,12,3,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,
44,"Madden, Justin",4,6,7,11,1,,32.0,,,,,,1.0,2.0,,,,,,,,,
23,"Meldrum, Paul",4,1,5,9,2,,,2.0,,,,,1.0,,,,,,,,,,
29,"Minton-Connell, Simon",9,4,3,12,4,3.0,,1.0,,,,,1.0,1.0,,,,,,,,,
27,"OSullivan, Luke",6,1,8,14,1,,,1.0,,,,,,1.0,,,,,,,,,
19,"Phillips, Andrew",21,5,13,34,1,,,,,,,,3.0,2.0,,,,,,,,,
14,"Sexton, Michael",14,1,4,18,,,,,,,,,2.0,,,,,,,,,,
45,"Tarczon, Darren",11,1,,11,,,,,,,,,,2.0,,,,,,,,,
15,"Verbeek, Simon",8,5,4,12,1,,,,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,67,129,334,17,8.0,33.0,17.0,,,,,19.0,22.0,,,,,,,,,
Opposition,Opposition,214,64,109,323,18,16.0,10.0,24.0,,,,,22.0,19.0,6.0,,,,,,,,
