St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Baker, Steven",12,4,8,20,,,,2.0,4.0,1.0,3.0,1.0,1.0,,,5.0,15.0,,,1.0,3.0,,100.0
14,"Ball, Luke",14,7,7,21,2,,,9.0,1.0,7.0,5.0,3.0,1.0,1.0,,10.0,12.0,1.0,,6.0,,,96.0
27,"Blake, Jason",5,3,12,17,,,12.0,2.0,1.0,,3.0,2.0,3.0,1.0,,6.0,12.0,,,3.0,1.0,1.0,67.0
3,"Clarke, Xavier",7,3,6,13,,1.0,,,1.0,5.0,3.0,4.0,1.0,1.0,,6.0,7.0,,,2.0,3.0,,80.0
26,"Dal Santo, Nick",10,6,12,22,2,,,,1.0,4.0,4.0,,,,2.0,7.0,15.0,,1.0,6.0,4.0,2.0,95.0
9,"Gehrig, Fraser",4,4,3,7,4,,,,,,,3.0,1.0,1.0,,5.0,3.0,3.0,4.0,,,1.0,100.0
18,"Goddard, Brendon",8,6,13,21,,,4.0,3.0,1.0,5.0,,,,,3.0,7.0,14.0,1.0,,2.0,9.0,1.0,94.0
2,"Hamill, Aaron",7,4,6,13,1,,,5.0,,3.0,3.0,2.0,,,,4.0,9.0,,1.0,1.0,2.0,,76.0
7,"Hayes, Lenny",13,2,12,25,,2.0,,2.0,,8.0,3.0,2.0,,1.0,,3.0,21.0,,,5.0,3.0,,80.0
8,"Hudghton, Max",10,5,5,15,,,,2.0,,1.0,2.0,3.0,,2.0,,3.0,11.0,,1.0,3.0,,,100.0
5,"Jones, Austinn",11,2,4,15,,,,1.0,10.0,2.0,1.0,5.0,2.0,,,4.0,11.0,,,3.0,5.0,1.0,100.0
33,"Knobel, Trent",,,3,3,,,11.0,,,,1.0,1.0,,,,2.0,1.0,,,,,,38.0
23,"Koschitzke, Justin",8,7,4,12,3,1.0,1.0,1.0,,3.0,1.0,,1.0,,,5.0,7.0,2.0,3.0,2.0,,,94.0
31,"Maguire, Matt",12,6,7,19,,,,,6.0,2.0,,2.0,,,,7.0,13.0,,,4.0,,,85.0
44,"Milne, Stephen",4,,1,5,1,1.0,,,,3.0,,2.0,1.0,,,1.0,2.0,,,1.0,1.0,,79.0
28,"Montagna, Leigh",2,,2,4,,,,,1.0,1.0,,1.0,,1.0,,,4.0,,,1.0,,,24.0
19,"Penny, Luke",6,2,1,7,,,,1.0,4.0,,,4.0,,1.0,,2.0,5.0,,,6.0,,,100.0
17,"Powell, Stephen",6,2,8,14,,,,1.0,4.0,1.0,1.0,3.0,,1.0,,8.0,6.0,,,,,,56.0
12,"Riewoldt, Nick",15,14,10,25,2,,1.0,1.0,,7.0,,2.0,,1.0,1.0,4.0,21.0,,5.0,3.0,,1.0,100.0
40,"Schwarze, Troy",8,5,4,12,1,,,,,5.0,1.0,2.0,,,,3.0,9.0,,2.0,3.0,,,81.0
4,"Thompson, Andrew",9,4,8,17,1,,,2.0,1.0,2.0,3.0,,1.0,,,9.0,7.0,,1.0,,,1.0,55.0
13,"Voss, Brett",15,6,5,20,,,,2.0,2.0,3.0,1.0,1.0,1.0,1.0,,7.0,13.0,,,5.0,,2.0,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,92,141,327,17,10.0,29.0,34.0,37.0,63.0,35.0,43.0,13.0,12.0,6.0,108.0,218.0,7.0,18.0,57.0,31.0,10.0,
Opposition,Opposition,175,85,92,267,12,11.0,38.0,51.0,47.0,49.0,32.0,38.0,12.0,13.0,,109.0,157.0,14.0,13.0,47.0,11.0,5.0,
