North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16 ↑,"Bonar, Aiden",,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,20.0
4,"Corr, Aidan",10,5,5,15,,,,1.0,5.0,2.0,,4.0,1.0,1.0,,4.0,11.0,,,8.0,,,92.0
40,"Ford, Eddie",3,6,3,6,,,,2.0,,1.0,,,,,,2.0,4.0,2.0,,1.0,,,68.0
22,"Goldstein, Todd",4,1,3,7,1,,17.0,,,1.0,2.0,1.0,,1.0,,3.0,4.0,,,2.0,,,78.0
18,"Greenwood, Hugh",8,1,11,19,,,,10.0,2.0,2.0,6.0,6.0,,,,11.0,8.0,,,3.0,,,86.0
43,"Hall, Aaron",19,1,6,25,1,,,2.0,8.0,,1.0,7.0,,,,4.0,12.0,,,2.0,,,84.0
6,"Horne-Francis, Jason",11,2,10,21,,,,2.0,2.0,2.0,7.0,5.0,3.0,1.0,,11.0,11.0,,,1.0,2.0,,76.0
20,"Larkey, Nick",5,3,2,7,2,1.0,,1.0,,1.0,,1.0,2.0,,,3.0,4.0,,1.0,1.0,,,90.0
1,"Mahony, Jack",12,5,6,18,,,,1.0,2.0,3.0,4.0,4.0,1.0,2.0,,7.0,13.0,,1.0,,,,77.0
11,"McDonald, Luke",7,4,3,10,,,,2.0,7.0,1.0,,5.0,,1.0,,1.0,9.0,,,3.0,,,86.0
23 ↓,"McKay, Ben",3,4,5,8,,,,,1.0,,,1.0,1.0,1.0,,3.0,5.0,1.0,,5.0,,,72.0
13,"Polec, Jared",6,3,3,9,1,,,1.0,2.0,,1.0,3.0,1.0,1.0,,2.0,7.0,,,1.0,1.0,,77.0
24,"Powell, Tom",4,1,3,7,1,,,3.0,1.0,1.0,3.0,2.0,1.0,,,4.0,2.0,,,1.0,,,65.0
8,"Scott, Bailey",6,2,4,10,,,,1.0,5.0,,,,,,,1.0,8.0,,,2.0,,,80.0
12,"Simpkin, Jy",16,6,15,31,,,,4.0,2.0,3.0,4.0,7.0,2.0,3.0,,13.0,20.0,,,1.0,1.0,,82.0
2,"Stephenson, Jaidyn",12,3,10,22,,,,2.0,1.0,6.0,5.0,1.0,,,,11.0,11.0,,1.0,1.0,1.0,,87.0
5,"Taylor, Curtis",18,8,5,23,1,2.0,,,4.0,5.0,1.0,3.0,,,,4.0,19.0,,2.0,2.0,,1.0,75.0
28,"Turner, Kayne",6,1,4,10,,1.0,,3.0,1.0,2.0,2.0,,1.0,,,4.0,6.0,,,1.0,,,83.0
19,"Walker, Josh",3,4,4,7,,,,,1.0,,1.0,3.0,,2.0,,3.0,4.0,1.0,,5.0,,,90.0
38,"Xerri, Tristan",4,1,7,11,,,25.0,8.0,,2.0,5.0,5.0,2.0,3.0,,8.0,2.0,,,,,,86.0
17,"Young, Lachie",10,4,11,21,,,,1.0,1.0,4.0,1.0,,2.0,,,9.0,12.0,1.0,,5.0,,1.0,83.0
7,"Ziebell, Jack",13,1,5,18,,,,,8.0,,1.0,2.0,,1.0,,5.0,7.0,,,4.0,1.0,,76.0
44,"Zurhaar, Cameron",5,,6,11,,1.0,,1.0,,4.0,2.0,5.0,1.0,1.0,,5.0,5.0,,,2.0,,1.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,66,131,316,7,6.0,42.0,45.0,53.0,40.0,46.0,66.0,18.0,19.0,,118.0,184.0,5.0,5.0,52.0,6.0,3.0,
Opposition,Opposition,263,127,135,398,23,18.0,27.0,50.0,33.0,78.0,39.0,50.0,19.0,18.0,6.0,156.0,243.0,20.0,26.0,55.0,4.0,17.0,
