Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",26y 314d,176 (78-0-98 44.32%),142 (0.81),←,
7,"Brown, Nathan",27y 80d,163 (72-3-88 45.09%),251 (1.54),26 (8-0-18 30.77%),45 (1.73)
9,"Campbell, Wayne",32y 220d,281 (125-1-155 44.66%),162 (0.58),←,
6,"Chaffey, Mark",27y 360d,149 (62-0-87 41.61%),32 (0.21),←,
24,"Coughlan, Mark",23y 11d,55 (19-0-36 34.55%),29 (0.53),←,
3,"Deledio, Brett",18y 13d,6 (4-0-2 66.67%),1 (0.17),←,
2,"Gaspar, Darren",28y 346d,201 (89-0-112 44.28%),23 (0.11),180 (82-0-98 45.56%),22 (0.12)
34,"Graham, Mark",32y 49d,229 (107-2-120 47.16%),62 (0.27),6 (4-0-2 66.67%),1 (0.17)
20,"Hall, Ray",24y 186d,73 (28-0-45 38.36%),25 (0.34),←,
17,"Johnson, Kane",27y 47d,146 (68-0-78 46.58%),58 (0.40),42 (13-0-29 30.95%),14 (0.33)
39,"Kellaway, Andrew",29y 159d,147 (65-0-82 44.22%),24 (0.16),←,
13,"Knobel, Trent",24y 343d,60 (34-1-25 57.50%),10 (0.17),6 (4-0-2 66.67%),2 (0.33)
27,"Krakouer, Andrew",22y 86d,62 (18-0-44 29.03%),59 (0.95),←,
22,"Meyer, Danny",18y 271d,1 (1-0-0 100.00%),,←,
35,"Newman, Chris",22y 348d,60 (18-0-42 30.00%),7 (0.12),←,
15,"Pettifer, Kayne",23y 99d,43 (18-0-25 41.86%),35 (0.81),←,
12,"Richardson, Matthew",30y 43d,200 (88-0-112 44.00%),599 (2.99),←,
5,"Simmonds, Troy",26y 292d,110 (56-0-54 50.91%),69 (0.63),6 (4-0-2 66.67%),3 (0.50)
10,"Stafford, Greg",30y 247d,181 (81-1-99 45.03%),119 (0.66),51 (19-0-32 37.25%),61 (1.20)
30,"Tambling, Richard",18y 231d,1 (1-0-0 100.00%),,←,
32,"Tivendale, Greg",26y 12d,131 (53-0-78 40.46%),93 (0.71),←,
21,"Tuck, Shane",23y 128d,9 (4-0-5 44.44%),5 (0.56),←,
Totals,Totals,25y 260d,2484 (1089-8-1387 43.84%),1805 (0.73),,
C,"Wallace, Terry",46y 139d,154 (83-2-69 54.55%),,6 (4-0-2 66.67%),
