Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Acres, Blake",10,3,5,15,,,,7.0,1.0,2.0,,2.0,1.0,,,9.0,6.0,,,1.0,,1.0,90.0
32,"Carroll, Matt",8,2,4,12,,,,,2.0,2.0,,2.0,2.0,,,2.0,9.0,,,1.0,,,78.0
2,"Cowan, Lachlan",14,5,8,22,,,,3.0,4.0,2.0,,,3.0,,,5.0,17.0,,,3.0,1.0,,84.0
9,"Cripps, Patrick",3,4,24,27,,1.0,,8.0,1.0,4.0,4.0,6.0,1.0,3.0,,7.0,21.0,,,1.0,,,83.0
12,"De Koning, Tom",8,3,7,15,,,22.0,2.0,1.0,4.0,4.0,6.0,,3.0,,7.0,3.0,1.0,,5.0,,,75.0
19 ↑,"Durdin, Corey",1,,2,3,,1.0,,3.0,,,,,,,,2.0,1.0,,,,,,26.0
44,"Evans, Francis",12,5,4,16,4,,,2.0,1.0,4.0,2.0,2.0,2.0,,,6.0,10.0,1.0,1.0,,,2.0,81.0
8,"Fogarty, Lachie",5,3,5,10,1,2.0,,4.0,1.0,,,1.0,1.0,1.0,,5.0,5.0,,2.0,,,,76.0
26,"Haynes, Nick",10,3,4,14,,,,3.0,2.0,3.0,,1.0,1.0,,,2.0,13.0,,,2.0,,,87.0
29,"Hewett, George",5,2,18,23,,,,6.0,1.0,1.0,7.0,1.0,1.0,1.0,,13.0,10.0,,,,,,80.0
4,"Hollands, Oliver",16,5,13,29,,,,4.0,10.0,4.0,1.0,6.0,1.0,2.0,,9.0,17.0,,,3.0,1.0,2.0,85.0
36,"Lord, Cooper",13,1,11,24,,,,12.0,2.0,6.0,7.0,2.0,3.0,1.0,,10.0,14.0,,,2.0,,,85.0
10,"McKay, Harry",7,6,6,13,3,,2.0,3.0,,3.0,1.0,6.0,,3.0,,7.0,7.0,3.0,4.0,1.0,,1.0,90.0
43,"Moir, Ashton",3,3,6,9,1,1.0,,1.0,,,,4.0,,1.0,,6.0,4.0,1.0,1.0,,,,76.0
3,"Motlop, Jesse",9,1,3,12,1,1.0,,3.0,,2.0,,5.0,2.0,3.0,,7.0,5.0,,,1.0,1.0,,79.0
40,"OKeeffe, Hudson",3,1,1,4,1,1.0,6.0,,,,,2.0,1.0,1.0,,3.0,1.0,1.0,1.0,2.0,,,71.0
42,"Saad, Adam",15,2,7,22,,,,3.0,4.0,2.0,2.0,2.0,2.0,1.0,,5.0,13.0,,,,4.0,,79.0
23,"Weitering, Jacob",5,1,2,7,,,,2.0,2.0,,,,2.0,,,3.0,3.0,,,7.0,,,100.0
38 ↓,"White, Will",5,,,5,,,,4.0,1.0,2.0,,1.0,,,,1.0,4.0,,,,,,53.0
6,"Williams, Zac",10,1,7,17,,,,3.0,3.0,4.0,6.0,8.0,,4.0,,11.0,6.0,,,1.0,1.0,2.0,82.0
35,"Wilson, Billy",4,1,5,9,,,,3.0,1.0,1.0,,,2.0,,,5.0,3.0,,,,,,73.0
45,"Young, Flynn",6,3,3,9,,,,,2.0,,1.0,2.0,,2.0,,2.0,9.0,,1.0,2.0,,,72.0
33,"Young, Lewis",5,5,3,8,,,,1.0,2.0,,,5.0,,2.0,,5.0,6.0,1.0,,6.0,,,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,60,148,325,11,8.0,30.0,77.0,41.0,46.0,35.0,64.0,25.0,28.0,,132.0,187.0,8.0,10.0,38.0,8.0,8.0,
Opposition,Opposition,198,91,130,328,13,15.0,50.0,68.0,35.0,55.0,36.0,56.0,28.0,25.0,6.0,129.0,191.0,12.0,16.0,32.0,5.0,9.0,
