Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Cunningham, Harry",8,3,4,12,2,,,1.0,1.0,1.0,2.0,,1.0,,,5.0,7.0,,1.0,,,,78.0
23,"Franklin, Lance",12,6,5,17,3,2.0,,2.0,1.0,5.0,,6.0,,5.0,,6.0,12.0,,3.0,1.0,,,90.0
37,"Goodes, Adam",11,6,6,17,1,1.0,,1.0,1.0,3.0,2.0,4.0,,2.0,,6.0,12.0,1.0,2.0,,,2.0,90.0
39,"Grundy, Heath",9,11,14,23,,,,2.0,4.0,,,2.0,,1.0,,5.0,17.0,2.0,,2.0,,,97.0
4,"Hannebery, Dan",23,5,19,42,,1.0,,2.0,3.0,7.0,4.0,4.0,2.0,,3.0,6.0,35.0,,1.0,,,,84.0
15,"Jack, Kieren",10,3,14,24,1,,,3.0,,2.0,3.0,3.0,2.0,1.0,,9.0,15.0,,,1.0,,,77.0
32,"Jetta, Lewis",21,8,10,31,,,,4.0,4.0,4.0,,,,,1.0,5.0,25.0,,,,3.0,1.0,87.0
12,"Kennedy, Josh",10,2,13,23,,1.0,,,1.0,6.0,6.0,3.0,,1.0,,11.0,12.0,,,,,,90.0
11,"Laidler, Jeremy",5,2,8,13,,,,,1.0,1.0,,2.0,,1.0,,4.0,9.0,,1.0,4.0,,,72.0
44,"Lloyd, Jake",14,5,13,27,,2.0,,2.0,,4.0,4.0,3.0,2.0,1.0,,9.0,18.0,,,1.0,,2.0,85.0
3,"McVeigh, Jarrad",20,8,19,39,,,,3.0,5.0,7.0,3.0,4.0,,1.0,,8.0,30.0,,,1.0,,,94.0
6,"Mitchell, Tom",11,6,22,33,1,,,8.0,1.0,4.0,8.0,4.0,1.0,1.0,2.0,15.0,20.0,,1.0,1.0,,,79.0
26,"Parker, Luke",13,3,13,26,1,3.0,1.0,4.0,1.0,3.0,8.0,2.0,5.0,1.0,,16.0,11.0,,1.0,2.0,,,85.0
38,"Pyke, Mike",,1,7,7,,,31.0,3.0,,,1.0,5.0,1.0,3.0,,4.0,4.0,,,3.0,,,85.0
24,"Rampe, Dane",18,12,14,32,,,,2.0,4.0,3.0,,1.0,,,,9.0,21.0,1.0,,4.0,2.0,,86.0
20,"Reid, Sam",3,3,4,7,1,,1.0,1.0,,1.0,,,1.0,,,3.0,4.0,1.0,,3.0,,,85.0
25,"Richards, Ted",7,4,6,13,,,,1.0,1.0,,,1.0,,,,1.0,13.0,,,3.0,,,98.0
27 ↑,"Robinson, Dan",4,,4,8,,,1.0,2.0,,1.0,,1.0,1.0,,,3.0,5.0,,,,,,19.0
16,"Rohan, Gary",8,6,7,15,,1.0,,3.0,,4.0,1.0,2.0,1.0,,,5.0,10.0,1.0,1.0,3.0,,,84.0
2,"Shaw, Rhyce",13,5,11,24,,,,5.0,4.0,1.0,,2.0,,2.0,,2.0,22.0,,,,1.0,,82.0
40,"Smith, Nick",3,3,8,11,,,,2.0,,,1.0,1.0,,1.0,,3.0,8.0,,,,,,85.0
8 ↓,"Tippett, Kurt",4,1,1,5,3,,17.0,,,1.0,1.0,3.0,2.0,1.0,,5.0,1.0,,1.0,1.0,,1.0,69.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,227,103,222,449,13,15.0,51.0,51.0,32.0,58.0,44.0,53.0,19.0,22.0,6.0,140.0,311.0,6.0,12.0,30.0,6.0,6.0,
Opposition,Opposition,198,84,106,304,5,11.0,28.0,48.0,44.0,39.0,33.0,58.0,22.0,19.0,,120.0,181.0,13.0,9.0,37.0,9.0,2.0,
