West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Banfield, Drew",13,3,8,21,,,,4.0,,,,,,1.0,,,,,,,,,
35,"Cousins, Ben",8,2,7,15,3,1.0,,,,,,,1.0,2.0,,,,,,,,,
29,"Donnelly, Andrew",9,1,2,11,2,,2.0,3.0,,,,,2.0,1.0,,,,,,,,,
22,"Downsborough, Ian",7,,3,10,,,4.0,1.0,,,,,2.0,,,,,,,,,,
18,"Evans, Tony",13,3,4,17,,,,4.0,,,,,1.0,,,,,,,,,,
7,"Gehrig, Fraser",9,4,1,10,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,
36,"Hart, David",,,1,1,,,,1.0,,,,,,,,,,,,,,,
2,"Kemp, Dean",15,2,6,21,,,,7.0,,,,,1.0,,,,,,,,,,
28,"Lewis, Chris",3,,2,5,,,,,,,,,,,,,,,,,,,
5,"Lovell, Andy",19,4,4,23,,1.0,,4.0,,,,,2.0,2.0,,,,,,,,,
3,"Mainwaring, Chris",26,8,5,31,1,,,2.0,,,,,3.0,4.0,3.0,,,,,,,,
30,"Matera, Peter",10,2,2,12,,,,3.0,,,,,,,1.0,,,,,,,,
11,"McIntosh, Ashley",4,2,2,6,,,,2.0,,,,,2.0,1.0,,,,,,,,,
17,"McKenna, Guy",2,1,2,4,,,,1.0,,,,,,,,,,,,,,,
8,"Metropolis, Daniel",7,1,1,8,,,,4.0,,,,,2.0,,,,,,,,,,
42,"Morrison, Chad",5,4,1,6,1,1.0,,,,,,,,3.0,,,,,,,,,
10,"Pyke, Don",7,2,,7,,,,1.0,,,,,1.0,,,,,,,,,,
21,"Schofield, Jarrad",5,,8,13,,1.0,,1.0,,,,,,1.0,,,,,,,,,
16,"Symmons, Paul",9,2,2,11,,,,5.0,,,,,,2.0,,,,,,,,,
50,"Turnbull, Ryan",9,2,,9,,,7.0,,,,,,,,,,,,,,,,
12,"White, Mitchell",11,4,3,14,4,,,2.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,47,64,255,11,5.0,15.0,46.0,,,,,18.0,18.0,4.0,,,,,,,,
Opposition,Opposition,183,41,91,274,9,5.0,31.0,28.0,,,,,18.0,18.0,2.0,,,,,,,,
