Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",28y 320d,157 (77-0-80 49.04%),48 (0.31),←,
18,"Bond, Troy",24y 341d,81 (51-0-30 62.96%),67 (0.83),45 (25-0-20 55.56%),41 (0.91)
40,"Cook, Sudjai",21y 358d,4 (4-0-0 100.00%),1 (0.25),←,
17,"Downsborough, Ian",26y 152d,35 (21-1-13 61.43%),12 (0.34),8 (6-0-2 75.00%),5 (0.63)
33,"Eccles, Andrew",19y 19d,12 (7-0-5 58.33%),12 (1.00),←,
9,"Edwards, Tyson",21y 318d,49 (25-0-24 51.02%),14 (0.29),←,
36,"Goodwin, Simon",21y 176d,18 (14-0-4 77.78%),6 (0.33),←,
34,"Hart, Ben",23y 346d,146 (72-1-73 49.66%),29 (0.20),←,
11,"James, Brett",25y 187d,69 (34-1-34 50.00%),33 (0.48),27 (17-0-10 62.96%),7 (0.26)
5,"Koster, Kym",25y 139d,84 (49-1-34 58.93%),35 (0.42),46 (29-0-17 63.04%),22 (0.48)
23,"McLeod, Andrew",21y 320d,69 (35-0-34 50.72%),59 (0.86),←,
21,"Ormond-Allen, Trent",22y 9d,35 (20-0-15 57.14%),1 (0.03),27 (16-0-11 59.26%),
22,"Perrie, Ian",19y 72d,1 (1-0-0 100.00%),1 (1.00),←,
15,"Pittman, David",29y 117d,108 (52-1-55 48.61%),27 (0.25),←,
52,"Rehn, Shaun",26y 307d,105 (58-1-46 55.71%),38 (0.36),←,
32,"Ricciuto, Mark",23y 12d,115 (53-1-61 46.52%),69 (0.60),←,
10,"Robran, Matthew",27y 93d,73 (41-0-32 56.16%),69 (0.95),66 (37-0-29 56.06%),64 (0.97)
7,"Smart, Nigel",29y 30d,153 (74-1-78 48.69%),76 (0.50),←,
19,"Stevens, Mark",22y 238d,29 (20-0-9 68.97%),27 (0.93),8 (4-0-4 50.00%),7 (0.88)
29,"Thiessen, James",24y 130d,19 (6-0-13 31.58%),5 (0.26),12 (6-0-6 50.00%),2 (0.17)
12,"Tregenza, Simon",27y 103d,103 (53-1-49 51.94%),16 (0.16),←,
30,"Vardy, Peter",22y 145d,39 (21-0-18 53.85%),45 (1.15),←,
Totals,Totals,24y 112d,1504 (788-9-707 52.39%),690 (0.46),,
C,"Blight, Malcolm",48y 124d,200 (119-0-81 59.50%),,39 (24-0-15 61.54%),
