Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Boak, Travis",10,1,6,16,,,,4.0,3.0,2.0,3.0,4.0,2.0,2.0,,10.0,7.0,,,,,,80.0
26,"Bonner, Riley",13,4,4,17,,,,3.0,4.0,2.0,1.0,3.0,1.0,,,3.0,13.0,,,,,,74.0
33,"Byrne-Jones, Darcy",13,5,5,18,,,,3.0,5.0,3.0,4.0,1.0,,1.0,,5.0,13.0,,,2.0,,,85.0
17,"Clurey, Tom",11,5,2,13,,,,1.0,4.0,2.0,1.0,3.0,1.0,1.0,,4.0,9.0,,,6.0,,,83.0
22,"Dixon, Charlie",9,6,4,13,1,,2.0,1.0,,5.0,,4.0,2.0,3.0,,6.0,7.0,2.0,2.0,2.0,,2.0,87.0
7,"Ebert, Brad",10,6,8,18,,,,3.0,,,2.0,5.0,,1.0,,5.0,12.0,1.0,,,,,63.0
9,"Gray, Robbie",7,2,6,13,4,,,2.0,,1.0,,2.0,1.0,1.0,,6.0,6.0,1.0,2.0,4.0,2.0,,96.0
46,"Gray, Sam",2,2,10,12,,,,1.0,2.0,,1.0,1.0,,,,6.0,5.0,,1.0,1.0,,,89.0
36,"Hombsch, Jack",8,7,6,14,,,,2.0,4.0,1.0,,3.0,1.0,1.0,,5.0,9.0,,,4.0,,,91.0
43,"Houston, Dan",10,3,1,11,,,,1.0,4.0,,,3.0,,,,2.0,9.0,,,2.0,,,76.0
32,"Howard, Dougal",9,7,4,13,,,,,4.0,1.0,,3.0,1.0,2.0,,4.0,10.0,1.0,,11.0,,1.0,93.0
42,"Jonas, Tom",14,9,1,15,,,,2.0,6.0,,,5.0,1.0,2.0,,5.0,10.0,1.0,,8.0,,,99.0
6,"Motlop, Steven",12,3,9,21,,,,5.0,,3.0,1.0,4.0,1.0,2.0,,5.0,15.0,,,,,,78.0
3,"Neade, Jake",3,3,6,9,,,,7.0,,2.0,,1.0,,,,5.0,3.0,1.0,,1.0,,,65.0
21,"Polec, Jared",14,6,7,21,,,,1.0,4.0,2.0,2.0,5.0,2.0,3.0,,6.0,17.0,,,1.0,1.0,,91.0
2,"Powell-Pepper, Sam",10,4,11,21,,1.0,,4.0,2.0,4.0,5.0,6.0,,3.0,,8.0,12.0,,,1.0,1.0,1.0,76.0
11,"Rockliff, Tom",6,,4,10,,,,7.0,3.0,1.0,3.0,5.0,1.0,4.0,,5.0,5.0,,,,,,77.0
4,"Ryder, Paddy",7,4,6,13,,,35.0,,1.0,2.0,6.0,4.0,3.0,1.0,,9.0,2.0,3.0,,3.0,,,82.0
23,"Watts, Jack",8,4,2,10,3,,,1.0,,1.0,,1.0,,,,2.0,8.0,,1.0,2.0,,,67.0
39,"Westhoff, Justin",14,7,6,20,1,,3.0,2.0,2.0,2.0,6.0,4.0,4.0,,,8.0,13.0,,,1.0,,,86.0
16,"Wines, Ollie",7,4,15,22,,1.0,,2.0,,2.0,5.0,4.0,1.0,3.0,,10.0,11.0,2.0,2.0,,,,74.0
20,"Wingard, Chad",9,4,4,13,,,,1.0,,2.0,,6.0,1.0,1.0,,5.0,8.0,2.0,1.0,2.0,,2.0,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,96,127,333,9,7.0,40.0,53.0,48.0,38.0,40.0,77.0,23.0,31.0,,124.0,204.0,14.0,9.0,51.0,4.0,6.0,
Opposition,Opposition,240,143,129,369,9,10.0,31.0,53.0,28.0,59.0,27.0,56.0,31.0,23.0,6.0,120.0,256.0,15.0,11.0,49.0,1.0,4.0,
