Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Beaumont, Simon",8,5,6,14,1,,1.0,2.0,,,,,2.0,2.0,,,,,,,,,
21,"Bradley, Craig",13,2,9,22,1,,,1.0,,,,,2.0,3.0,2.0,,,,,,,,
16,"Camporeale, Scott",17,1,4,21,1,,,,,,,,3.0,,,,,,,,,,
39,"Christou, Ang",14,2,3,17,,,,,,,,,,,,,,,,,,,
6,"Clape, Matt",13,5,9,22,1,1.0,,1.0,,,,,2.0,4.0,,,,,,,,,
34,"De Iulio, Ron",8,1,4,12,,,,1.0,,,,,1.0,1.0,,,,,,,,,
8,"Devonport, Craig",4,1,,4,2,,,1.0,,,,,,,,,,,,,,,
17,"Heaver, Brent",8,3,1,9,3,1.0,,1.0,,,,,3.0,1.0,,,,,,,,,
33,"Hogg, Matthew",16,4,4,20,1,,,1.0,,,,,3.0,1.0,,,,,,,,,
4,"Kernahan, Stephen",11,3,1,12,4,1.0,,1.0,,,,,3.0,,,,,,,,,,
43,"Koutoufides, Anthony",10,5,7,17,1,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,
44,"Madden, Justin",10,1,4,14,,1.0,11.0,,,,,,6.0,2.0,3.0,,,,,,,,
22,"Manton, Glenn",7,7,6,13,,,,1.0,,,,,2.0,,,,,,,,,,
18,"Murphy, Justin",4,,2,6,1,,,2.0,,,,,1.0,,,,,,,,,,
7,"Ratten, Brett",13,3,7,20,,,,3.0,,,,,,1.0,,,,,,,,,
14,"Sexton, Michael",4,1,6,10,,,,1.0,,,,,1.0,1.0,,,,,,,,,
1,"Silvagni, Stephen",4,1,3,7,,,,,,,,,2.0,1.0,,,,,,,,,
11,"Spalding, Earl",6,3,2,8,4,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
3,"Welsh, Rohan",2,1,3,5,,,,,,,,,,1.0,,,,,,,,,
32,"Whitehead, Adrian",4,2,7,11,,,,,,,,,1.0,,,,,,,,,,
2,"Williams, Greg",8,1,5,13,1,,,,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,52,93,277,21,7.0,12.0,21.0,,,,,35.0,23.0,5.0,,,,,,,,
Opposition,Opposition,173,70,117,290,12,14.0,19.0,29.0,,,,,23.0,35.0,1.0,,,,,,,,
