Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartram, Clint",6,3,4,10,,1.0,,7.0,,1.0,3.0,3.0,2.0,1.0,,8.0,3.0,1.0,1.0,1.0,,,83.0
7,"Bennell, Jamie",3,2,5,8,1,,,6.0,,2.0,2.0,,1.0,,,6.0,3.0,,,4.0,,,87.0
46,"Blease, Sam",8,3,9,17,,,,2.0,4.0,,,3.0,2.0,1.0,,6.0,12.0,,,1.0,2.0,,77.0
36,"Davey, Aaron",7,1,2,9,,,,2.0,1.0,2.0,,2.0,,1.0,,2.0,5.0,,,,,,84.0
8,"Frawley, James",9,4,7,16,,,,3.0,4.0,,,5.0,,1.0,,6.0,10.0,1.0,,5.0,1.0,,100.0
20,"Garland, Colin",15,6,5,20,,,,6.0,5.0,,,1.0,1.0,,,4.0,13.0,1.0,,5.0,,,98.0
18 ↑,"Green, Brad",5,4,1,6,1,2.0,,,,,,1.0,,,,,5.0,,3.0,,,,39.0
38 ↓,"Howe, Jeremy",1,,2,3,,,,1.0,,,,4.0,,3.0,,2.0,3.0,,,2.0,,,55.0
40,"Jamar, Mark",5,,3,8,,,38.0,1.0,1.0,1.0,3.0,4.0,,2.0,,5.0,3.0,,,3.0,,1.0,80.0
2,"Jones, Nathan",14,5,8,22,3,,,4.0,4.0,5.0,4.0,3.0,4.0,2.0,1.0,12.0,15.0,,1.0,2.0,,,81.0
24,"Jurrah, Liam",8,7,2,10,3,1.0,,2.0,,3.0,,,,,,2.0,9.0,,3.0,2.0,1.0,,82.0
28,"Macdonald, Joel",8,5,8,16,,,,1.0,3.0,1.0,,4.0,,2.0,,5.0,10.0,1.0,,5.0,,,94.0
34,"Martin, Stefan",10,3,4,14,,,10.0,2.0,2.0,4.0,1.0,,,,,6.0,7.0,,,1.0,,,82.0
13,"McKenzie, Jordie",5,1,15,20,,,,5.0,,4.0,5.0,2.0,1.0,,,14.0,7.0,,,1.0,,1.0,68.0
22,"Moloney, Brent",13,2,12,25,,,,6.0,1.0,5.0,8.0,1.0,2.0,1.0,,13.0,12.0,,,1.0,1.0,1.0,88.0
10,"Morton, Cale",13,6,8,21,,,1.0,4.0,2.0,4.0,1.0,2.0,2.0,,,4.0,19.0,,,3.0,,3.0,81.0
15,"Petterd, Ricky",10,3,3,13,1,,,6.0,,3.0,,4.0,1.0,2.0,,5.0,8.0,1.0,1.0,1.0,2.0,,84.0
27,"Rivers, Jared",12,7,5,17,,,,1.0,4.0,3.0,,,,,,7.0,10.0,1.0,,4.0,,,93.0
31,"Scully, Tom",5,2,11,16,,,,3.0,1.0,2.0,2.0,,,,,8.0,8.0,,,2.0,,1.0,81.0
12,"Sylvia, Colin",17,4,12,29,5,,,4.0,,8.0,5.0,2.0,2.0,1.0,3.0,15.0,14.0,1.0,2.0,3.0,,1.0,92.0
9,"Trengove, Jack",12,4,7,19,2,,1.0,5.0,1.0,,5.0,5.0,1.0,1.0,,12.0,7.0,,,4.0,,,82.0
4,"Watts, Jack",8,5,4,12,1,,,2.0,1.0,1.0,,4.0,1.0,1.0,,3.0,9.0,,,4.0,,1.0,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,77,137,331,17,8.0,50.0,73.0,34.0,49.0,39.0,50.0,20.0,19.0,4.0,145.0,192.0,7.0,11.0,54.0,7.0,9.0,
Opposition,Opposition,176,60,149,325,17,15.0,43.0,78.0,31.0,54.0,43.0,41.0,19.0,20.0,2.0,143.0,181.0,9.0,10.0,61.0,4.0,7.0,
