Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
7,"Cunningham, Harry",22y 111d,53 (37-0-16 69.81%),33 (0.62),←,
23,"Franklin, Lance",29y 56d,222 (140-1-81 63.29%),710 (3.20),40 (31-0-9 77.50%),130 (3.25)
39,"Grundy, Heath",29y 298d,188 (117-2-69 62.77%),23 (0.12),←,
4,"Hannebery, Dan",25y 31d,145 (94-2-49 65.52%),70 (0.48),←,
5,"Heeney, Isaac",19y 326d,15 (10-0-5 66.67%),17 (1.13),←,
29,"Hewett, George",20y 88d,1 (1-0-0 100.00%),1 (1.00),←,
15,"Jack, Kieren",28y 272d,186 (115-3-68 62.63%),131 (0.70),←,
10,"Jones, Zak",21y 11d,16 (9-0-7 56.25%),2 (0.13),←,
12,"Kennedy, Josh",27y 280d,159 (102-2-55 64.78%),95 (0.60),146 (97-2-47 67.12%),91 (0.62)
11,"Laidler, Jeremy",26y 234d,69 (48-1-20 70.29%),7 (0.10),43 (33-0-10 76.74%),5 (0.12)
44,"Lloyd, Jake",22y 188d,44 (33-0-11 75.00%),11 (0.25),←,
14,"Mills, Callum",18y 359d,1 (1-0-0 100.00%),,←,
6,"Mitchell, Tom",22y 300d,40 (24-0-16 60.00%),26 (0.65),←,
41,"Papley, Tom",19y 257d,1 (1-0-0 100.00%),3 (3.00),←,
26,"Parker, Luke",23y 153d,102 (69-1-32 68.14%),79 (0.77),←,
24,"Rampe, Dane",25y 298d,73 (50-1-22 69.18%),5 (0.07),←,
27,"Robinson, Dan",21y 267d,5 (5-0-0 100.00%),2 (0.40),←,
18,"Sinclair, Callum",26y 185d,30 (23-1-6 78.33%),18 (0.60),1 (1-0-0 100.00%),
40,"Smith, Nick",27y 288d,143 (90-2-51 63.64%),9 (0.06),←,
32,"Talia, Michael",23y 44d,31 (13-0-18 41.94%),3 (0.10),1 (1-0-0 100.00%),
8,"Tippett, Kurt",28y 323d,153 (88-0-65 57.52%),301 (1.97),49 (35-0-14 71.43%),113 (2.31)
22,"Towers, Dean",25y 327d,18 (13-0-5 72.22%),9 (0.50),←,
Totals,Totals,24y 164d,1695 (1083-16-596 63.89%),1555 (0.92),,
C,"Longmire, John",45y 86d,124 (84-2-38 68.55%),,←,
