Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",31y 239d,205 (114-0-91 55.61%),24 (0.12),←,
44,"Bock, Nathan",25y 135d,81 (45-0-36 55.56%),53 (0.65),←,
31,"Campbell, Bryce",23y 330d,6 (2-0-4 33.33%),1 (0.17),←,
11,"Doughty, Michael",28y 363d,137 (84-0-53 61.31%),34 (0.25),←,
26,"Douglas, Richard",21y 178d,33 (18-0-15 54.55%),23 (0.70),←,
9,"Edwards, Tyson",31y 362d,284 (155-0-129 54.58%),177 (0.62),←,
1,"Gill, Nick",25y 343d,11 (6-0-5 54.55%),12 (1.09),←,
36,"Goodwin, Simon",31y 220d,233 (133-0-100 57.08%),151 (0.65),←,
21,"Knights, Chris",21y 312d,47 (28-0-19 59.57%),9 (0.19),←,
14,"Mackay, David",20y 8d,14 (10-0-4 71.43%),2 (0.14),←,
20,"Maric, Ivan",22y 211d,25 (14-0-11 56.00%),14 (0.56),←,
3,"Massie, Kris",28y 64d,126 (73-0-53 57.94%),22 (0.17),83 (47-0-36 56.63%),10 (0.12)
23,"McLeod, Andrew",31y 364d,299 (163-0-136 54.52%),252 (0.84),←,
2,"Moran, Brad",21y 308d,6 (2-0-4 33.33%),4 (0.67),3 (2-0-1 66.67%),4 (1.33)
40,"Porplyzia, Jason",23y 249d,43 (27-0-16 62.79%),55 (1.28),←,
25,"Rutten, Ben",25y 66d,97 (61-0-36 62.89%),5 (0.05),←,
12,"Shirley, Robert",28y 54d,135 (76-0-59 56.30%),27 (0.20),←,
27,"Stevens, Scott",26y 200d,97 (48-1-48 50.00%),57 (0.59),72 (38-0-34 52.78%),40 (0.56)
15,"Symes, Brad",23y 148d,31 (14-0-17 45.16%),4 (0.13),11 (6-0-5 54.55%),2 (0.18)
5,"Thompson, Scott",25y 141d,127 (74-0-53 58.27%),92 (0.72),88 (56-0-32 63.64%),75 (0.85)
7,"van Berlo, Nathan",22y 57d,71 (43-0-28 60.56%),18 (0.25),←,
17,"Vince, Bernie",22y 305d,28 (18-0-10 64.29%),16 (0.57),←,
Totals,Totals,25y 245d,2136 (1208-1-927 56.55%),1052 (0.49),,
C,"Craig, Neil",52y 204d,99 (61-0-38 61.62%),,←,
