Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Beams, Dayne",22y 120d,69 (54-2-13 79.71%),68 (0.99),←,
11,"Blair, Jarryd",22y 58d,46 (39-1-6 85.87%),43 (0.93),←,
16,"Brown, Nathan",23y 177d,55 (35-1-19 64.55%),6 (0.11),←,
27,"Buckley, Simon",25y 54d,42 (23-0-19 54.76%),9 (0.21),21 (20-0-1 95.24%),6 (0.29)
9,"Clarke, Martin",24y 211d,57 (35-0-22 61.40%),16 (0.28),←,
32,"Cloke, Travis",25y 98d,160 (105-2-53 66.25%),248 (1.55),←,
31,"Dawes, Chris",24y 26d,58 (47-1-10 81.90%),71 (1.22),←,
4,"Didak, Alan",29y 117d,207 (132-1-74 64.01%),269 (1.30),←,
35,"Elliott, Jamie",19y 295d,3 (3-0-0 100.00%),3 (1.00),←,
1,"Fasolo, Alex",20y 3d,23 (19-0-4 82.61%),30 (1.30),←,
6,"Goldsack, Tyson",25y 20d,80 (55-0-25 68.75%),20 (0.25),←,
18,"Jolly, Darren",30y 218d,216 (126-4-86 59.26%),112 (0.52),50 (40-2-8 82.00%),42 (0.84)
8,"Lumumba, Heritier",25y 209d,146 (100-2-44 69.18%),16 (0.11),←,
5,"Maxwell, Nick",29y 8d,168 (108-2-58 64.88%),26 (0.15),←,
22,"Sidebottom, Steele",21y 161d,72 (57-2-13 80.56%),63 (0.88),←,
28,"Sinclair, Ben",20y 254d,15 (12-0-3 80.00%),13 (0.87),←,
36,"Swan, Dane",28y 107d,184 (116-2-66 63.59%),143 (0.78),←,
2,"Tarrant, Chris",31y 267d,258 (125-0-133 48.45%),361 (1.40),186 (97-0-89 52.15%),301 (1.62)
13,"Thomas, Dale",24y 356d,139 (94-2-43 68.35%),108 (0.78),←,
21,"Wellingham, Sharrod",23y 340d,81 (61-2-18 76.54%),50 (0.62),←,
46,"Williams, Marley",18y 325d,3 (3-0-0 100.00%),1 (0.33),←,
25,"Young, Tom",20y 46d,5 (5-0-0 100.00%),2 (0.40),←,
Totals,Totals,24y 141d,2087 (1354-24-709 64.88%),1678 (0.80),,
C,"Buckley, Nathan",39y 321d,11 (9-0-2 81.82%),,←,
