Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
14,"Bird, Craig",23y 84d,65 (34-1-30 53.08%),29 (0.45),←,
24,"Bolton, Jude",32y 30d,282 (153-4-125 54.96%),146 (0.52),←,
13,"Everitt, Andrejs",23y 32d,49 (29-2-18 61.22%),17 (0.35),13 (7-1-5 57.69%),9 (0.69)
37,"Goodes, Adam",32y 97d,303 (165-4-134 55.12%),356 (1.17),←,
39,"Grundy, Heath",25y 317d,93 (51-1-41 55.38%),19 (0.20),←,
4,"Hannebery, Dan",21y 50d,55 (31-1-23 57.27%),16 (0.29),←,
15,"Jack, Kieren",24y 291d,92 (47-2-43 52.17%),52 (0.57),←,
32,"Jetta, Lewis",22y 346d,43 (25-1-17 59.30%),24 (0.56),←,
34,"Johnson, Alex",20y 43d,23 (15-0-8 65.22%),1 (0.04),←,
12,"Kennedy, Josh",23y 299d,64 (35-1-28 55.47%),26 (0.41),51 (30-1-20 59.80%),22 (0.43)
9,"Malceski, Nick",27y 243d,107 (68-1-38 64.02%),49 (0.46),←,
29,"Mattner, Martin",29y 252d,194 (110-2-82 57.22%),39 (0.20),96 (50-2-44 53.13%),25 (0.26)
21,"McGlynn, Ben",26y 252d,85 (47-1-37 55.88%),84 (0.99),41 (24-1-16 59.76%),56 (1.37)
3,"McVeigh, Jarrad",27y 7d,172 (98-3-71 57.85%),126 (0.73),←,
41,"Mumford, Shane",25y 284d,63 (42-1-20 67.46%),20 (0.32),42 (25-1-16 60.71%),17 (0.40)
5,"OKeefe, Ryan",31y 81d,235 (131-3-101 56.38%),231 (0.98),←,
26,"Parker, Luke",19y 172d,16 (10-0-6 62.50%),8 (0.50),←,
20,"Reid, Sam",20y 109d,27 (16-1-10 61.11%),27 (1.00),←,
25,"Richards, Ted",29y 94d,159 (89-3-67 56.92%),31 (0.19),126 (70-3-53 56.75%),12 (0.10)
16,"Rohan, Gary",20y 312d,21 (13-1-7 64.29%),17 (0.81),←,
2,"Shaw, Rhyce",30y 181d,165 (84-1-80 51.21%),40 (0.24),71 (36-1-34 51.41%),20 (0.28)
18,"White, Jesse",24y 96d,54 (26-2-26 50.00%),53 (0.98),←,
Totals,Totals,25y 200d,2367 (1319-36-1012 55.72%),1411 (0.60),,
C,"Longmire, John",41y 105d,27 (16-1-10 61.11%),,←,
