Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",23y 50d,98 (50-1-47 51.53%),6 (0.06),←,
14,"Bedford, Toby",24y 75d,58 (39-0-19 67.24%),31 (0.53),40 (27-0-13 67.50%),22 (0.55)
44,"Buckley, Jack",26y 237d,62 (35-1-26 57.26%),1 (0.02),←,
5,"Cadman, Aaron",20y 160d,31 (21-0-10 67.74%),29 (0.94),←,
17,"Callaghan, Finn",21y 106d,46 (26-0-20 56.52%),7 (0.15),←,
16,"Daniels, Brent",25y 154d,103 (59-0-44 57.28%),68 (0.66),←,
12,"Green, Tom",23y 200d,88 (44-1-43 50.57%),34 (0.39),←,
4,"Greene, Toby",30y 320d,235 (114-2-119 48.94%),368 (1.57),←,
35,"Gruzewski, Max",20y 20d,4 (2-0-2 50.00%),3 (0.75),←,
27,"Himmelberg, Harry",28y 94d,173 (96-2-75 56.07%),161 (0.93),←,
23,"Hogan, Jesse",29y 180d,161 (78-0-83 48.45%),335 (2.08),71 (37-0-34 52.11%),165 (2.32)
39,"Idun, Connor",24y 12d,89 (47-1-41 53.37%),,←,
2,"Jones, Darcy",20y 129d,10 (7-0-3 70.00%),10 (1.00),←,
25,"Keeffe, Lachlan",34y 118d,112 (59-0-53 52.68%),18 (0.16),72 (34-0-38 47.22%),11 (0.15)
22,"Kelly, Josh",29y 180d,211 (112-3-96 53.79%),138 (0.65),←,
33,"OHalloran, Xavier",24y 30d,64 (34-1-29 53.91%),24 (0.38),←,
20,"Peatling, James",23y 355d,41 (21-0-20 51.22%),13 (0.32),←,
36,"Perryman, Harry",25y 235d,125 (67-1-57 54.00%),28 (0.22),←,
18,"Stone, Conor",22y 110d,12 (4-0-8 33.33%),4 (0.33),←,
15,"Taylor, Sam",25y 97d,107 (60-0-47 56.07%),1 (0.01),←,
28,"Thomas, Harvey",19y 2d,21 (14-0-7 66.67%),9 (0.43),←,
8,"Ward, Callan",34y 122d,311 (141-4-166 45.98%),154 (0.50),251 (109-4-138 44.22%),121 (0.48)
6,"Whitfield, Lachie",30y 23d,230 (116-4-110 51.30%),71 (0.31),←,
Totals,Totals,25y 178d,2392 (1246-21-1125 52.09%),1513 (0.63),,
C,"Kingsley, Adam",48y 356d,47 (29-0-18 61.70%),,←,
