Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",8,,5,13,1,3.0,,1.0,,1.0,2.0,7.0,4.0,2.0,,10.0,5.0,,,2.0,2.0,1.0,80.0
21,"Barlow, Michael",13,4,10,23,,2.0,3.0,6.0,1.0,4.0,5.0,4.0,3.0,,,12.0,10.0,,,,1.0,1.0,84.0
26,"Bradley, Kepler",9,5,11,20,1,4.0,,2.0,,1.0,,3.0,1.0,,,8.0,12.0,2.0,3.0,2.0,,1.0,79.0
30,"Clarke, Zac",7,5,2,9,1,1.0,10.0,2.0,1.0,5.0,,2.0,2.0,2.0,,6.0,3.0,3.0,1.0,1.0,,,87.0
15,"Crowley, Ryan",10,3,10,20,1,2.0,,,,4.0,4.0,2.0,2.0,2.0,,9.0,11.0,,1.0,,,,87.0
40,"de Boer, Matt",4,2,9,13,,,,7.0,,1.0,1.0,4.0,,3.0,,8.0,5.0,,,,,1.0,75.0
41,"Duffield, Paul",16,11,1,17,,,,1.0,1.0,3.0,,1.0,,,,1.0,16.0,1.0,,4.0,,,99.0
12,"Griffin, Jonathon",9,5,11,20,,,19.0,,2.0,5.0,3.0,3.0,1.0,1.0,,12.0,8.0,3.0,,4.0,,,85.0
32,"Hill, Stephen",14,1,8,22,2,,,2.0,2.0,8.0,4.0,1.0,1.0,1.0,1.0,10.0,12.0,,,2.0,2.0,1.0,80.0
5,"Ibbotson, Garrick",14,8,4,18,,,,2.0,,5.0,1.0,3.0,1.0,1.0,,7.0,13.0,3.0,,2.0,2.0,,86.0
37,"Johnson, Michael",17,11,3,20,1,,,1.0,3.0,,,1.0,4.0,1.0,,5.0,14.0,1.0,,1.0,,,95.0
18,"McPharlin, Luke",20,16,3,23,,,,1.0,2.0,2.0,,3.0,,1.0,,4.0,18.0,2.0,,2.0,7.0,1.0,96.0
9,"McPhee, Adam",13,4,5,18,,,,,,3.0,,1.0,1.0,1.0,,8.0,9.0,1.0,,4.0,,,99.0
16 ↓,"Mundy, David",11,4,3,14,,1.0,,1.0,,4.0,5.0,2.0,1.0,,,8.0,5.0,1.0,1.0,,2.0,,52.0
13,"Mzungu, Tendai",8,5,8,16,,3.0,1.0,6.0,,5.0,,,1.0,,,7.0,10.0,,,2.0,,2.0,82.0
29,"Pavlich, Matthew",15,7,1,16,7,3.0,,3.0,,2.0,2.0,4.0,1.0,2.0,3.0,8.0,6.0,4.0,5.0,1.0,,,83.0
46,"Pearce, Clancee",17,11,7,24,2,1.0,1.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,9.0,15.0,,1.0,1.0,,,81.0
24,"Roberton, Dylan",9,4,4,13,,,,2.0,1.0,1.0,,2.0,1.0,1.0,,6.0,5.0,1.0,,2.0,1.0,,98.0
34,"Spurr, Lee",7,7,10,17,,,,1.0,2.0,,1.0,2.0,1.0,2.0,,4.0,13.0,,,2.0,,,86.0
8,"Suban, Nick",5,1,5,10,,,,4.0,,,1.0,3.0,,1.0,,5.0,5.0,,,1.0,,,75.0
33 ↑,"Sutcliffe, Cam",6,1,4,10,,1.0,,1.0,2.0,3.0,2.0,1.0,1.0,,,7.0,6.0,,,3.0,1.0,1.0,31.0
38,"Walters, Michael",10,4,2,12,2,1.0,,1.0,,6.0,,3.0,3.0,,,4.0,8.0,1.0,,1.0,1.0,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,242,119,126,368,18,24.0,34.0,45.0,19.0,67.0,34.0,56.0,31.0,23.0,6.0,158.0,209.0,23.0,12.0,37.0,19.0,9.0,
Opposition,Opposition,188,108,150,338,5,7.0,25.0,49.0,45.0,26.0,25.0,62.0,24.0,31.0,,116.0,221.0,12.0,5.0,37.0,8.0,5.0,
